 0.025       0.0000
 0.075       0.0000
 0.125       0.0000
 0.175       0.0000
 0.225       0.0000
 0.275       0.0000
 0.325       0.0000
 0.375       0.0000
 0.425       0.0000
 0.475       0.0000
 0.525       0.0000
 0.575       0.0000
 0.625       0.0000
 0.675       0.0000
 0.725       0.0000
 0.775       0.0000
 0.825       0.0000
 0.875       0.0000
 0.925       0.0000
 0.975       0.0000
 1.025       0.0000
 1.075       0.0000
 1.125       0.0000
 1.175       0.0000
 1.225       0.0000
 1.275       0.0000
 1.325       0.0000
 1.375       0.0000
 1.425       0.0000
 1.475       0.0000
 1.525       0.0000
 1.575       0.0000
 1.625       0.0000
 1.675       0.0000
 1.725       0.0000
 1.775       0.0000
 1.825       0.0000
 1.875       0.0000
 1.925       0.0003
 1.975       0.0036
 2.025       0.0349
 2.075       0.1162
 2.125       0.3073
 2.175       0.5985
 2.225       1.0106
 2.275       1.4311
 2.325       1.7961
 2.375       1.9731
 2.425       2.1017
 2.475       2.0958
 2.525       1.9755
 2.575       1.8386
 2.625       1.6631
 2.675       1.4973
 2.725       1.3835
 2.775       1.2549
 2.825       1.1424
 2.875       1.0793
 2.925       1.0006
 2.975       0.9681
 3.025       0.9083
 3.075       0.8790
 3.125       0.8873
 3.175       0.8898
 3.225       0.8799
 3.275       0.8856
 3.325       0.8750
 3.375       0.8847
 3.425       0.8909
 3.475       0.9073
 3.525       0.9011
 3.575       0.9202
 3.625       0.9403
 3.675       0.9610
 3.725       0.9703
 3.775       0.9886
 3.825       1.0010
 3.875       1.0092
 3.925       1.0250
 3.975       1.0282
 4.025       1.0439
 4.075       1.0252
 4.125       1.0246
 4.175       1.0274
 4.225       1.0312
 4.275       1.0071
 4.325       1.0167
 4.375       0.9962
 4.425       1.0015
 4.475       0.9982
 4.525       1.0148
 4.575       0.9982
 4.625       0.9914
 4.675       1.0038
 4.725       0.9917
 4.775       0.9874
 4.825       0.9950
 4.875       0.9886
 4.925       0.9810
 4.975       0.9825
 5.025       0.9848
 5.075       0.9866
 5.125       0.9994
 5.175       0.9827
 5.225       0.9903
 5.275       0.9957
 5.325       0.9921
 5.375       0.9976
 5.425       0.9959
 5.475       0.9980
 5.525       0.9966
 5.575       0.9913
 5.625       0.9933
 5.675       0.9896
 5.725       0.9892
 5.775       0.9981
 5.825       0.9953
 5.875       1.0011
 5.925       1.0008
 5.975       0.9938
 6.025       0.9978
 6.075       0.9931
 6.125       0.9791
 6.175       0.9954
 6.225       1.0042
 6.275       0.9954
 6.325       1.0011
 6.375       0.9943
 6.425       0.9984
 6.475       1.0086
 6.525       1.0020
 6.575       1.0050
 6.625       1.0033
 6.675       1.0023
 6.725       1.0017
 6.775       1.0084
 6.825       0.9995
 6.875       0.9915
 6.925       0.9985
 6.975       0.9923
