 0.025       0.0000
 0.075       0.0000
 0.125       0.0000
 0.175       0.0000
 0.225       0.0000
 0.275       0.0000
 0.325       0.0000
 0.375       0.0000
 0.425       0.0000
 0.475       0.0000
 0.525       0.0000
 0.575       0.0000
 0.625       0.0000
 0.675       0.0000
 0.725       0.0000
 0.775       0.0000
 0.825       0.0000
 0.875       0.0000
 0.925       0.0000
 0.975       0.0000
 1.025       0.0000
 1.075       0.0000
 1.125       0.0000
 1.175       0.0000
 1.225       0.0000
 1.275       0.0000
 1.325       0.0000
 1.375       0.0000
 1.425       0.0000
 1.475       0.0000
 1.525       0.0000
 1.575       0.0000
 1.625       0.0000
 1.675       0.0000
 1.725       0.0000
 1.775       0.0000
 1.825       0.0000
 1.875       0.0023
 1.925       0.0081
 1.975       0.0390
 2.025       0.1101
 2.075       0.2599
 2.125       0.5023
 2.175       0.8162
 2.225       1.1636
 2.275       1.4886
 2.325       1.7116
 2.375       1.8311
 2.425       1.8518
 2.475       1.8460
 2.525       1.8159
 2.575       1.6886
 2.625       1.5771
 2.675       1.4157
 2.725       1.3165
 2.775       1.2414
 2.825       1.1717
 2.875       1.1100
 2.925       1.0509
 2.975       1.0401
 3.025       1.0078
 3.075       0.9767
 3.125       0.9595
 3.175       0.9568
 3.225       0.9397
 3.275       0.9365
 3.325       0.9452
 3.375       0.9476
 3.425       0.9486
 3.475       0.9242
 3.525       0.9490
 3.575       0.9543
 3.625       0.9457
 3.675       0.9483
 3.725       0.9508
 3.775       0.9557
 3.825       0.9505
 3.875       0.9577
 3.925       0.9642
 3.975       0.9656
 4.025       0.9644
 4.075       0.9717
 4.125       0.9633
 4.175       0.9680
 4.225       0.9792
 4.275       0.9737
 4.325       0.9818
 4.375       0.9649
 4.425       0.9717
 4.475       0.9854
 4.525       0.9759
 4.575       0.9783
 4.625       0.9713
 4.675       0.9932
 4.725       0.9942
 4.775       0.9982
 4.825       1.0031
 4.875       1.0161
 4.925       1.0203
 4.975       1.0185
 5.025       1.0266
 5.075       1.0174
 5.125       1.0054
 5.175       1.0044
 5.225       1.0100
 5.275       1.0164
 5.325       1.0094
 5.375       1.0176
 5.425       1.0022
 5.475       1.0073
 5.525       1.0090
 5.575       1.0203
 5.625       1.0048
 5.675       1.0044
 5.725       1.0126
 5.775       1.0080
 5.825       1.0060
 5.875       1.0193
 5.925       1.0105
 5.975       1.0044
 6.025       1.0044
 6.075       1.0037
 6.125       0.9875
 6.175       0.9953
 6.225       0.9958
 6.275       0.9876
 6.325       0.9908
 6.375       0.9886
 6.425       0.9846
 6.475       0.9875
 6.525       0.9821
 6.575       0.9791
 6.625       0.9850
 6.675       0.9791
 6.725       0.9780
 6.775       0.9803
 6.825       0.9884
 6.875       0.9878
 6.925       0.9872
 6.975       1.0038
