 0.025       0.0000
 0.075       0.0000
 0.125       0.0000
 0.175       0.0000
 0.225       0.0000
 0.275       0.0000
 0.325       0.0000
 0.375       0.0000
 0.425       0.0000
 0.475       0.0000
 0.525       0.0000
 0.575       0.0000
 0.625       0.0000
 0.675       0.0000
 0.725       0.0000
 0.775       0.0000
 0.825       0.0000
 0.875       0.0000
 0.925       0.0000
 0.975       0.0000
 1.025       0.0000
 1.075       0.0000
 1.125       0.0000
 1.175       0.0000
 1.225       0.0000
 1.275       0.0000
 1.325       0.0000
 1.375       0.0000
 1.425       0.0000
 1.475       0.0000
 1.525       0.0000
 1.575       0.0000
 1.625       0.0000
 1.675       0.0004
 1.725       0.0003
 1.775       0.0003
 1.825       0.0006
 1.875       0.0028
 1.925       0.0107
 1.975       0.0433
 2.025       0.1262
 2.075       0.2808
 2.125       0.5125
 2.175       0.8317
 2.225       1.1824
 2.275       1.4744
 2.325       1.7351
 2.375       1.8663
 2.425       1.9097
 2.475       1.8812
 2.525       1.8118
 2.575       1.6696
 2.625       1.5916
 2.675       1.4576
 2.725       1.3714
 2.775       1.2901
 2.825       1.1661
 2.875       1.1444
 2.925       1.0684
 2.975       1.0215
 3.025       0.9917
 3.075       0.9760
 3.125       0.9383
 3.175       0.9268
 3.225       0.9160
 3.275       0.9130
 3.325       0.8991
 3.375       0.9168
 3.425       0.9008
 3.475       0.9042
 3.525       0.9203
 3.575       0.9225
 3.625       0.9252
 3.675       0.9334
 3.725       0.9447
 3.775       0.9467
 3.825       0.9644
 3.875       0.9652
 3.925       0.9620
 3.975       0.9713
 4.025       0.9867
 4.075       0.9798
 4.125       0.9709
 4.175       0.9825
 4.225       0.9858
 4.275       0.9849
 4.325       0.9891
 4.375       0.9944
 4.425       1.0025
 4.475       1.0002
 4.525       1.0063
 4.575       0.9988
 4.625       1.0100
 4.675       0.9937
 4.725       1.0105
 4.775       1.0181
 4.825       1.0135
 4.875       1.0047
 4.925       1.0068
 4.975       0.9951
 5.025       1.0073
 5.075       1.0042
 5.125       0.9983
 5.175       0.9954
 5.225       0.9941
 5.275       1.0010
 5.325       1.0012
 5.375       1.0028
 5.425       0.9955
 5.475       0.9945
 5.525       0.9951
 5.575       1.0008
 5.625       1.0104
 5.675       1.0012
 5.725       1.0004
 5.775       1.0008
 5.825       0.9993
 5.875       0.9975
 5.925       1.0087
 5.975       0.9982
 6.025       0.9936
 6.075       1.0038
 6.125       0.9867
 6.175       0.9960
 6.225       1.0024
 6.275       1.0000
 6.325       0.9987
 6.375       0.9984
 6.425       0.9967
 6.475       0.9955
 6.525       1.0017
 6.575       0.9973
 6.625       0.9960
 6.675       0.9894
 6.725       1.0063
 6.775       0.9956
 6.825       1.0002
 6.875       0.9981
 6.925       0.9973
 6.975       0.9925
