Time[ps]     GFree[eV]    Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
18.5600      -6882.4515  -6876.2759   -6904.1993      27.9234  3375.4
18.5700      -6882.3673  -6874.1558   -6904.6691      30.5133  3688.5
18.5800      -6882.2796  -6874.2114   -6903.1627      28.9513  3499.6
18.5900      -6882.2344  -6875.7980   -6901.2335      25.4355  3074.7
18.6000      -6882.2450  -6877.4913   -6899.7877      22.2964  2695.2
18.6100      -6882.2809  -6878.5771   -6901.4515      22.8744  2765.1
18.6200      -6882.2948  -6879.2781   -6903.5919      24.3138  2939.1
18.6300      -6882.2986  -6879.8645   -6903.1573      23.2928  2815.6
18.6400      -6882.3206  -6880.1508   -6903.3442      23.1934  2803.6
18.6500      -6882.3372  -6880.0785   -6904.0293      23.9508  2895.2
18.6600      -6882.3386  -6879.8390   -6904.3029      24.4639  2957.2
18.6700      -6882.3423  -6879.5637   -6902.9900      23.4264  2831.8
18.6800      -6882.3578  -6879.0535   -6903.3647      24.3112  2938.8
18.6900      -6882.3561  -6878.4395   -6902.5852      24.1457  2918.7
18.7000      -6882.3680  -6877.7405   -6901.1253      23.3848  2826.8
18.7100      -6882.3764  -6876.7673   -6901.2732      24.5059  2962.3
18.7200      -6882.3671  -6875.7669   -6901.2387      25.4717  3079.0
18.7300      -6882.3378  -6875.1085   -6902.3317      27.2232  3290.8
18.7400      -6882.2967  -6875.2901   -6901.4289      26.1388  3159.7
18.7500      -6882.2800  -6876.0494   -6901.2477      25.1983  3046.0
18.7600      -6882.2722  -6877.0357   -6901.5204      24.4846  2959.7
18.7700      -6882.2745  -6878.0389   -6902.4249      24.3859  2947.8
18.7800      -6882.2765  -6879.0334   -6903.2133      24.1800  2922.9
18.7900      -6882.2873  -6879.8715   -6903.0486      23.1771  2801.7
18.8000      -6882.3006  -6880.4169   -6904.8379      24.4210  2952.0
18.8100      -6882.2971  -6880.9503   -6905.7492      24.7989  2997.7
18.8200      -6882.3001  -6881.5204   -6904.6972      23.1768  2801.6
18.8300      -6882.3260  -6881.7303   -6904.7927      23.0623  2787.8
18.8400      -6882.3326  -6881.5955   -6906.7599      25.1643  3041.9
18.8500      -6882.3176  -6881.6271   -6906.8519      25.2247  3049.2
18.8600      -6882.3201  -6881.8349   -6904.5020      22.6670  2740.0
18.8700      -6882.3612  -6881.5633   -6903.3118      21.7485  2629.0
18.8800      -6882.3822  -6880.5864   -6905.6576      25.0712  3030.6
18.8900      -6882.3603  -6879.6264   -6905.3087      25.6823  3104.5
18.9000      -6882.3453  -6879.0601   -6904.1514      25.0912  3033.0
18.9100      -6882.3408  -6878.7097   -6903.0066      24.2969  2937.0
18.9200      -6882.3484  -6878.3304   -6901.7196      23.3892  2827.3
18.9300      -6882.3605  -6877.7043   -6902.7028      24.9985  3021.8
18.9400      -6882.3396  -6877.1734   -6902.7471      25.5737  3091.4
18.9500      -6882.3308  -6876.9610   -6901.4071      24.4460  2955.0
18.9600      -6882.3254  -6876.8804   -6902.2789      25.3985  3070.2
18.9700      -6882.3238  -6876.9620   -6899.6132      22.6512  2738.1
18.9800      -6882.3766  -6876.6393   -6900.8389      24.1996  2925.3
18.9900      -6882.3335  -6876.1401   -6904.1851      28.0450  3390.1
19.0000      -6882.2731  -6876.7121   -6903.3901      26.6780  3224.8
19.0100      -6882.2668  -6877.8628   -6901.1459      23.2831  2814.5
19.0200      -6882.2833  -6878.7489   -6902.7379      23.9891  2899.8
19.0300      -6882.2872  -6879.5279   -6903.9538      24.4259  2952.6
19.0400      -6882.2988  -6880.1755   -6902.3301      22.1546  2678.1
19.0500      -6882.3369  -6880.2593   -6903.6373      23.3780  2825.9
19.0600      -6882.3461  -6879.9639   -6903.1956      23.2317  2808.3
19.0700      -6882.3698  -6879.3365   -6902.4976      23.1612  2799.7
19.0800      -6882.3751  -6878.3391   -6903.2778      24.9387  3014.6
19.0900      -6882.3615  -6877.4207   -6902.8916      25.4709  3078.9
19.1000      -6882.3383  -6876.8374   -6903.1428      26.3054  3179.8
19.1100      -6882.3056  -6876.8772   -6903.5787      26.7015  3227.7
19.1200      -6882.2794  -6877.5832   -6902.4269      24.8437  3003.1
19.1300      -6882.2835  -6878.4478   -6902.6909      24.2430  2930.5
19.1400      -6882.2901  -6879.1911   -6902.5754      23.3842  2826.7
19.1500      -6882.3029  -6879.6884   -6903.9450      24.2567  2932.2
19.1600      -6882.3079  -6880.1008   -6903.7976      23.6967  2864.5
19.1700      -6882.3312  -6880.2233   -6902.2334      22.0101  2660.6
19.1800      -6882.3554  -6879.7715   -6904.8564      25.0849  3032.3
19.1900      -6882.3293  -6879.4161   -6905.5890      26.1729  3163.8
19.2000      -6882.3198  -6879.4797   -6902.6863      23.2066  2805.2
19.2100      -6882.3346  -6879.3493   -6904.4581      25.1088  3035.2
19.2200      -6882.3145  -6879.3519   -6904.7240      25.3721  3067.0
19.2300      -6882.3043  -6879.6503   -6904.5658      24.9155  3011.8
19.2400      -6882.2983  -6880.1097   -6904.6802      24.5705  2970.1
19.2500      -6882.3072  -6880.5700   -6903.6806      23.1106  2793.6
19.2600      -6882.3406  -6880.5993   -6902.0626      21.4633  2594.5
19.2700      -6882.3885  -6879.8780   -6901.7955      21.9176  2649.4
19.2800      -6882.4326  -6878.4129   -6899.3417      20.9288  2529.9
19.2900      -6882.4588  -6875.9637   -6901.6410      25.6773  3103.9
19.3000      -6882.3983  -6873.4042   -6903.4327      30.0285  3629.9
19.3100      -6882.3105  -6872.6554   -6901.9467      29.2913  3540.7
19.3200      -6882.2538  -6873.5962   -6899.4355      25.8392  3123.5
19.3300      -6882.2479  -6875.0299   -6900.3203      25.2903  3057.1
19.3400      -6882.2340  -6876.7812   -6901.9637      25.1825  3044.1
19.3500      -6882.2422  -6878.5081   -6900.8740      22.3659  2703.6
19.3600      -6882.2818  -6879.6287   -6901.4687      21.8400  2640.0
19.3700      -6882.3313  -6879.9623   -6900.4603      20.4979  2477.8
19.3800      -6882.3877  -6879.3005   -6901.4174      22.1169  2673.5
19.3900      -6882.4034  -6877.8780   -6902.4547      24.5767  2970.8
19.4000      -6882.3919  -6876.3531   -6901.8787      25.5255  3085.5
19.4100      -6882.3570  -6875.1604   -6903.1281      27.9677  3380.7
19.4200      -6882.3008  -6875.0761   -6902.2468      27.1707  3284.4
19.4300      -6882.2788  -6875.8199   -6900.0010      24.1811  2923.0
19.4400      -6882.2851  -6876.5971   -6901.6658      25.0687  3030.3
19.4500      -6882.2707  -6877.5513   -6902.5351      24.9838  3020.0
19.4600      -6882.2707  -6878.6179   -6902.3916      23.7736  2873.8
19.4700      -6882.2845  -6879.4999   -6903.3896      23.8897  2887.8
19.4800      -6882.2931  -6880.1852   -6903.4883      23.3031  2816.9
19.4900      -6882.3127  -6880.5557   -6904.2383      23.6827  2862.8
19.5000      -6882.3210  -6880.7165   -6904.8273      24.1108  2914.5
19.5100      -6882.3409  -6880.6672   -6902.1295      21.4622  2594.4
19.5200      -6882.3875  -6879.9108   -6902.3783      22.4675  2715.9
19.5300      -6882.3990  -6878.5174   -6903.7368      25.2194  3048.5
19.5400      -6882.3789  -6877.1900   -6902.3686      25.1785  3043.6
19.5500      -6882.3740  -6876.1199   -6900.3430      24.2231  2928.1
19.5600      -6882.3645  -6875.0721   -6901.4680      26.3959  3190.7
19.5700      -6882.3261  -6874.5722   -6901.5481      26.9759  3260.9
19.5800      -6882.2918  -6874.9141   -6900.8380      25.9239  3133.7
19.5900      -6882.2828  -6875.6473   -6899.5617      23.9144  2890.8
19.6000      -6882.2797  -6876.4158   -6902.8763      26.4605  3198.6
19.6100      -6882.2448  -6877.7661   -6903.2744      25.5083  3083.5
19.6200      -6882.2493  -6879.3181   -6902.1991      22.8809  2765.9
19.6300      -6882.2899  -6880.2892   -6901.2917      21.0025  2538.8
19.6400      -6882.3425  -6880.3661   -6901.9612      21.5951  2610.4
19.6500      -6882.3771  -6879.6423   -6902.5588      22.9165  2770.2
19.6600      -6882.3822  -6878.4227   -6903.8124      25.3898  3069.1
19.6700      -6882.3528  -6877.4011   -6904.3430      26.9420  3256.8
19.6800      -6882.3176  -6877.1500   -6903.2366      26.0867  3153.4
19.6900      -6882.3053  -6877.4051   -6901.3667      23.9616  2896.5
19.7000      -6882.3187  -6877.5873   -6901.6270      24.0397  2905.9
19.7100      -6882.3201  -6877.6451   -6901.9575      24.3124  2938.9
19.7200      -6882.3198  -6877.6939   -6902.7371      25.0432  3027.2
19.7300      -6882.3074  -6877.8863   -6902.6387      24.7523  2992.1
19.7400      -6882.2993  -6878.2391   -6903.8089      25.5698  3090.9
19.7500      -6882.2779  -6878.9704   -6904.7056      25.7352  3110.9
19.7600      -6882.2746  -6879.9948   -6903.1172      23.1223  2795.0
19.7700      -6882.3083  -6880.5799   -6903.0099      22.4300  2711.3
19.7800      -6882.3241  -6880.6885   -6905.2560      24.5675  2969.7
19.7900      -6882.3251  -6880.7160   -6903.9326      23.2166  2806.4
19.8000      -6882.3454  -6880.4706   -6904.5117      24.0410  2906.1
19.8100      -6882.3498  -6880.0313   -6903.5948      23.5635  2848.4
19.8200      -6882.3658  -6879.3575   -6902.7762      23.4187  2830.9
19.8300      -6882.3703  -6878.4008   -6903.6328      25.2320  3050.1
19.8400      -6882.3449  -6877.6220   -6904.2556      26.6336  3219.5
19.8500      -6882.3085  -6877.5404   -6904.1757      26.6353  3219.7
19.8600      -6882.2850  -6878.1395   -6903.1168      24.9773  3019.3
19.8700      -6882.2942  -6878.8608   -6901.5319      22.6711  2740.5
19.8800      -6882.3333  -6879.0483   -6900.8888      21.8405  2640.1
19.8900      -6882.3593  -6878.5673   -6902.8284      24.2611  2932.7
19.9000      -6882.3553  -6877.9142   -6902.1798      24.2656  2933.2
19.9100      -6882.3592  -6877.2148   -6901.3398      24.1250  2916.2
19.9200      -6882.3459  -6876.4794   -6903.4702      26.9908  3262.7
19.9300      -6882.2941  -6876.5257   -6904.3407      27.8150  3362.3
19.9400      -6882.2562  -6877.6200   -6903.1106      25.4905  3081.3
19.9500      -6882.2540  -6878.9876   -6902.8846      23.8969  2888.7
19.9600      -6882.2665  -6880.2131   -6904.0767      23.8636  2884.6
19.9700      -6882.2840  -6881.1791   -6903.4898      22.3107  2696.9
19.9800      -6882.3234  -6881.5322   -6903.7402      22.2080  2684.5
19.9900      -6882.3508  -6881.2782   -6904.4760      23.1979  2804.2
20.0000      -6882.3726  -6880.5939   -6902.9775      22.3836  2705.7
20.0100      -6882.4000  -6879.3822   -6903.0010      23.6188  2855.0
20.0200      -6882.4064  -6877.8269   -6901.8303      24.0034  2901.5
20.0300      -6882.3993  -6876.1206   -6901.9796      25.8590  3125.8
20.0400      -6882.3715  -6874.7661   -6901.4028      26.6367  3219.9
20.0500      -6882.3270  -6874.1292   -6901.5574      27.4282  3315.5
20.0600      -6882.2806  -6874.5390   -6902.0289      27.4899  3323.0
20.0700      -6882.2443  -6875.9152   -6901.2939      25.3787  3067.8
20.0800      -6882.2489  -6877.4423   -6900.9199      23.4776  2838.0
20.0900      -6882.2596  -6878.7538   -6902.9146      24.1608  2920.6
20.1000      -6882.2661  -6879.9660   -6903.8834      23.9175  2891.2
20.1100      -6882.2823  -6880.9564   -6903.5075      22.5510  2726.0
20.1200      -6882.3229  -6881.3586   -6902.7296      21.3710  2583.3
20.1300      -6882.3705  -6880.9457   -6902.7025      21.7568  2630.0
20.1400      -6882.4023  -6879.7569   -6902.8589      23.1020  2792.6
20.1500      -6882.3980  -6878.0874   -6904.7303      26.6429  3220.6
20.1600      -6882.3435  -6876.9443   -6905.3197      28.3754  3430.0
20.1700      -6882.2752  -6877.2590   -6906.6859      29.4270  3557.1
20.1800      -6882.2262  -6879.0185   -6902.8077      23.7892  2875.6
20.1900      -6882.2731  -6880.3480   -6901.0469      20.6988  2502.1
20.2000      -6882.3231  -6880.7559   -6903.3623      22.6063  2732.7
20.2100      -6882.3443  -6880.5883   -6903.6037      23.0154  2782.1
20.2200      -6882.3677  -6880.0017   -6902.6688      22.6670  2740.0
20.2300      -6882.3942  -6878.9253   -6902.5108      23.5856  2851.0
20.2400      -6882.3918  -6877.5117   -6902.6097      25.0979  3033.8
20.2500      -6882.3893  -6876.2220   -6899.7299      23.5079  2841.6
20.2600      -6882.3915  -6874.7649   -6900.6434      25.8785  3128.2
20.2700      -6882.3428  -6873.6709   -6902.6912      29.0203  3508.0
20.2800      -6882.2637  -6874.1420   -6903.4412      29.2992  3541.7
20.2900      -6882.2035  -6876.2556   -6903.1747      26.9190  3254.0
20.3000      -6882.1901  -6878.9481   -6902.3723      23.4242  2831.5
20.3100      -6882.2301  -6881.0003   -6901.8748      20.8746  2523.3
20.3200      -6882.2817  -6882.1493   -6904.3392      22.1899  2682.3
20.3300      -6882.3140  -6882.6394   -6904.6622      22.0228  2662.1
20.3400      -6882.3567  -6882.4402   -6903.7079      21.2678  2570.9
20.3500      -6882.4067  -6881.4045   -6902.9084      21.5039  2599.4
20.3600      -6882.4413  -6879.5122   -6902.8328      23.3206  2819.0
20.3700      -6882.4462  -6877.1046   -6901.4221      24.3175  2939.5
20.3800      -6882.4402  -6874.6014   -6900.3393      25.7379  3111.2
20.3900      -6882.4043  -6872.3648   -6899.4468      27.0820  3273.7
20.4000      -6882.3493  -6871.0320   -6900.7729      29.7410  3595.1
20.4100      -6882.2583  -6871.5481   -6901.5705      30.0224  3629.1
20.4200      -6882.1957  -6873.8174   -6899.4084      25.5910  3093.5
20.4300      -6882.1984  -6876.3182   -6900.3434      24.0252  2904.2
20.4400      -6882.2123  -6878.6087   -6901.4536      22.8449  2761.5
20.4500      -6882.2504  -6880.2832   -6901.5236      21.2403  2567.5
20.4600      -6882.3001  -6881.0860   -6903.0353      21.9493  2653.2
20.4700      -6882.3252  -6881.2421   -6904.8994      23.6573  2859.7
20.4800      -6882.3336  -6881.1232   -6904.8915      23.7683  2873.1
20.4900      -6882.3457  -6880.8143   -6904.8077      23.9934  2900.3
20.5000      -6882.3533  -6880.3272   -6903.6006      23.2735  2813.3
20.5100      -6882.3661  -6879.5725   -6904.4524      24.8799  3007.5
20.5200      -6882.3389  -6878.9028   -6906.2324      27.3296  3303.6
20.5300      -6882.2892  -6879.1341   -6906.0380      26.9039  3252.2
20.5400      -6882.2723  -6880.0625   -6903.8605      23.7980  2876.7
20.5500      -6882.2903  -6880.8368   -6904.4591      23.6223  2855.5
20.5600      -6882.3010  -6881.3775   -6905.1246      23.7471  2870.6
20.5700      -6882.3212  -6881.6543   -6903.9602      22.3059  2696.3
20.5800      -6882.3632  -6881.3332   -6902.9235      21.5903  2609.8
20.5900      -6882.4010  -6880.2436   -6902.8966      22.6530  2738.3
20.6000      -6882.4169  -6878.5666   -6902.6244      24.0579  2908.1
20.6100      -6882.4024  -6876.6809   -6903.9499      27.2690  3296.3
20.6200      -6882.3479  -6875.5131   -6902.8312      27.3181  3302.2
20.6300      -6882.3094  -6875.3806   -6901.5058      26.1252  3158.0
20.6400      -6882.2879  -6875.8606   -6902.1808      26.3202  3181.6
20.6500      -6882.2503  -6877.0507   -6904.0647      27.0140  3265.5
20.6600      -6882.2274  -6878.9247   -6903.2520      24.3273  2940.7
20.6700      -6882.2512  -6880.5268   -6901.7693      21.2425  2567.8
20.6800      -6882.3075  -6881.2457   -6902.4988      21.2531  2569.1
20.6900      -6882.3500  -6881.1108   -6903.5885      22.4776  2717.1
20.7000      -6882.3679  -6880.3769   -6904.3310      23.9541  2895.6
20.7100      -6882.3641  -6879.4595   -6904.9722      25.5127  3084.0
20.7200      -6882.3520  -6878.7842   -6902.8565      24.0723  2909.9
20.7300      -6882.3644  -6878.0804   -6902.1476      24.0672  2909.2
20.7400      -6882.3548  -6877.2750   -6903.4928      26.2178  3169.2
20.7500      -6882.3297  -6876.9190   -6901.8920      24.9730  3018.8
20.7600      -6882.3338  -6876.7762   -6900.6582      23.8821  2886.9
20.7700      -6882.3417  -6876.4700   -6900.2884      23.8184  2879.2
20.7800      -6882.3383  -6876.0557   -6902.0966      26.0410  3147.8
20.7900      -6882.3076  -6876.0679   -6902.0944      26.0265  3146.1
20.8000      -6882.2846  -6876.6159   -6902.3566      25.7406  3111.5
20.8100      -6882.2615  -6877.6566   -6904.2092      26.5526  3209.7
20.8200      -6882.2362  -6879.3220   -6904.2049      24.8829  3007.9
20.8300      -6882.2572  -6880.8335   -6901.8615      21.0280  2541.9
20.8400      -6882.3129  -6881.4626   -6903.3638      21.9012  2647.4
20.8500      -6882.3411  -6881.3730   -6904.5091      23.1361  2796.7
20.8600      -6882.3483  -6880.9098   -6905.7615      24.8518  3004.1
20.8700      -6882.3407  -6880.4942   -6904.8360      24.3418  2942.5
20.8800      -6882.3465  -6880.0726   -6904.0680      23.9953  2900.6
20.8900      -6882.3509  -6879.5484   -6904.2902      24.7418  2990.8
20.9000      -6882.3538  -6879.0330   -6901.8997      22.8667  2764.1
20.9100      -6882.3822  -6878.1624   -6901.5090      23.3465  2822.1
20.9200      -6882.3769  -6876.9256   -6903.0545      26.1288  3158.5
20.9300      -6882.3389  -6876.1303   -6903.2258      27.0955  3275.3
20.9400      -6882.3059  -6876.1896   -6901.8858      25.6962  3106.2
20.9500      -6882.3011  -6876.5999   -6900.5052      23.9053  2889.7
20.9600      -6882.3014  -6876.9882   -6902.3999      25.4117  3071.8
20.9700      -6882.2894  -6877.5882   -6901.9828      24.3946  2948.8
20.9800      -6882.2950  -6878.1926   -6902.2428      24.0502  2907.2
20.9900      -6882.3059  -6878.6648   -6901.9065      23.2418  2809.5
21.0000      -6882.3370  -6878.7426   -6900.3577      21.6152  2612.9
21.0100      -6882.3763  -6878.0838   -6901.0486      22.9648  2776.0
21.0200      -6882.3705  -6876.9487   -6903.6167      26.6680  3223.6
21.0300      -6882.3305  -6876.3781   -6903.0095      26.6314  3219.2
21.0400      -6882.3087  -6876.4924   -6901.4812      24.9889  3020.7
21.0500      -6882.3037  -6876.8498   -6901.6705      24.8207  3000.3
21.0600      -6882.3098  -6877.2096   -6899.8321      22.6226  2734.6
21.0700      -6882.3337  -6877.1567   -6900.9405      23.7837  2875.0
21.0800      -6882.3309  -6876.9266   -6902.5653      25.6387  3099.2
21.0900      -6882.3118  -6876.9702   -6901.5011      24.5310  2965.3
21.1000      -6882.3110  -6877.1503   -6902.8265      25.6763  3103.8
21.1100      -6882.2891  -6877.6653   -6902.7043      25.0390  3026.7
21.1200      -6882.3009  -6878.2819   -6900.3083      22.0263  2662.6
21.1300      -6882.3471  -6878.2443   -6900.5329      22.2886  2694.3
21.1400      -6882.3559  -6877.6124   -6902.7358      25.1234  3036.9
21.1500      -6882.3418  -6877.0951   -6902.4397      25.3446  3063.7
21.1600      -6882.3305  -6876.8415   -6901.5639      24.7224  2988.5
21.1700      -6882.3228  -6876.7431   -6902.1714      25.4282  3073.8
21.1800      -6882.3065  -6876.9364   -6901.9141      24.9776  3019.3
21.1900      -6882.3057  -6877.2948   -6901.8903      24.5955  2973.1
21.2000      -6882.3095  -6877.7217   -6901.7710      24.0493  2907.1
21.2100      -6882.3286  -6877.8785   -6899.7123      21.8338  2639.3
21.2200      -6882.3451  -6877.4970   -6903.5274      26.0304  3146.6
21.2300      -6882.3138  -6877.4422   -6902.9373      25.4951  3081.9
21.2400      -6882.3052  -6877.7319   -6902.4652      24.7333  2989.8
21.2500      -6882.2932  -6878.2256   -6904.0799      25.8543  3125.3
21.2600      -6882.2845  -6879.0130   -6902.1352      23.1222  2795.0
21.2700      -6882.3184  -6879.4410   -6902.0790      22.6380  2736.5
21.2800      -6882.3479  -6879.3250   -6901.4336      22.1086  2672.5
21.2900      -6882.3891  -6878.5524   -6900.1402      21.5878  2609.5
21.3000      -6882.4105  -6876.9884   -6901.9854      24.9970  3021.7
21.3100      -6882.3707  -6875.3806   -6903.9696      28.5890  3455.9
21.3200      -6882.3019  -6875.0832   -6903.3461      28.2630  3416.4
21.3300      -6882.2668  -6875.9764   -6900.6689      24.6924  2984.8
21.3400      -6882.2701  -6877.0217   -6901.6326      24.6109  2975.0
21.3500      -6882.2678  -6878.1392   -6902.7086      24.5694  2970.0
21.3600      -6882.2809  -6879.1480   -6901.1323      21.9844  2657.5
21.3700      -6882.3310  -6879.4773   -6901.0286      21.5512  2605.1
21.3800      -6882.3673  -6879.0048   -6901.6483      22.6434  2737.1
21.3900      -6882.3710  -6878.0127   -6904.3831      26.3704  3187.7
21.4000      -6882.3271  -6877.4632   -6904.0506      26.5874  3213.9
21.4100      -6882.3070  -6877.6114   -6902.6303      25.0189  3024.3
21.4200      -6882.2985  -6878.0057   -6903.1592      25.1535  3040.6
21.4300      -6882.2892  -6878.6067   -6903.1816      24.5749  2970.6
21.4400      -6882.2883  -6879.2854   -6904.6272      25.3418  3063.3
21.4500      -6882.2740  -6880.2351   -6904.7089      24.4738  2958.4
21.4600      -6882.3039  -6880.9809   -6901.7590      20.7781  2511.7
21.4700      -6882.3599  -6880.8014   -6902.2632      21.4618  2594.3
21.4800      -6882.3899  -6879.7944   -6903.7493      23.9548  2895.7
21.4900      -6882.3848  -6878.4961   -6903.7366      25.2405  3051.1
21.5000      -6882.3590  -6877.4088   -6904.2215      26.8126  3241.1
21.5100      -6882.3165  -6877.0785   -6904.2963      27.2178  3290.1
21.5200      -6882.2808  -6877.6316   -6903.3447      25.7131  3108.2
21.5300      -6882.2668  -6878.6548   -6904.3069      25.6521  3100.8
21.5400      -6882.2582  -6879.9801   -6903.4818      23.5018  2840.9
21.5500      -6882.2939  -6880.8769   -6902.5686      21.6917  2622.1
21.5600      -6882.3225  -6881.1184   -6904.9674      23.8490  2882.9
21.5700      -6882.3282  -6881.1108   -6904.6955      23.5847  2850.9
21.5800      -6882.3387  -6880.9075   -6905.7605      24.8531  3004.2
21.5900      -6882.3312  -6880.7347   -6904.4983      23.7636  2872.6
21.6000      -6882.3587  -6880.4006   -6902.5658      22.1652  2679.3
21.6100      -6882.3952  -6879.4393   -6901.5070      22.0677  2667.6
21.6200      -6882.3962  -6877.8070   -6905.7513      27.9443  3377.9
21.6300      -6882.3287  -6876.9658   -6904.4108      27.4451  3317.6
21.6400      -6882.3002  -6877.1758   -6902.4096      25.2338  3050.3
21.6500      -6882.2899  -6877.7130   -6903.0268      25.3138  3059.9
21.6600      -6882.2711  -6878.5715   -6904.5585      25.9870  3141.3
21.6700      -6882.2486  -6879.9400   -6905.6874      25.7474  3112.4
21.6800      -6882.2493  -6881.5394   -6903.9065      22.3671  2703.7
21.6900      -6882.3045  -6882.3568   -6902.5908      20.2340  2445.9
21.7000      -6882.3475  -6882.2027   -6906.1728      23.9701  2897.5
21.7100      -6882.3430  -6881.7853   -6906.2456      24.4603  2956.8
21.7200      -6882.3514  -6881.3517   -6904.6567      23.3051  2817.1
21.7300      -6882.3708  -6880.6274   -6903.9306      23.3032  2816.9
21.7400      -6882.3846  -6879.5581   -6903.3316      23.7735  2873.7
21.7500      -6882.3822  -6878.2722   -6903.8362      25.5641  3090.2
21.7600      -6882.3488  -6877.2785   -6904.7121      27.4335  3316.2
21.7700      -6882.2971  -6877.2641   -6904.9591      27.6951  3347.8
21.7800      -6882.2623  -6878.2815   -6903.4002      25.1188  3036.4
21.7900      -6882.2798  -6879.3540   -6901.0455      21.6915  2622.1
21.8000      -6882.3304  -6879.6641   -6900.9890      21.3249  2577.8
21.8100      -6882.3637  -6879.1627   -6902.9708      23.8081  2877.9
21.8200      -6882.3543  -6878.3956   -6904.5850      26.1894  3165.8
21.8300      -6882.3253  -6878.0798   -6903.3693      25.2894  3057.0
21.8400      -6882.3168  -6878.1168   -6903.7801      25.6632  3102.2
21.8500      -6882.2916  -6878.5330   -6904.2025      25.6694  3102.9
21.8600      -6882.2836  -6879.2844   -6903.3638      24.0794  2910.7
21.8700      -6882.2968  -6879.9318   -6903.5257      23.5939  2852.0
21.8800      -6882.3131  -6880.2865   -6902.9384      22.6519  2738.2
21.8900      -6882.3392  -6880.1764   -6903.7765      23.6001  2852.8
21.9000      -6882.3377  -6879.8144   -6905.1947      25.3803  3068.0
21.9100      -6882.3181  -6879.7012   -6905.2272      25.5261  3085.6
21.9200      -6882.3075  -6879.9346   -6904.6804      24.7458  2991.3
21.9300      -6882.3165  -6880.2114   -6902.8702      22.6589  2739.0
21.9400      -6882.3517  -6879.9975   -6902.1905      22.1930  2682.7
21.9500      -6882.3692  -6879.2004   -6904.3150      25.1146  3035.9
21.9600      -6882.3552  -6878.4517   -6902.7703      24.3186  2939.6
21.9700      -6882.3670  -6877.7213   -6901.3103      23.5890  2851.4
21.9800      -6882.3642  -6876.7907   -6902.9115      26.1207  3157.5
21.9900      -6882.3296  -6876.2705   -6902.4800      26.2095  3168.2
22.0000      -6882.2987  -6876.4422   -6903.7450      27.3028  3300.4
22.0100      -6882.2613  -6877.4463   -6902.9346      25.4883  3081.0
22.0200      -6882.2598  -6878.7427   -6902.4240      23.6813  2862.6
22.0300      -6882.2869  -6879.7148   -6901.4944      21.7796  2632.7
22.0400      -6882.3330  -6879.9466   -6901.7249      21.7783  2632.6
22.0500      -6882.3615  -6879.4584   -6903.2338      23.7753  2874.0
22.0600      -6882.3617  -6878.7043   -6903.4851      24.7808  2995.5
22.0700      -6882.3661  -6877.9707   -6900.7372      22.7665  2752.0
22.0800      -6882.3873  -6876.8776   -6901.3155      24.4379  2954.1
22.0900      -6882.3657  -6875.6764   -6902.4034      26.7270  3230.8
22.1000      -6882.3214  -6875.1664   -6902.6637      27.4973  3323.9
22.1100      -6882.2784  -6875.6899   -6902.3846      26.6947  3226.9
22.1200      -6882.2654  -6876.8206   -6900.0804      23.2598  2811.7
22.1300      -6882.2991  -6877.5671   -6900.1989      22.6319  2735.8
22.1400      -6882.3138  -6877.8581   -6902.2722      24.4142  2951.2
22.1500      -6882.3174  -6878.0537   -6901.2241      23.1704  2800.9
22.1600      -6882.3477  -6877.8855   -6900.1536      22.2681  2691.8
22.1700      -6882.3702  -6877.1493   -6901.3694      24.2201  2927.7
22.1800      -6882.3577  -6876.2630   -6902.2422      25.9791  3140.4
22.1900      -6882.3213  -6875.8521   -6903.2446      27.3925  3311.2
22.2000      -6882.2768  -6876.4068   -6903.0535      26.6467  3221.1
22.2100      -6882.2561  -6877.6245   -6902.5581      24.9336  3014.0
22.2200      -6882.2541  -6879.0138   -6903.5882      24.5744  2970.6
22.2300      -6882.2623  -6880.3306   -6902.9370      22.6064  2732.7
22.2400      -6882.3016  -6881.0769   -6903.0875      22.0106  2660.7
22.2500      -6882.3335  -6881.1735   -6904.0105      22.8369  2760.5
22.2600      -6882.3526  -6880.7905   -6904.6369      23.8464  2882.6
22.2700      -6882.3499  -6880.2125   -6905.3203      25.1079  3035.1
22.2800      -6882.3402  -6879.7787   -6904.2025      24.4239  2952.4
22.2900      -6882.3332  -6879.4351   -6905.5753      26.1402  3159.8
22.3000      -6882.2970  -6879.6018   -6906.2826      26.6808  3225.2
22.3100      -6882.2724  -6880.4488   -6905.4483      24.9994  3021.9
22.3200      -6882.2791  -6881.4039   -6904.3249      22.9210  2770.7
22.3300      -6882.3076  -6881.9232   -6904.9974      23.0742  2789.2
22.3400      -6882.3163  -6882.0905   -6906.6231      24.5326  2965.5
22.3500      -6882.3148  -6882.2479   -6906.4694      24.2215  2927.9
22.3600      -6882.3275  -6882.2978   -6905.0652      22.7673  2752.1
22.3700      -6882.3560  -6881.9198   -6905.0344      23.1146  2794.1
22.3800      -6882.3738  -6881.1196   -6904.1140      22.9944  2779.6
22.3900      -6882.3910  -6879.9221   -6904.2386      24.3166  2939.4
22.4000      -6882.3682  -6878.6134   -6906.0504      27.4370  3316.6
22.4100      -6882.3183  -6878.1831   -6905.1794      26.9963  3263.3
22.4200      -6882.2977  -6878.5425   -6902.9336      24.3912  2948.4
