 0.025       0.0000
 0.075       0.0000
 0.125       0.0000
 0.175       0.0000
 0.225       0.0000
 0.275       0.0000
 0.325       0.0000
 0.375       0.0000
 0.425       0.0000
 0.475       0.0000
 0.525       0.0000
 0.575       0.0000
 0.625       0.0000
 0.675       0.0000
 0.725       0.0000
 0.775       0.0000
 0.825       0.0000
 0.875       0.0000
 0.925       0.0000
 0.975       0.0000
 1.025       0.0000
 1.075       0.0000
 1.125       0.0000
 1.175       0.0000
 1.225       0.0000
 1.275       0.0000
 1.325       0.0000
 1.375       0.0000
 1.425       0.0000
 1.475       0.0000
 1.525       0.0000
 1.575       0.0000
 1.625       0.0000
 1.675       0.0000
 1.725       0.0000
 1.775       0.0000
 1.825       0.0000
 1.875       0.0001
 1.925       0.0008
 1.975       0.0065
 2.025       0.0290
 2.075       0.1089
 2.125       0.2938
 2.175       0.6050
 2.225       1.0393
 2.275       1.4570
 2.325       1.8204
 2.375       2.0298
 2.425       2.1427
 2.475       2.1441
 2.525       2.0012
 2.575       1.8427
 2.625       1.6684
 2.675       1.5024
 2.725       1.3601
 2.775       1.2382
 2.825       1.1419
 2.875       1.0547
 2.925       0.9941
 2.975       0.9393
 3.025       0.9012
 3.075       0.8800
 3.125       0.8712
 3.175       0.8565
 3.225       0.8566
 3.275       0.8710
 3.325       0.8727
 3.375       0.8726
 3.425       0.8971
 3.475       0.9011
 3.525       0.9209
 3.575       0.9326
 3.625       0.9539
 3.675       0.9633
 3.725       0.9727
 3.775       0.9884
 3.825       1.0014
 3.875       1.0069
 3.925       1.0140
 3.975       1.0236
 4.025       1.0156
 4.075       1.0113
 4.125       1.0158
 4.175       1.0069
 4.225       1.0105
 4.275       1.0090
 4.325       1.0082
 4.375       1.0085
 4.425       1.0008
 4.475       1.0014
 4.525       0.9913
 4.575       0.9880
 4.625       0.9929
 4.675       0.9923
 4.725       0.9882
 4.775       0.9897
 4.825       0.9873
 4.875       0.9900
 4.925       0.9810
 4.975       0.9858
 5.025       0.9829
 5.075       0.9843
 5.125       0.9817
 5.175       0.9868
 5.225       0.9874
 5.275       0.9866
 5.325       0.9892
 5.375       0.9950
 5.425       0.9899
 5.475       0.9973
 5.525       0.9962
 5.575       0.9968
 5.625       0.9979
 5.675       1.0051
 5.725       1.0036
 5.775       1.0141
 5.825       1.0139
 5.875       1.0055
 5.925       1.0134
 5.975       1.0116
 6.025       1.0088
 6.075       1.0092
 6.125       1.0050
 6.175       1.0135
 6.225       1.0043
 6.275       1.0003
 6.325       1.0055
 6.375       0.9967
 6.425       1.0014
 6.475       0.9946
 6.525       0.9999
 6.575       0.9918
 6.625       0.9982
 6.675       0.9937
 6.725       0.9958
 6.775       0.9948
 6.825       0.9935
 6.875       0.9958
 6.925       0.9874
 6.975       0.9979
