Time[ps]     GFree[eV]    Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
27.6800      -6887.1343  -6894.2134   -6909.6113      15.3979  1861.3
27.6900      -6887.1528  -6894.2563   -6909.5576      15.3010  1849.6
27.7000      -6887.1689  -6893.9932   -6909.0859      15.0928  1824.4
27.7100      -6887.1772  -6893.3848   -6908.7627      15.3779  1858.9
27.7200      -6887.1934  -6892.5054   -6908.0659      15.5604  1880.9
27.7300      -6887.2046  -6891.3901   -6907.5176      16.1276  1949.5
27.7400      -6887.1924  -6890.1719   -6907.2686      17.0964  2066.6
27.7500      -6887.1748  -6889.1729   -6907.5479      18.3750  2221.2
27.7600      -6887.1372  -6888.8130   -6906.8599      18.0466  2181.5
27.7700      -6887.1128  -6889.0688   -6906.4126      17.3436  2096.5
27.7800      -6887.1016  -6889.6230   -6905.6348      16.0117  1935.5
27.7900      -6887.1123  -6890.0996   -6905.7783      15.6788  1895.3
27.8000      -6887.1172  -6890.3926   -6906.0981      15.7056  1898.5
27.8100      -6887.1318  -6890.5342   -6906.6836      16.1496  1952.2
27.8200      -6887.1250  -6890.6187   -6907.0327      16.4142  1984.2
27.8300      -6887.1216  -6890.7207   -6906.8047      16.0840  1944.2
27.8400      -6887.1343  -6890.8169   -6907.4766      16.6597  2013.8
27.8500      -6887.1338  -6890.9688   -6906.8423      15.8736  1918.8
27.8600      -6887.1333  -6890.9888   -6906.3740      15.3851  1859.8
27.8700      -6887.1499  -6890.7837   -6906.8848      16.1009  1946.3
27.8800      -6887.1392  -6890.4976   -6907.3408      16.8431  2036.0
27.8900      -6887.1294  -6890.3721   -6907.3911      17.0189  2057.3
27.9000      -6887.1255  -6890.4976   -6907.4258      16.9280  2046.3
27.9100      -6887.1226  -6890.7739   -6906.7168      15.9427  1927.2
27.9200      -6887.1270  -6890.9995   -6907.4736      16.4743  1991.4
27.9300      -6887.1240  -6891.2573   -6907.6089      16.3515  1976.6
27.9400      -6887.1187  -6891.5474   -6908.0483      16.5012  1994.7
27.9500      -6887.1201  -6891.9111   -6908.5181      16.6068  2007.4
27.9600      -6887.1074  -6892.3311   -6908.2817      15.9504  1928.1
27.9700      -6887.1206  -6892.6338   -6907.6094      14.9755  1810.2
27.9800      -6887.1450  -6892.5552   -6906.9775      14.4222  1743.4
27.9900      -6887.1733  -6891.9897   -6907.5083      15.5187  1875.9
28.0000      -6887.1724  -6891.1182   -6907.3174      16.1992  1958.2
28.0100      -6887.1841  -6890.1929   -6905.2798      15.0869  1823.7
28.0200      -6887.2002  -6888.9941   -6904.4424      15.4483  1867.4
28.0300      -6887.2095  -6887.4805   -6904.7080      17.2277  2082.5
28.0400      -6887.1577  -6886.1147   -6906.1719      20.0569  2424.5
28.0500      -6887.0933  -6886.0645   -6907.1128      21.0482  2544.3
28.0600      -6887.0308  -6887.6211   -6905.3369      17.7160  2141.5
28.0700      -6887.0371  -6889.3828   -6904.1724      14.7898  1787.8
28.0800      -6887.0625  -6890.6221   -6905.1895      14.5673  1760.9
28.0900      -6887.0928  -6891.4414   -6907.0601      15.6187  1888.0
28.1000      -6887.0972  -6892.0840   -6908.0283      15.9445  1927.4
28.1100      -6887.1064  -6892.5459   -6907.2441      14.6983  1776.7
28.1200      -6887.1455  -6892.6094   -6907.7358      15.1267  1828.5
28.1300      -6887.1567  -6892.2930   -6907.5068      15.2137  1839.0
28.1400      -6887.1665  -6891.6895   -6908.3164      16.6269  2009.9
28.1500      -6887.1494  -6891.1074   -6908.1440      17.0365  2059.4
28.1600      -6887.1577  -6890.7334   -6905.9629      15.2293  1840.9
28.1700      -6887.1641  -6890.1177   -6905.6123      15.4948  1873.0
28.1800      -6887.1543  -6889.2422   -6906.0347      16.7926  2029.9
28.1900      -6887.1362  -6888.4849   -6906.5200      18.0352  2180.1
28.2000      -6887.1187  -6888.2339   -6905.3208      17.0871  2065.5
28.2100      -6887.1084  -6888.2949   -6905.3950      17.1001  2067.1
28.2200      -6887.1050  -6888.6284   -6905.5566      16.9282  2046.3
28.2300      -6887.0942  -6889.0938   -6904.6104      15.5164  1875.6
28.2400      -6887.1138  -6889.3286   -6904.1055      14.7771  1786.3
28.2500      -6887.1289  -6889.1660   -6905.0229      15.8570  1916.8
28.2600      -6887.1387  -6888.8770   -6906.2095      17.3325  2095.2
28.2700      -6887.1167  -6888.8774   -6906.2935      17.4160  2105.3
28.2800      -6887.1074  -6889.1572   -6904.5254      15.3681  1857.7
28.2900      -6887.1147  -6889.2456   -6905.4160      16.1706  1954.7
28.3000      -6887.1143  -6889.2896   -6906.1216      16.8318  2034.6
28.3100      -6887.1035  -6889.4946   -6906.3403      16.8459  2036.3
28.3200      -6887.1055  -6889.8599   -6906.1465      16.2867  1968.7
28.3300      -6887.0977  -6890.2339   -6906.7178      16.4838  1992.6
28.3400      -6887.0933  -6890.6694   -6907.0737      16.4042  1982.9
28.3500      -6887.0991  -6891.1250   -6907.0449      15.9199  1924.4
28.3600      -6887.1064  -6891.4585   -6907.0034      15.5449  1879.1
28.3700      -6887.1201  -6891.5630   -6906.8516      15.2885  1848.1
28.3800      -6887.1323  -6891.3931   -6907.1709      15.7780  1907.2
28.3900      -6887.1372  -6891.0649   -6907.6860      16.6211  2009.2
28.4000      -6887.1279  -6890.8325   -6908.3271      17.4946  2114.8
28.4100      -6887.1011  -6890.9634   -6908.2915      17.3279  2094.6
28.4200      -6887.0977  -6891.4233   -6907.9819      16.5587  2001.6
28.4300      -6887.0962  -6891.9614   -6908.1138      16.1526  1952.5
28.4400      -6887.0977  -6892.4507   -6908.4634      16.0127  1935.6
28.4500      -6887.1011  -6892.8511   -6908.4761      15.6252  1888.8
28.4600      -6887.1245  -6893.0059   -6907.3936      14.3878  1739.2
28.4700      -6887.1465  -6892.6968   -6908.8774      16.1807  1955.9
28.4800      -6887.1416  -6892.2969   -6909.6865      17.3898  2102.1
28.4900      -6887.1221  -6892.1904   -6908.8701      16.6796  2016.2
28.5000      -6887.1362  -6892.2334   -6908.0542      15.8209  1912.4
28.5100      -6887.1338  -6892.1162   -6907.7617      15.6454  1891.2
28.5200      -6887.1387  -6891.8975   -6909.3931      17.4958  2114.9
28.5300      -6887.1162  -6891.9272   -6908.1382      16.2111  1959.6
28.5400      -6887.1299  -6891.9980   -6907.9888      15.9907  1933.0
28.5500      -6887.1250  -6891.9692   -6908.0796      16.1102  1947.4
28.5600      -6887.1333  -6891.8613   -6907.0151      15.1537  1831.8
28.5700      -6887.1514  -6891.4561   -6906.6040      15.1479  1831.1
28.5800      -6887.1626  -6890.7251   -6907.3672      16.6420  2011.7
28.5900      -6887.1504  -6890.0278   -6907.8770      17.8493  2157.6
28.6000      -6887.1226  -6889.8335   -6908.3159      18.4825  2234.2
28.6100      -6887.0806  -6890.3672   -6908.4336      18.0663  2183.9
28.6200      -6887.0713  -6891.4321   -6907.5898      16.1577  1953.1
28.6300      -6887.0845  -6892.3062   -6906.2163      13.9103  1681.5
28.6400      -6887.1328  -6892.5068   -6905.4761      12.9692  1567.7
28.6500      -6887.1787  -6891.8921   -6906.3687      14.4765  1749.9
28.6600      -6887.1938  -6890.6636   -6908.0684      17.4049  2103.9
28.6700      -6887.1646  -6889.5859   -6908.1772      18.5912  2247.3
28.6800      -6887.1255  -6889.2964   -6908.3457      19.0491  2302.7
28.6900      -6887.0791  -6889.9590   -6908.3203      18.3615  2219.5
28.7000      -6887.0537  -6891.2822   -6908.4370      17.1547  2073.7
28.7100      -6887.0552  -6892.7910   -6908.2456      15.4545  1868.2
28.7200      -6887.0913  -6893.8477   -6907.1465      13.2988  1607.6
28.7300      -6887.1392  -6894.1401   -6908.2217      14.0816  1702.2
28.7400      -6887.1572  -6893.8193   -6908.6172      14.7980  1788.8
28.7500      -6887.1904  -6893.0586   -6906.9497      13.8911  1679.2
28.7600      -6887.2197  -6891.6860   -6907.1646      15.4786  1871.1
28.7700      -6887.1997  -6889.8359   -6908.3774      18.5415  2241.3
28.7800      -6887.1641  -6888.5322   -6907.7617      19.2294  2324.5
28.7900      -6887.1182  -6888.2764   -6907.1704      18.8941  2283.9
28.8000      -6887.0791  -6888.9312   -6906.7168      17.7855  2149.9
28.8100      -6887.0728  -6890.0005   -6906.0376      16.0370  1938.6
28.8200      -6887.0835  -6890.9873   -6906.9214      15.9340  1926.1
28.8300      -6887.0869  -6891.8467   -6907.4209      15.5743  1882.6
28.8400      -6887.0986  -6892.4321   -6907.0669      14.6346  1769.0
28.8500      -6887.1206  -6892.5825   -6907.9150      15.3326  1853.4
28.8600      -6887.1338  -6892.4907   -6909.4116      16.9208  2045.4
28.8700      -6887.1289  -6892.5063   -6908.2915      15.7852  1908.1
28.8800      -6887.1440  -6892.3662   -6906.8970      14.5305  1756.5
28.8900      -6887.1621  -6891.7915   -6907.9419      16.1502  1952.2
28.9000      -6887.1514  -6891.0820   -6907.8564      16.7745  2027.7
28.9100      -6887.1426  -6890.5166   -6907.5771      17.0605  2062.3
28.9200      -6887.1338  -6890.2085   -6907.5854      17.3772  2100.6
28.9300      -6887.1206  -6890.2256   -6906.9023      16.6769  2015.9
28.9400      -6887.1104  -6890.3774   -6907.0317      16.6541  2013.2
28.9500      -6887.1123  -6890.6675   -6907.0371      16.3697  1978.8
28.9600      -6887.1235  -6890.9087   -6905.7412      14.8325  1793.0
28.9700      -6887.1411  -6890.7803   -6906.3740      15.5938  1885.0
28.9800      -6887.1445  -6890.4526   -6907.4639      17.0113  2056.3
28.9900      -6887.1260  -6890.3320   -6908.3164      17.9845  2174.0
29.0000      -6887.0981  -6890.7275   -6907.9424      17.2147  2080.9
29.0100      -6887.0918  -6891.3804   -6907.3140      15.9337  1926.1
29.0200      -6887.1069  -6891.9351   -6907.6035      15.6682  1894.0
29.0300      -6887.1123  -6892.3198   -6908.5894      16.2697  1966.7
29.0400      -6887.1128  -6892.7427   -6909.6226      16.8801  2040.5
29.0500      -6887.0972  -6893.2808   -6909.4751      16.1943  1957.6
29.0600      -6887.1128  -6893.7959   -6909.2256      15.4297  1865.2
29.0700      -6887.1367  -6894.0063   -6908.0205      14.0141  1694.0
29.0800      -6887.1753  -6893.6177   -6907.1294      13.5115  1633.3
29.0900      -6887.2021  -6892.4932   -6908.2715      15.7782  1907.3
29.1000      -6887.1934  -6891.0122   -6909.7485      18.7363  2264.9
29.1100      -6887.1494  -6890.1909   -6909.5278      19.3368  2337.4
29.1200      -6887.0996  -6890.5142   -6910.1748      19.6607  2376.6
29.1300      -6887.0498  -6891.9570   -6909.6021      17.6452  2133.0
29.1400      -6887.0557  -6893.6353   -6908.9424      15.3073  1850.4
29.1500      -6887.0698  -6894.9517   -6909.6377      14.6859  1775.2
29.1600      -6887.1060  -6895.7222   -6909.0469      13.3245  1610.7
29.1700      -6887.1548  -6895.7173   -6908.8525      13.1351  1587.8
29.1800      -6887.1963  -6894.9077   -6909.1147      14.2072  1717.4
29.1900      -6887.2207  -6893.4321   -6909.1470      15.7148  1899.6
29.2000      -6887.2212  -6891.6245   -6908.6606      17.0363  2059.4
29.2100      -6887.2026  -6889.9424   -6906.1270      16.1845  1956.4
29.2200      -6887.2012  -6888.3369   -6905.2949      16.9582  2049.9
29.2300      -6887.1763  -6886.8525   -6906.7207      19.8682  2401.7
29.2400      -6887.0957  -6886.5190   -6907.6177      21.0986  2550.4
29.2500      -6887.0288  -6888.1821   -6909.4419      21.2596  2569.9
29.2600      -6886.9756  -6891.2969   -6907.8091      16.5120  1996.0
29.2700      -6887.0039  -6893.7046   -6906.3721      12.6676  1531.3
29.2800      -6887.0767  -6895.0649   -6907.8965      12.8318  1551.1
29.2900      -6887.1279  -6895.5723   -6908.4531      12.8808  1557.0
29.3000      -6887.1802  -6895.2251   -6907.9419      12.7169  1537.2
29.3100      -6887.2163  -6893.9663   -6908.3594      14.3930  1739.8
29.3200      -6887.2349  -6891.9634   -6908.6807      16.7173  2020.8
29.3300      -6887.2207  -6889.8633   -6906.2559      16.3927  1981.6
29.3400      -6887.2197  -6887.8765   -6904.9058      17.0291  2058.5
29.3500      -6887.1816  -6886.0005   -6906.8906      20.8899  2525.2
29.3600      -6887.0957  -6885.6211   -6907.1733      21.5521  2605.2
29.3700      -6887.0366  -6887.1802   -6905.5796      18.3995  2224.1
29.3800      -6887.0273  -6889.0947   -6903.7764      14.6818  1774.7
29.3900      -6887.0566  -6890.4331   -6905.0342      14.6011  1765.0
29.4000      -6887.0806  -6891.3608   -6906.6440      15.2831  1847.4
29.4100      -6887.1021  -6891.9570   -6906.3032      14.3460  1734.1
29.4200      -6887.1416  -6891.9575   -6904.5244      12.5671  1519.1
29.4300      -6887.1992  -6891.0977   -6904.8984      13.8010  1668.3
29.4400      -6887.2222  -6889.4155   -6904.7822      15.3667  1857.5
29.4500      -6887.2197  -6887.2959   -6903.9512      16.6552  2013.3
29.4600      -6887.1973  -6885.0952   -6905.5063      20.4111  2467.3
29.4700      -6887.1069  -6884.1074   -6905.5396      21.4322  2590.7
29.4800      -6887.0356  -6885.2007   -6906.1055      20.9049  2527.0
29.4900      -6886.9800  -6887.8613   -6905.6396      17.7785  2149.1
29.5000      -6886.9907  -6890.3960   -6904.2017      13.8055  1668.8
29.5100      -6887.0396  -6892.0957   -6906.1333      14.0378  1696.9
29.5200      -6887.0791  -6893.2285   -6907.5249      14.2966  1728.2
29.5300      -6887.1064  -6893.8027   -6908.1670      14.3643  1736.4
29.5400      -6887.1475  -6893.8604   -6908.2998      14.4394  1745.4
29.5500      -6887.1631  -6893.3809   -6908.1279      14.7471  1782.6
29.5600      -6887.1821  -6892.4565   -6907.9277      15.4712  1870.2
29.5700      -6887.1763  -6891.2217   -6907.4736      16.2518  1964.5
29.5800      -6887.1787  -6889.9487   -6907.9771      18.0281  2179.2
29.5900      -6887.1406  -6889.1216   -6907.4673      18.3455  2217.6
29.6000      -6887.1177  -6889.0005   -6906.5000      17.4996  2115.4
29.6100      -6887.1021  -6889.3311   -6906.8398      17.5087  2116.5
29.6200      -6887.0815  -6890.0132   -6906.6260      16.6129  2008.2
29.6300      -6887.0889  -6890.8125   -6907.2632      16.4507  1988.6
29.6400      -6887.0762  -6891.6431   -6907.8257      16.1825  1956.2
29.6500      -6887.0889  -6892.3984   -6907.6562      15.2578  1844.4
29.6600      -6887.1128  -6892.8271   -6907.4990      14.6717  1773.5
29.6700      -6887.1489  -6892.8008   -6907.1172      14.3166  1730.6
29.6800      -6887.1675  -6892.2256   -6907.1538      14.9281  1804.5
29.6900      -6887.1724  -6891.2222   -6908.0034      16.7811  2028.5
29.7000      -6887.1475  -6890.2798   -6909.1606      18.8811  2282.4
29.7100      -6887.1001  -6890.1772   -6909.5659      19.3886  2343.7
29.7200      -6887.0776  -6891.0933   -6908.0493      16.9559  2049.6
29.7300      -6887.0845  -6892.0752   -6906.9561      14.8807  1798.8
29.7400      -6887.1089  -6892.7397   -6909.0635      16.3236  1973.2
29.7500      -6887.1025  -6893.3691   -6908.9902      15.6213  1888.3
29.7600      -6887.1211  -6893.7437   -6908.4390      14.6951  1776.4
29.7700      -6887.1357  -6893.7583   -6910.6172      16.8590  2037.9
29.7800      -6887.1265  -6893.8682   -6910.1431      16.2749  1967.3
29.7900      -6887.1387  -6893.9155   -6907.9536      14.0379  1696.9
29.8000      -6887.1777  -6893.4233   -6907.7852      14.3619  1736.1
29.8100      -6887.1924  -6892.3486   -6908.7065      16.3578  1977.3
29.8200      -6887.1724  -6891.1582   -6909.6069      18.4489  2230.1
29.8300      -6887.1450  -6890.5903   -6908.6611      18.0706  2184.4
29.8400      -6887.1147  -6890.6367   -6908.0474      17.4107  2104.6
29.8500      -6887.1074  -6891.0615   -6907.5347      16.4730  1991.3
29.8600      -6887.1240  -6891.4956   -6906.5249      15.0291  1816.7
29.8700      -6887.1382  -6891.5889   -6907.3643      15.7754  1906.9
29.8800      -6887.1348  -6891.5498   -6908.4756      16.9259  2046.0
29.8900      -6887.1226  -6891.6123   -6906.8462      15.2338  1841.5
29.9000      -6887.1553  -6891.4316   -6906.3120      14.8803  1798.7
29.9100      -6887.1655  -6890.8477   -6907.1885      16.3410  1975.3
29.9200      -6887.1616  -6890.2354   -6907.8862      17.6511  2133.7
29.9300      -6887.1284  -6889.9893   -6907.2314      17.2421  2084.2
29.9400      -6887.1279  -6890.0723   -6906.2480      16.1758  1955.3
29.9500      -6887.1265  -6890.1089   -6905.8906      15.7817  1907.7
29.9600      -6887.1255  -6890.0908   -6907.8481      17.7573  2146.5
29.9700      -6887.1113  -6890.4746   -6907.7271      17.2526  2085.5
29.9800      -6887.0884  -6891.1099   -6907.0732      15.9635  1929.7
29.9900      -6887.1050  -6891.6494   -6907.1313      15.4821  1871.5
30.0000      -6887.1187  -6891.9937   -6908.3979      16.4045  1983.0
30.0100      -6887.1187  -6892.3765   -6909.0571      16.6805  2016.3
30.0200      -6887.1167  -6892.7842   -6907.6250      14.8408  1794.0
30.0300      -6887.1494  -6892.7705   -6906.1572      13.3866  1618.2
30.0400      -6887.1992  -6892.0508   -6906.1489      14.0981  1704.2
30.0500      -6887.2139  -6890.6348   -6906.7236      16.0890  1944.8
30.0600      -6887.2061  -6888.9683   -6907.1641      18.1959  2199.5
30.0700      -6887.1655  -6887.7832   -6906.1416      18.3582  2219.1
30.0800      -6887.1230  -6887.3696   -6906.4453      19.0755  2305.9
30.0900      -6887.0820  -6887.9517   -6906.8970      18.9453  2290.1
30.1000      -6887.0532  -6889.4009   -6906.9829      17.5821  2125.3
30.1100      -6887.0381  -6891.1763   -6907.6074      16.4312  1986.2
30.1200      -6887.0576  -6892.9238   -6908.5757      15.6517  1892.0
30.1300      -6887.0625  -6894.3989   -6909.4575      15.0586  1820.3
30.1400      -6887.0879  -6895.4473   -6909.5366      14.0892  1703.1
30.1500      -6887.1343  -6895.8804   -6909.7114      13.8312  1671.9
30.1600      -6887.1660  -6895.6665   -6910.4199      14.7535  1783.4
30.1700      -6887.1807  -6894.9648   -6909.6313      14.6666  1772.9
30.1800      -6887.2124  -6893.8403   -6909.5488      15.7085  1898.9
30.1900      -6887.2134  -6892.4111   -6909.0078      16.5968  2006.2
30.2000      -6887.1978  -6891.0283   -6907.6577      16.6292  2010.1
30.2100      -6887.1802  -6889.7412   -6906.6978      16.9567  2049.7
30.2200      -6887.1650  -6888.6743   -6906.2114      17.5373  2119.9
30.2300      -6887.1475  -6887.9805   -6905.2144      17.2339  2083.2
30.2400      -6887.1357  -6887.6338   -6905.2134      17.5794  2125.0
30.2500      -6887.0991  -6887.7725   -6906.7822      19.0097  2297.9
30.2600      -6887.0688  -6888.7725   -6906.4321      17.6597  2134.7
30.2700      -6887.0508  -6890.1270   -6906.0703      15.9431  1927.2
30.2800      -6887.0923  -6891.2520   -6905.2456      13.9938  1691.6
30.2900      -6887.1318  -6891.6694   -6904.9150      13.2455  1601.1
30.3000      -6887.1763  -6891.3477   -6906.1724      14.8248  1792.0
30.3100      -6887.1772  -6890.5107   -6906.0044      15.4937  1872.9
30.3200      -6887.1763  -6889.4263   -6906.1504      16.7243  2021.6
30.3300      -6887.1646  -6888.4170   -6907.1440      18.7270  2263.7
30.3400      -6887.1245  -6888.1011   -6905.4644      17.3632  2098.9
30.3500      -6887.1152  -6888.1855   -6904.7451      16.5593  2001.7
30.3600      -6887.1025  -6888.4131   -6905.5737      17.1606  2074.4
30.3700      -6887.0918  -6888.8872   -6905.5610      16.6741  2015.6
30.3800      -6887.0957  -6889.5112   -6906.2920      16.7807  2028.5
30.3900      -6887.0913  -6890.3296   -6907.6895      17.3596  2098.4
30.4000      -6887.0742  -6891.4404   -6907.7461      16.3055  1971.0
30.4100      -6887.0928  -6892.3794   -6906.1187      13.7392  1660.8
30.4200      -6887.1372  -6892.6270   -6906.4683      13.8415  1673.2
30.4300      -6887.1621  -6892.2363   -6907.8169      15.5807  1883.4
30.4400      -6887.1675  -6891.5708   -6907.9907      16.4200  1984.9
30.4500      -6887.1577  -6890.8892   -6906.8994      16.0105  1935.4
30.4600      -6887.1777  -6890.1797   -6906.4746      16.2948  1969.7
30.4700      -6887.1577  -6889.4429   -6907.2183      17.7754  2148.7
30.4800      -6887.1367  -6889.1982   -6908.3433      19.1452  2314.3
30.4900      -6887.0820  -6889.8682   -6907.9990      18.1306  2191.6
30.5000      -6887.0679  -6891.1001   -6907.4673      16.3674  1978.5
30.5100      -6887.0771  -6892.2637   -6907.4204      15.1567  1832.2
30.5200      -6887.1089  -6893.0620   -6907.5894      14.5272  1756.1
30.5300      -6887.1333  -6893.3340   -6907.2622      13.9284  1683.7
30.5400      -6887.1758  -6892.9712   -6905.9790      13.0077  1572.4
30.5500      -6887.2236  -6891.8091   -6905.8911      14.0822  1702.3
30.5600      -6887.2412  -6889.8501   -6907.0044      17.1545  2073.6
30.5700      -6887.2007  -6887.7964   -6908.0225      20.2260  2444.9
30.5800      -6887.1367  -6886.9922   -6906.6929      19.7005  2381.4
30.5900      -6887.0850  -6887.4346   -6905.2383      17.8040  2152.1
30.6000      -6887.0723  -6888.4097   -6905.6357      17.2261  2082.3
30.6100      -6887.0635  -6889.7314   -6907.0654      17.3340  2095.3
30.6200      -6887.0562  -6891.2764   -6906.9902      15.7139  1899.5
30.6300      -6887.0762  -6892.4604   -6906.2734      13.8130  1669.7
30.6400      -6887.1113  -6892.9741   -6907.3032      14.3293  1732.1
30.6500      -6887.1436  -6892.9932   -6908.5054      15.5123  1875.1
30.6600      -6887.1636  -6892.7598   -6908.8042      16.0446  1939.5
30.6700      -6887.1567  -6892.4111   -6908.3784      15.9673  1930.1
30.6800      -6887.1694  -6891.9663   -6907.3315      15.3651  1857.3
30.6900      -6887.1729  -6891.2886   -6908.0259      16.7375  2023.2
30.7000      -6887.1631  -6890.6938   -6908.2485      17.5547  2122.0
30.7100      -6887.1411  -6890.4497   -6907.2324      16.7829  2028.7
30.7200      -6887.1323  -6890.4121   -6907.1064      16.6941  2018.0
30.7300      -6887.1255  -6890.5049   -6907.1406      16.6359  2010.9
30.7400      -6887.1172  -6890.6987   -6907.0449      16.3462  1975.9
30.7500      -6887.1235  -6890.9141   -6906.9224      16.0083  1935.1
30.7600      -6887.1235  -6891.0293   -6906.6641      15.6348  1889.9
30.7700      -6887.1401  -6890.9863   -6907.3389      16.3525  1976.7
30.7800      -6887.1191  -6890.9854   -6909.0112      18.0261  2179.0
30.7900      -6887.1084  -6891.4995   -6908.4019      16.9023  2043.2
30.8000      -6887.1011  -6892.1064   -6907.1885      15.0820  1823.1
30.8100      -6887.1357  -6892.4097   -6907.5122      15.1025  1825.6
30.8200      -6887.1465  -6892.3701   -6908.3247      15.9544  1928.6
30.8300      -6887.1528  -6892.2329   -6909.0708      16.8378  2035.4
30.8400      -6887.1318  -6892.2651   -6910.0156      17.7503  2145.7
30.8500      -6887.1133  -6892.7471   -6909.7183      16.9714  2051.5
30.8600      -6887.1187  -6893.3657   -6908.4521      15.0863  1823.6
30.8700      -6887.1357  -6893.6201   -6908.2690      14.6489  1770.8
30.8800      -6887.1602  -6893.4653   -6909.3608      15.8956  1921.5
30.8900      -6887.1523  -6893.1343   -6909.5630      16.4287  1985.9
30.9000      -6887.1548  -6892.8540   -6909.6079      16.7541  2025.2
30.9100      -6887.1353  -6892.7163   -6910.2266      17.5104  2116.7
30.9200      -6887.1226  -6893.0249   -6911.2495      18.2245  2203.0
30.9300      -6887.1001  -6893.8828   -6910.3232      16.4402  1987.3
30.9400      -6887.1162  -6894.6675   -6909.0142      14.3467  1734.2
30.9500      -6887.1387  -6894.9355   -6909.8872      14.9517  1807.4
30.9600      -6887.1558  -6894.8223   -6910.2148      15.3925  1860.7
30.9700      -6887.1685  -6894.4175   -6909.3140      14.8965  1800.7
30.9800      -6887.1958  -6893.6528   -6909.1421      15.4892  1872.3
30.9900      -6887.1982  -6892.5845   -6908.6279      16.0433  1939.3
31.0000      -6887.2007  -6891.4312   -6908.4004      16.9691  2051.2
31.0100      -6887.1924  -6890.4023   -6906.7588      16.3567  1977.2
31.0200      -6887.1860  -6889.4546   -6905.3008      15.8461  1915.5
31.0300      -6887.1787  -6888.4014   -6906.6313      18.2300  2203.7
31.0400      -6887.1382  -6887.8979   -6907.2476      19.3498  2339.0
31.0500      -6887.0864  -6888.4146   -6906.5610      18.1467  2193.6
31.0600      -6887.0728  -6889.5864   -6907.0142      17.4278  2106.7
31.0700      -6887.0605  -6891.0283   -6906.8950      15.8668  1918.0
31.0800      -6887.0791  -6892.1704   -6906.2622      14.0916  1703.4
31.0900      -6887.1196  -6892.7622   -6907.8545      15.0923  1824.4
31.1000      -6887.1333  -6892.9922   -6908.1899      15.1977  1837.1
31.1100      -6887.1548  -6892.8813   -6907.3354      14.4542  1747.2
31.1200      -6887.1865  -6892.2920   -6907.2417      14.9497  1807.1
31.1300      -6887.1958  -6891.2725   -6907.0625      15.7899  1908.7
31.1400      -6887.2021  -6890.0508   -6906.5068      16.4560  1989.2
31.1500      -6887.1836  -6888.8379   -6907.7627      18.9249  2287.6
31.1600      -6887.1294  -6888.4131   -6907.8877      19.4744  2354.1
31.1700      -6887.0820  -6889.1030   -6907.3418      18.2387  2204.7
31.1800      -6887.0669  -6890.4526   -6908.0391      17.5863  2125.8
31.1900      -6887.0459  -6892.2173   -6909.0913      16.8741  2039.7
31.2000      -6887.0591  -6893.9116   -6908.4189      14.5072  1753.6
31.2100      -6887.0967  -6895.0630   -6909.2891      14.2259  1719.6
31.2200      -6887.1338  -6895.5352   -6907.7573      12.2221  1477.4
31.2300      -6887.1992  -6895.0669   -6907.5688      12.5018  1511.2
31.2400      -6887.2461  -6893.5781   -6908.3740      14.7958  1788.5
31.2500      -6887.2539  -6891.4009   -6907.7837      16.3826  1980.3
31.2600      -6887.2349  -6889.0581   -6906.6582      17.6001  2127.5
31.2700      -6887.1973  -6887.0059   -6906.1860      19.1804  2318.5
31.2800      -6887.1401  -6885.9043   -6906.2578      20.3535  2460.3
31.2900      -6887.0713  -6886.3096   -6906.4331      20.1233  2432.5
31.3000      -6887.0342  -6888.0806   -6906.4463      18.3656  2220.0
31.3100      -6887.0195  -6890.4102   -6907.1064      16.6962  2018.2
31.3200      -6887.0278  -6892.5801   -6907.0430      14.4629  1748.3
31.3300      -6887.0737  -6894.0552   -6907.7144      13.6591  1651.1
31.3400      -6887.1021  -6894.8164   -6908.2637      13.4473  1625.5
31.3500      -6887.1680  -6894.8403   -6907.4307      12.5905  1521.9
31.3600      -6887.2192  -6893.9585   -6906.9092      12.9509  1565.5
31.3700      -6887.2510  -6892.1099   -6907.8652      15.7555  1904.5
31.3800      -6887.2314  -6889.6846   -6908.7354      19.0508  2302.9
31.3900      -6887.1831  -6887.9102   -6906.7300      18.8198  2274.9
31.4000      -6887.1533  -6887.0869   -6904.2500      17.1633  2074.7
31.4100      -6887.1265  -6886.6812   -6905.0176      18.3364  2216.5
31.4200      -6887.0908  -6886.9219   -6904.8672      17.9452  2169.2
31.4300      -6887.0698  -6887.7139   -6904.7881      17.0741  2063.9
31.4400      -6887.0776  -6888.7002   -6904.4468      15.7465  1903.4
31.4500      -6887.0884  -6889.4502   -6904.4727      15.0223  1815.9
31.4600      -6887.1021  -6889.9282   -6906.6240      16.6956  2018.2
31.4700      -6887.0981  -6890.5093   -6907.1060      16.5965  2006.2
31.4800      -6887.0908  -6891.1460   -6907.3516      16.2054  1958.9
31.4900      -6887.1006  -6891.8169   -6908.3545      16.5377  1999.1
31.5000      -6887.0947  -6892.4644   -6907.7627      15.2983  1849.3
31.5100      -6887.1206  -6892.8535   -6908.2515      15.3980  1861.3
31.5200      -6887.1313  -6892.9707   -6908.3960      15.4254  1864.6
31.5300      -6887.1494  -6892.8042   -6907.2173      14.4129  1742.2
31.5400      -6887.1831  -6892.1621   -6907.0205      14.8582  1796.1
