 0.025       0.0000
 0.075       0.0000
 0.125       0.0000
 0.175       0.0000
 0.225       0.0000
 0.275       0.0000
 0.325       0.0000
 0.375       0.0000
 0.425       0.0000
 0.475       0.0000
 0.525       0.0000
 0.575       0.0000
 0.625       0.0000
 0.675       0.0000
 0.725       0.0000
 0.775       0.0000
 0.825       0.0000
 0.875       0.0000
 0.925       0.0000
 0.975       0.0000
 1.025       0.0000
 1.075       0.0000
 1.125       0.0000
 1.175       0.0000
 1.225       0.0000
 1.275       0.0000
 1.325       0.0000
 1.375       0.0000
 1.425       0.0000
 1.475       0.0000
 1.525       0.0000
 1.575       0.0000
 1.625       0.0000
 1.675       0.0000
 1.725       0.0000
 1.775       0.0000
 1.825       0.0000
 1.875       0.0027
 1.925       0.0091
 1.975       0.0426
 2.025       0.1156
 2.075       0.2646
 2.125       0.5184
 2.175       0.8142
 2.225       1.1616
 2.275       1.4718
 2.325       1.7319
 2.375       1.8857
 2.425       1.8950
 2.475       1.8737
 2.525       1.8098
 2.575       1.6981
 2.625       1.6009
 2.675       1.4867
 2.725       1.3756
 2.775       1.2884
 2.825       1.2105
 2.875       1.1431
 2.925       1.0862
 2.975       1.0280
 3.025       0.9871
 3.075       0.9604
 3.125       0.9450
 3.175       0.9382
 3.225       0.9137
 3.275       0.9097
 3.325       0.9053
 3.375       0.9137
 3.425       0.9046
 3.475       0.9113
 3.525       0.8926
 3.575       0.8961
 3.625       0.9279
 3.675       0.9313
 3.725       0.9507
 3.775       0.9415
 3.825       0.9515
 3.875       0.9681
 3.925       0.9758
 3.975       0.9763
 4.025       0.9783
 4.075       0.9796
 4.125       0.9852
 4.175       0.9863
 4.225       0.9880
 4.275       0.9760
 4.325       0.9857
 4.375       0.9908
 4.425       0.9970
 4.475       0.9900
 4.525       0.9919
 4.575       1.0017
 4.625       0.9901
 4.675       1.0011
 4.725       1.0023
 4.775       0.9985
 4.825       0.9974
 4.875       0.9996
 4.925       1.0019
 4.975       0.9973
 5.025       0.9947
 5.075       1.0038
 5.125       1.0021
 5.175       0.9969
 5.225       1.0057
 5.275       1.0043
 5.325       1.0125
 5.375       1.0120
 5.425       1.0159
 5.475       1.0170
 5.525       1.0122
 5.575       1.0004
 5.625       1.0115
 5.675       1.0130
 5.725       1.0036
 5.775       1.0141
 5.825       1.0050
 5.875       1.0061
 5.925       1.0014
 5.975       0.9976
 6.025       1.0008
 6.075       1.0007
 6.125       0.9947
 6.175       0.9996
 6.225       0.9963
 6.275       0.9960
 6.325       0.9984
 6.375       0.9915
 6.425       0.9908
 6.475       0.9883
 6.525       0.9837
 6.575       0.9917
 6.625       0.9919
 6.675       0.9949
 6.725       0.9951
 6.775       0.9914
 6.825       0.9914
 6.875       0.9939
 6.925       0.9942
 6.975       0.9956
