Time[ps]     GFree[eV]    Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
27.1400      -6885.3770  -6892.4673   -6909.2158      16.7486  2024.6
27.1500      -6885.3901  -6893.3545   -6907.7769      14.4224  1743.4
27.1600      -6885.4229  -6893.7139   -6907.7822      14.0684  1700.6
27.1700      -6885.4478  -6893.4644   -6907.9639      14.4997  1752.7
27.1800      -6885.4619  -6892.7183   -6909.2827      16.5643  2002.3
27.1900      -6885.4688  -6891.9458   -6908.2710      16.3250  1973.4
27.2000      -6885.4565  -6891.1777   -6906.5571      15.3794  1859.1
27.2100      -6885.4697  -6890.2080   -6907.0449      16.8369  2035.3
27.2200      -6885.4385  -6889.3311   -6908.1440      18.8129  2274.1
27.2300      -6885.3950  -6889.2285   -6907.6650      18.4364  2228.6
27.2400      -6885.3735  -6889.9507   -6908.3081      18.3576  2219.1
27.2500      -6885.3438  -6891.2998   -6908.3643      17.0644  2062.7
27.2600      -6885.3486  -6892.7329   -6907.7295      14.9966  1812.8
27.2700      -6885.3716  -6893.7168   -6908.0420      14.3250  1731.6
27.2800      -6885.4141  -6894.1328   -6907.6831      13.5504  1638.0
27.2900      -6885.4575  -6893.8135   -6906.4917      12.6780  1532.5
27.3000      -6885.5029  -6892.6235   -6906.4521      13.8287  1671.6
27.3100      -6885.5342  -6890.5947   -6906.6714      16.0765  1943.3
27.3200      -6885.5103  -6888.1460   -6907.7134      19.5676  2365.3
27.3300      -6885.4526  -6886.5400   -6906.5151      19.9752  2414.6
27.3400      -6885.3945  -6886.2852   -6904.6079      18.3228  2214.9
27.3500      -6885.3706  -6886.8589   -6905.4180      18.5592  2243.4
27.3600      -6885.3423  -6888.1733   -6905.6548      17.4813  2113.2
27.3700      -6885.3252  -6889.7495   -6906.0107      16.2611  1965.7
27.3800      -6885.3423  -6891.2979   -6906.9106      15.6130  1887.3
27.3900      -6885.3540  -6892.5312   -6907.2969      14.7654  1784.8
27.4000      -6885.3774  -6893.3447   -6908.4443      15.0998  1825.3
27.4100      -6885.3960  -6893.8423   -6909.4897      15.6476  1891.5
27.4200      -6885.3989  -6894.1313   -6909.7231      15.5918  1884.7
27.4300      -6885.4194  -6894.2114   -6909.4424      15.2311  1841.1
27.4400      -6885.4409  -6893.9849   -6909.0259      15.0411  1818.2
27.4500      -6885.4404  -6893.3706   -6907.8335      14.4630  1748.3
27.4600      -6885.4819  -6892.3130   -6907.9087      15.5958  1885.2
27.4700      -6885.4771  -6890.9097   -6909.4780      18.5685  2244.6
27.4800      -6885.4243  -6890.0654   -6908.2563      18.1907  2198.9
27.4900      -6885.4058  -6889.8994   -6906.5347      16.6353  2010.9
27.5000      -6885.4224  -6889.9194   -6906.4717      16.5523  2000.8
27.5100      -6885.4023  -6889.9961   -6906.7373      16.7413  2023.7
27.5200      -6885.3960  -6890.2236   -6906.8691      16.6456  2012.1
27.5300      -6885.3931  -6890.5908   -6907.7148      17.1242  2070.0
27.5400      -6885.3711  -6891.2422   -6908.6538      17.4115  2104.7
27.5500      -6885.3618  -6892.2202   -6908.8535      16.6333  2010.6
27.5600      -6885.3647  -6893.2402   -6908.7661      15.5257  1876.8
27.5700      -6885.3735  -6894.0137   -6909.3257      15.3122  1850.9
27.5800      -6885.4136  -6894.5083   -6909.3838      14.8757  1798.2
27.5900      -6885.4351  -6894.5625   -6908.8892      14.3268  1731.8
27.6000      -6885.4722  -6894.0874   -6908.0977      14.0101  1693.5
27.6100      -6885.4927  -6892.9858   -6908.5386      15.5529  1880.0
27.6200      -6885.4849  -6891.5200   -6908.8770      17.3570  2098.1
27.6300      -6885.4546  -6890.2847   -6909.1196      18.8349  2276.8
27.6400      -6885.4121  -6889.9233   -6909.6064      19.6831  2379.3
27.6500      -6885.3687  -6890.6240   -6907.4849      16.8611  2038.2
27.6600      -6885.3804  -6891.4609   -6906.5537      15.0929  1824.4
27.6700      -6885.3945  -6891.9634   -6907.4424      15.4792  1871.1
27.6800      -6885.3989  -6892.2622   -6908.9653      16.7034  2019.1
27.6900      -6885.3848  -6892.7139   -6910.0610      17.3472  2096.9
27.7000      -6885.3721  -6893.4307   -6909.6304      16.1995  1958.2
27.7100      -6885.3887  -6894.0503   -6908.1724      14.1221  1707.1
27.7200      -6885.4385  -6894.0508   -6906.8643      12.8135  1548.9
27.7300      -6885.4736  -6893.1953   -6908.4966      15.3011  1849.6
27.7400      -6885.4668  -6891.8560   -6909.8325      17.9765  2173.0
27.7500      -6885.4453  -6890.9067   -6908.4946      17.5879  2126.0
27.7600      -6885.4224  -6890.4263   -6907.9673      17.5409  2120.4
27.7700      -6885.3965  -6890.4854   -6910.0000      19.5145  2358.9
27.7800      -6885.3564  -6891.4429   -6907.5767      16.1338  1950.3
27.7900      -6885.3706  -6892.2695   -6907.2549      14.9854  1811.4
27.8000      -6885.3911  -6892.8521   -6909.5713      16.7192  2021.0
27.8100      -6885.3931  -6893.4385   -6908.2104      14.7719  1785.6
27.8200      -6885.4233  -6893.5288   -6906.2837      12.7547  1541.8
27.8300      -6885.4629  -6892.7876   -6907.5625      14.7751  1786.0
27.8400      -6885.4614  -6891.4468   -6909.0420      17.5951  2126.9
27.8500      -6885.4346  -6890.3799   -6909.8398      19.4601  2352.4
27.8600      -6885.4019  -6890.3228   -6908.0498      17.7269  2142.8
27.8700      -6885.3936  -6890.6753   -6905.4438      14.7686  1785.2
27.8800      -6885.4097  -6890.6548   -6905.8057      15.1508  1831.4
27.8900      -6885.4204  -6890.3159   -6906.6548      16.3389  1975.1
27.9000      -6885.4087  -6889.9365   -6906.3789      16.4424  1987.6
27.9100      -6885.4111  -6889.6699   -6907.4834      17.8134  2153.3
27.9200      -6885.3862  -6889.8506   -6907.2266      17.3760  2100.4
27.9300      -6885.3774  -6890.2593   -6905.3633      15.1038  1825.7
27.9400      -6885.3945  -6890.4282   -6906.3711      15.9428  1927.2
27.9500      -6885.4043  -6890.4277   -6905.8101      15.3823  1859.4
27.9600      -6885.4165  -6890.2271   -6906.8452      16.6180  2008.8
27.9700      -6885.4058  -6890.0693   -6906.9956      16.9263  2046.1
27.9800      -6885.3989  -6890.1626   -6908.0527      17.8902  2162.6
27.9900      -6885.3516  -6890.7871   -6909.1187      18.3314  2215.9
28.0000      -6885.3418  -6892.0674   -6909.1084      17.0408  2059.9
28.0100      -6885.3564  -6893.4707   -6908.8086      15.3377  1854.0
28.0200      -6885.3760  -6894.4082   -6907.5483      13.1401  1588.4
28.0300      -6885.4297  -6894.5166   -6907.3784      12.8619  1554.8
28.0400      -6885.4629  -6893.7627   -6908.7236      14.9607  1808.5
28.0500      -6885.4761  -6892.4956   -6908.6899      16.1942  1957.6
28.0600      -6885.4653  -6891.1089   -6907.5054      16.3964  1982.0
28.0700      -6885.4751  -6889.7729   -6906.5264      16.7535  2025.2
28.0800      -6885.4600  -6888.5415   -6906.9019      18.3604  2219.4
28.0900      -6885.4136  -6887.9219   -6906.6460      18.7240  2263.4
28.1000      -6885.3643  -6888.1294   -6906.0996      17.9703  2172.3
28.1100      -6885.3438  -6888.9351   -6906.1812      17.2459  2084.7
28.1200      -6885.3525  -6889.9570   -6905.3799      15.4231  1864.3
28.1300      -6885.3696  -6890.7007   -6906.3345      15.6339  1889.8
28.1400      -6885.3760  -6891.3027   -6907.6055      16.3027  1970.7
28.1500      -6885.3853  -6891.8530   -6907.2588      15.4055  1862.2
28.1600      -6885.3984  -6892.1094   -6906.7515      14.6419  1769.9
28.1700      -6885.4238  -6891.9360   -6907.1216      15.1857  1835.7
28.1800      -6885.4365  -6891.4209   -6907.2100      15.7888  1908.6
28.1900      -6885.4307  -6890.7300   -6907.4897      16.7599  2025.9
28.2000      -6885.4141  -6890.1450   -6907.7114      17.5666  2123.5
28.2100      -6885.3936  -6889.9639   -6907.4082      17.4443  2108.7
28.2200      -6885.3862  -6890.1670   -6907.2417      17.0745  2064.0
28.2300      -6885.3770  -6890.6714   -6908.2603      17.5887  2126.1
28.2400      -6885.3579  -6891.5381   -6908.0283      16.4904  1993.4
28.2500      -6885.3589  -6892.4375   -6908.4839      16.0466  1939.7
28.2600      -6885.3750  -6893.2983   -6909.3696      16.0714  1942.7
28.2700      -6885.3857  -6893.9878   -6908.5723      14.5847  1763.0
28.2800      -6885.4165  -6894.1719   -6907.7705      13.5984  1643.8
28.2900      -6885.4492  -6893.6597   -6907.6851      14.0252  1695.4
28.3000      -6885.4688  -6892.4883   -6908.7012      16.2127  1959.8
28.3100      -6885.4575  -6891.1328   -6909.4678      18.3352  2216.4
28.3200      -6885.4321  -6890.3267   -6907.8403      17.5138  2117.1
28.3300      -6885.4092  -6889.9966   -6907.5552      17.5584  2122.5
28.3400      -6885.3945  -6890.0737   -6906.8521      16.7782  2028.2
28.3500      -6885.3984  -6890.2549   -6905.2241      14.9692  1809.5
28.3600      -6885.4155  -6890.1445   -6906.7451      16.6008  2006.7
28.3700      -6885.3906  -6890.1416   -6908.7358      18.5944  2247.7
28.3800      -6885.3647  -6890.8018   -6907.5811      16.7791  2028.3
28.3900      -6885.3706  -6891.5215   -6906.1182      14.5965  1764.4
28.4000      -6885.4097  -6891.7739   -6906.2285      14.4547  1747.3
28.4100      -6885.4282  -6891.5269   -6907.0078      15.4808  1871.3
28.4200      -6885.4375  -6890.9873   -6906.0024      15.0153  1815.1
28.4300      -6885.4653  -6890.1201   -6904.7178      14.5975  1764.6
28.4400      -6885.4771  -6888.7676   -6905.5576      16.7900  2029.6
28.4500      -6885.4434  -6887.3779   -6907.4780      20.1002  2429.7
28.4600      -6885.3804  -6887.2046   -6906.9541      19.7493  2387.3
28.4700      -6885.3364  -6888.2158   -6905.5020      17.2861  2089.5
28.4800      -6885.3462  -6889.4429   -6904.7227      15.2798  1847.0
28.4900      -6885.3638  -6890.3149   -6905.0654      14.7504  1783.0
28.5000      -6885.3677  -6890.7515   -6906.0254      15.2738  1846.3
28.5100      -6885.4023  -6890.9746   -6907.5547      16.5800  2004.2
28.5200      -6885.3955  -6891.2251   -6907.5869      16.3618  1977.8
28.5300      -6885.4019  -6891.5161   -6907.9795      16.4632  1990.1
28.5400      -6885.3921  -6891.8423   -6907.9663      16.1239  1949.1
28.5500      -6885.3994  -6892.0322   -6905.6938      13.6616  1651.4
28.5600      -6885.4526  -6891.5850   -6904.2607      12.6760  1532.3
28.5700      -6885.4922  -6890.2124   -6905.9648      15.7524  1904.2
28.5800      -6885.4854  -6888.3364   -6907.2031      18.8668  2280.6
28.5900      -6885.4277  -6887.1274   -6907.4771      20.3497  2459.9
28.6000      -6885.3662  -6887.4150   -6907.1787      19.7635  2389.0
28.6100      -6885.3296  -6888.8555   -6906.1860      17.3304  2094.9
28.6200      -6885.3364  -6890.5317   -6906.6816      16.1497  1952.2
28.6300      -6885.3394  -6892.1152   -6907.7915      15.6762  1894.9
28.6400      -6885.3496  -6893.3896   -6907.6592      14.2695  1724.9
28.6500      -6885.3994  -6894.0396   -6907.1543      13.1149  1585.3
28.6600      -6885.4492  -6893.8940   -6907.7412      13.8473  1673.9
28.6700      -6885.4702  -6893.0444   -6907.7280      14.6838  1775.0
28.6800      -6885.4854  -6891.6943   -6907.0830      15.3886  1860.2
28.6900      -6885.4858  -6889.9912   -6907.0127      17.0214  2057.6
28.7000      -6885.4614  -6888.3730   -6908.0796      19.7064  2382.1
28.7100      -6885.3921  -6887.8550   -6908.7612      20.9064  2527.2
28.7200      -6885.3389  -6888.9624   -6907.1279      18.1655  2195.8
28.7300      -6885.3369  -6890.5288   -6906.1558      15.6268  1889.0
28.7400      -6885.3569  -6891.7832   -6906.1636      14.3805  1738.3
28.7500      -6885.3887  -6892.4302   -6906.0781      13.6480  1649.8
28.7600      -6885.4243  -6892.4067   -6906.7832      14.3763  1737.8
28.7700      -6885.4585  -6891.8438   -6906.6782      14.8347  1793.2
28.7800      -6885.4731  -6890.8306   -6905.8892      15.0585  1820.3
28.7900      -6885.4839  -6889.4336   -6905.3916      15.9581  1929.0
28.8000      -6885.4775  -6887.8472   -6906.3066      18.4594  2231.4
28.8100      -6885.4287  -6886.8159   -6906.5996      19.7837  2391.5
28.8200      -6885.3784  -6886.9551   -6904.7148      17.7600  2146.8
28.8300      -6885.3652  -6887.6025   -6904.3662      16.7635  2026.4
28.8400      -6885.3491  -6888.5420   -6906.8027      18.2605  2207.3
28.8500      -6885.3438  -6890.0269   -6906.3994      16.3726  1979.1
28.8600      -6885.3564  -6891.3613   -6905.9937      14.6323  1768.8
28.8700      -6885.3833  -6892.1509   -6906.1255      13.9744  1689.2
28.8800      -6885.4126  -6892.3828   -6908.0186      15.6360  1890.1
28.8900      -6885.4170  -6892.3945   -6908.4175      16.0232  1936.9
28.9000      -6885.4297  -6892.2861   -6907.2041      14.9182  1803.3
28.9100      -6885.4492  -6891.8203   -6906.9775      15.1571  1832.2
28.9200      -6885.4585  -6891.0142   -6907.3096      16.2956  1969.8
28.9300      -6885.4448  -6890.1338   -6906.8672      16.7335  2022.8
28.9400      -6885.4473  -6889.3945   -6905.8872      16.4927  1993.6
28.9500      -6885.4517  -6888.7241   -6904.6919      15.9678  1930.2
28.9600      -6885.4497  -6887.9976   -6905.5029      17.5052  2116.0
28.9700      -6885.4165  -6887.5977   -6905.8413      18.2438  2205.3
28.9800      -6885.3857  -6887.8066   -6904.7432      16.9367  2047.3
28.9900      -6885.3843  -6888.1997   -6903.8896      15.6898  1896.6
29.0000      -6885.3872  -6888.4790   -6905.0586      16.5798  2004.2
29.0100      -6885.3896  -6888.8022   -6904.5078      15.7053  1898.5
29.0200      -6885.4072  -6888.9507   -6904.6562      15.7054  1898.5
29.0300      -6885.4043  -6888.9868   -6906.5020      17.5151  2117.2
29.0400      -6885.3931  -6889.3545   -6906.2446      16.8900  2041.7
29.0500      -6885.3931  -6889.8862   -6905.9326      16.0464  1939.7
29.0600      -6885.3926  -6890.3403   -6906.0884      15.7480  1903.6
29.0700      -6885.4004  -6890.6040   -6905.6167      15.0126  1814.7
29.0800      -6885.4390  -6890.5269   -6905.3584      14.8314  1792.8
29.0900      -6885.4531  -6890.0293   -6905.7349      15.7055  1898.5
29.1000      -6885.4492  -6889.3052   -6905.2222      15.9168  1924.0
29.1100      -6885.4536  -6888.4741   -6904.8398      16.3659  1978.3
29.1200      -6885.4580  -6887.6699   -6905.5435      17.8734  2160.5
29.1300      -6885.4141  -6887.2627   -6904.4590      17.1964  2078.7
29.1400      -6885.4033  -6887.2578   -6905.2739      18.0162  2177.8
29.1500      -6885.3647  -6887.8467   -6906.4160      18.5694  2244.7
29.1600      -6885.3330  -6889.1519   -6906.5200      17.3681  2099.5
29.1700      -6885.3301  -6890.7290   -6906.8442      16.1153  1948.0
29.1800      -6885.3457  -6892.1724   -6907.5527      15.3803  1859.2
29.1900      -6885.3677  -6893.2891   -6907.8193      14.5305  1756.5
29.2000      -6885.4004  -6893.8208   -6907.0659      13.2451  1601.1
29.2100      -6885.4546  -6893.6001   -6907.1772      13.5769  1641.2
29.2200      -6885.4810  -6892.6265   -6907.4282      14.8019  1789.3
29.2300      -6885.5015  -6891.1309   -6907.2568      16.1258  1949.3
29.2400      -6885.4976  -6889.4658   -6907.0977      17.6316  2131.3
29.2500      -6885.4453  -6888.1108   -6908.0693      19.9583  2412.6
29.2600      -6885.4038  -6887.9707   -6906.7280      18.7573  2267.4
29.2700      -6885.3691  -6888.6895   -6906.3213      17.6321  2131.4
29.2800      -6885.3481  -6889.9326   -6907.7129      17.7802  2149.3
29.2900      -6885.3232  -6891.5972   -6908.5669      16.9696  2051.3
29.3000      -6885.3267  -6893.4102   -6909.3672      15.9568  1928.9
29.3100      -6885.3491  -6894.9941   -6909.7231      14.7288  1780.4
29.3200      -6885.3916  -6896.0415   -6909.7656      13.7243  1659.0
29.3300      -6885.4258  -6896.3530   -6909.4922      13.1390  1588.2
29.3400      -6885.4717  -6895.8853   -6909.8403      13.9553  1686.9
29.3500      -6885.5010  -6894.7305   -6910.9326      16.2022  1958.5
29.3600      -6885.4756  -6893.3457   -6910.0840      16.7382  2023.3
29.3700      -6885.4692  -6892.1143   -6909.2622      17.1482  2072.9
29.3800      -6885.4404  -6891.1426   -6910.1304      18.9880  2295.3
29.3900      -6885.4092  -6891.0728   -6910.2769      19.2042  2321.4
29.4000      -6885.3711  -6891.9214   -6909.0571      17.1359  2071.4
29.4100      -6885.3657  -6893.0054   -6908.8296      15.8244  1912.9
29.4200      -6885.3901  -6893.8169   -6907.3994      13.5826  1641.9
29.4300      -6885.4414  -6893.8955   -6907.1016      13.2060  1596.3
29.4400      -6885.4766  -6893.1909   -6908.7651      15.5744  1882.6
29.4500      -6885.4683  -6892.1226   -6909.3804      17.2578  2086.1
29.4600      -6885.4453  -6891.2661   -6908.0542      16.7879  2029.3
29.4700      -6885.4585  -6890.6426   -6907.6191      16.9765  2052.1
29.4800      -6885.4277  -6890.2368   -6908.6797      18.4430  2229.4
29.4900      -6885.3813  -6890.5146   -6908.7686      18.2539  2206.5
29.5000      -6885.3569  -6891.4688   -6909.0249      17.5562  2122.2
29.5100      -6885.3501  -6892.7969   -6909.2847      16.4877  1993.0
29.5200      -6885.3623  -6894.0791   -6909.3188      15.2399  1842.2
29.5300      -6885.3799  -6895.0024   -6909.6729      14.6705  1773.4
29.5400      -6885.4111  -6895.4409   -6909.4443      14.0033  1692.7
29.5500      -6885.4517  -6895.2520   -6908.5117      13.2595  1602.8
29.5600      -6885.4937  -6894.3066   -6908.1577      13.8511  1674.3
29.5700      -6885.5269  -6892.6113   -6907.9492      15.3378  1854.0
29.5800      -6885.5371  -6890.4902   -6906.1670      15.6767  1895.0
29.5900      -6885.5400  -6888.1196   -6905.3823      17.2629  2086.7
29.6000      -6885.4951  -6885.7842   -6907.0537      21.2695  2571.1
29.6100      -6885.4014  -6885.0713   -6907.2104      22.1389  2676.2
29.6200      -6885.3159  -6886.7715   -6907.7007      20.9294  2530.0
29.6300      -6885.2661  -6889.9023   -6907.1846      17.2820  2089.1
29.6400      -6885.2788  -6892.7031   -6906.2778      13.5749  1640.9
29.6500      -6885.3442  -6894.4458   -6906.7344      12.2886  1485.4
29.6600      -6885.4072  -6895.1528   -6907.0952      11.9424  1443.6
29.6700      -6885.4609  -6894.8540   -6907.4380      12.5838  1521.1
29.6800      -6885.5205  -6893.6274   -6906.8926      13.2651  1603.5
29.6900      -6885.5586  -6891.4653   -6907.4893      16.0241  1937.0
29.7000      -6885.5317  -6888.7480   -6906.9478      18.1996  2200.0
29.7100      -6885.5063  -6886.5083   -6905.5098      19.0016  2296.9
29.7200      -6885.4409  -6885.1865   -6906.3760      21.1892  2561.4
29.7300      -6885.3696  -6885.6426   -6905.3413      19.6986  2381.2
29.7400      -6885.3477  -6887.1021   -6903.0132      15.9109  1923.3
29.7500      -6885.3618  -6888.4966   -6905.2056      16.7091  2019.8
29.7600      -6885.3408  -6890.0156   -6906.4468      16.4313  1986.2
29.7700      -6885.3481  -6891.4297   -6906.3208      14.8913  1800.1
29.7800      -6885.3789  -6892.5146   -6908.5063      15.9918  1933.1
29.7900      -6885.3833  -6893.5112   -6909.4946      15.9836  1932.1
29.8000      -6885.3901  -6894.3423   -6909.2627      14.9206  1803.6
29.8100      -6885.4165  -6894.7090   -6907.8193      13.1105  1584.8
29.8200      -6885.4746  -6894.3032   -6907.3555      13.0520  1577.7
29.8300      -6885.5068  -6893.0151   -6908.0493      15.0339  1817.3
29.8400      -6885.5132  -6891.1655   -6907.8398      16.6741  2015.6
29.8500      -6885.5088  -6889.3022   -6905.5156      16.2134  1959.9
29.8600      -6885.5107  -6887.4780   -6905.6543      18.1762  2197.1
29.8700      -6885.4517  -6886.0688   -6906.6753      20.6065  2490.9
29.8800      -6885.3950  -6886.0859   -6904.0601      17.9744  2172.7
29.8900      -6885.3750  -6886.8032   -6904.4971      17.6941  2138.9
29.9000      -6885.3584  -6887.9346   -6904.6655      16.7307  2022.4
29.9100      -6885.3525  -6889.1616   -6905.3726      16.2108  1959.6
29.9200      -6885.3608  -6890.3804   -6906.5112      16.1308  1949.9
29.9300      -6885.3770  -6891.4702   -6906.4043      14.9339  1805.2
29.9400      -6885.3975  -6892.0928   -6906.1270      14.0341  1696.5
29.9500      -6885.4346  -6892.1348   -6906.6748      14.5401  1757.6
29.9600      -6885.4502  -6891.6670   -6906.8350      15.1679  1833.5
29.9700      -6885.4766  -6890.8589   -6905.8535      14.9949  1812.6
29.9800      -6885.4854  -6889.6704   -6904.8755      15.2050  1838.0
29.9900      -6885.4976  -6888.1338   -6905.9907      17.8570  2158.6
30.0000      -6885.4443  -6886.8774   -6906.6997      19.8224  2396.1
30.0100      -6885.3916  -6886.8223   -6905.7559      18.9337  2288.7
30.0200      -6885.3662  -6887.7217   -6905.6162      17.8946  2163.1
30.0300      -6885.3291  -6889.0532   -6905.1338      16.0804  1943.8
30.0400      -6885.3745  -6890.1196   -6903.3350      13.2155  1597.5
30.0500      -6885.4253  -6890.3979   -6904.6338      14.2360  1720.9
30.0600      -6885.4468  -6890.0928   -6904.9966      14.9038  1801.6
30.0700      -6885.4692  -6889.3721   -6904.4385      15.0663  1821.2
30.0800      -6885.4756  -6888.2778   -6905.4209      17.1432  2072.3
30.0900      -6885.4404  -6887.3149   -6905.2920      17.9769  2173.1
30.1000      -6885.4136  -6886.9492   -6905.9512      19.0018  2296.9
30.1100      -6885.3721  -6887.4819   -6905.6670      18.1850  2198.2
30.1200      -6885.3564  -6888.5356   -6904.1274      15.5920  1884.8
30.1300      -6885.3887  -6889.2563   -6902.9336      13.6773  1653.3
30.1400      -6885.4199  -6889.3433   -6904.6987      15.3553  1856.2
30.1500      -6885.4302  -6889.1377   -6905.6729      16.5351  1998.8
30.1600      -6885.4224  -6888.9717   -6905.8760      16.9043  2043.4
30.1700      -6885.4062  -6889.0107   -6906.3330      17.3221  2093.9
30.1800      -6885.3887  -6889.3882   -6906.6958      17.3076  2092.2
30.1900      -6885.3755  -6890.0552   -6906.3784      16.3231  1973.1
30.2000      -6885.3970  -6890.6992   -6905.9443      15.2452  1842.9
30.2100      -6885.4019  -6891.0503   -6907.0801      16.0298  1937.7
30.2200      -6885.3921  -6891.3706   -6908.6455      17.2750  2088.2
30.2300      -6885.3804  -6891.9824   -6908.9331      16.9506  2049.0
30.2400      -6885.3770  -6892.7383   -6908.2734      15.5351  1877.9
30.2500      -6885.3984  -6893.2231   -6907.6343      14.4113  1742.0
30.2600      -6885.4185  -6893.1924   -6907.9551      14.7626  1784.5
30.2700      -6885.4409  -6892.7539   -6908.8843      16.1306  1949.9
30.2800      -6885.4424  -6892.2085   -6909.2510      17.0424  2060.1
30.2900      -6885.4102  -6891.8906   -6909.9854      18.0947  2187.3
30.3000      -6885.3970  -6892.1602   -6909.8662      17.7060  2140.3
30.3100      -6885.3750  -6892.9033   -6910.2036      17.3002  2091.3
30.3200      -6885.3589  -6893.8662   -6909.2979      15.4315  1865.4
30.3300      -6885.4038  -6894.4907   -6907.8940      13.4032  1620.2
30.3400      -6885.4434  -6894.3716   -6908.4756      14.1042  1704.9
30.3500      -6885.4624  -6893.6279   -6909.4546      15.8267  1913.1
30.3600      -6885.4585  -6892.6504   -6909.4878      16.8372  2035.3
30.3700      -6885.4526  -6891.7974   -6908.4185      16.6212  2009.2
30.3800      -6885.4448  -6891.0688   -6907.8281      16.7593  2025.9
30.3900      -6885.4307  -6890.4795   -6907.2764      16.7970  2030.4
30.4000      -6885.4272  -6890.0840   -6907.5596      17.4754  2112.4
30.4100      -6885.4019  -6890.0669   -6908.0522      17.9853  2174.1
30.4200      -6885.3892  -6890.5269   -6906.5659      16.0393  1938.8
30.4300      -6885.3960  -6890.8809   -6905.5991      14.7181  1779.1
30.4400      -6885.4277  -6890.8530   -6906.6558      15.8029  1910.3
30.4500      -6885.4229  -6890.6655   -6907.8145      17.1489  2073.0
30.4600      -6885.4136  -6890.6514   -6906.0405      15.3893  1860.3
30.4700      -6885.4351  -6890.4224   -6905.4590      15.0365  1817.6
30.4800      -6885.4487  -6889.8887   -6907.5771      17.6886  2138.2
30.4900      -6885.4102  -6889.6289   -6906.4512      16.8224  2033.5
30.5000      -6885.4263  -6889.6138   -6905.7354      16.1215  1948.8
30.5100      -6885.4146  -6889.5234   -6905.5298      16.0062  1934.8
30.5200      -6885.4185  -6889.3979   -6906.5117      17.1136  2068.7
30.5300      -6885.3809  -6889.5659   -6908.3325      18.7665  2268.5
30.5400      -6885.3608  -6890.5425   -6908.1816      17.6393  2132.2
30.5500      -6885.3574  -6891.8066   -6907.2515      15.4447  1867.0
30.5600      -6885.3745  -6892.7227   -6906.8789      14.1563  1711.2
30.5700      -6885.4224  -6893.0293   -6906.3179      13.2887  1606.3
30.5800      -6885.4683  -6892.5747   -6906.5581      13.9836  1690.3
30.5900      -6885.4912  -6891.4365   -6907.3462      15.9098  1923.2
30.6000      -6885.4985  -6890.0459   -6906.3296      16.2837  1968.4
30.6100      -6885.4917  -6888.6279   -6904.5278      15.9000  1922.0
30.6200      -6885.4878  -6887.1211   -6903.9399      16.8187  2033.1
30.6300      -6885.4761  -6885.6997   -6904.2627      18.5629  2243.9
30.6400      -6885.4258  -6884.9746   -6904.9922      20.0177  2419.7
30.6500      -6885.3643  -6885.6475   -6905.9131      20.2656  2449.7
30.6600      -6885.3208  -6887.6836   -6905.9922      18.3086  2213.2
30.6700      -6885.2998  -6890.1289   -6905.9937      15.8645  1917.7
30.6800      -6885.3271  -6892.1934   -6906.4644      14.2710  1725.1
30.6900      -6885.3657  -6893.5908   -6907.2495      13.6584  1651.0
30.7000      -6885.4082  -6894.2197   -6906.6636      12.4437  1504.2
30.7100      -6885.4692  -6893.9126   -6905.9697      12.0571  1457.5
30.7200      -6885.5200  -6892.5488   -6908.0986      15.5497  1879.7
30.7300      -6885.5034  -6890.5522   -6909.3726      18.8203  2275.0
30.7400      -6885.4648  -6889.1890   -6908.0010      18.8120  2274.0
30.7500      -6885.4307  -6888.7900   -6907.8071      19.0170  2298.8
30.7600      -6885.3760  -6889.2109   -6906.0684      16.8572  2037.7
30.7700      -6885.3740  -6889.9346   -6906.6396      16.7051  2019.3
30.7800      -6885.3813  -6890.6841   -6905.9341      15.2502  1843.5
30.7900      -6885.4009  -6891.1465   -6906.5684      15.4220  1864.2
30.8000      -6885.4160  -6891.3872   -6907.6826      16.2953  1969.8
30.8100      -6885.4146  -6891.5884   -6907.4644      15.8761  1919.1
30.8200      -6885.4243  -6891.6382   -6906.6064      14.9685  1809.4
30.8300      -6885.4473  -6891.3535   -6906.9639      15.6101  1887.0
30.8400      -6885.4492  -6890.8457   -6907.6118      16.7659  2026.7
30.8500      -6885.4365  -6890.4399   -6907.4229      16.9829  2052.9
30.8600      -6885.4380  -6890.2471   -6906.5483      16.3011  1970.5
30.8700      -6885.4170  -6890.0723   -6906.6572      16.5851  2004.8
30.8800      -6885.4209  -6890.0366   -6907.4375      17.4009  2103.4
30.8900      -6885.3950  -6890.3242   -6907.5757      17.2517  2085.4
30.9000      -6885.3931  -6890.8696   -6906.7251      15.8553  1916.6
30.9100      -6885.4043  -6891.3022   -6907.0127      15.7107  1899.1
30.9200      -6885.4219  -6891.5552   -6907.0781      15.5228  1876.4
30.9300      -6885.4336  -6891.5361   -6906.1562      14.6199  1767.3
30.9400      -6885.4507  -6891.0903   -6906.7090      15.6186  1888.0
30.9500      -6885.4463  -6890.4170   -6907.9287      17.5119  2116.9
30.9600      -6885.4360  -6890.0356   -6906.8418      16.8063  2031.6
30.9700      -6885.4175  -6889.8535   -6906.7568      16.9034  2043.3
30.9800      -6885.4121  -6889.9111   -6907.5166      17.6055  2128.2
30.9900      -6885.4097  -6890.3530   -6906.9258      16.5726  2003.3
31.0000      -6885.3994  -6890.8687   -6907.1758      16.3072  1971.2
