 0.025       0.0000
 0.075       0.0000
 0.125       0.0000
 0.175       0.0000
 0.225       0.0000
 0.275       0.0000
 0.325       0.0000
 0.375       0.0000
 0.425       0.0000
 0.475       0.0000
 0.525       0.0000
 0.575       0.0000
 0.625       0.0000
 0.675       0.0000
 0.725       0.0000
 0.775       0.0000
 0.825       0.0000
 0.875       0.0000
 0.925       0.0000
 0.975       0.0000
 1.025       0.0000
 1.075       0.0000
 1.125       0.0000
 1.175       0.0000
 1.225       0.0000
 1.275       0.0000
 1.325       0.0000
 1.375       0.0000
 1.425       0.0000
 1.475       0.0000
 1.525       0.0000
 1.575       0.0000
 1.625       0.0000
 1.675       0.0000
 1.725       0.0000
 1.775       0.0000
 1.825       0.0000
 1.875       0.0000
 1.925       0.0009
 1.975       0.0071
 2.025       0.0301
 2.075       0.1141
 2.125       0.2987
 2.175       0.6138
 2.225       1.0240
 2.275       1.4482
 2.325       1.8175
 2.375       2.0590
 2.425       2.1592
 2.475       2.0939
 2.525       1.9855
 2.575       1.8255
 2.625       1.6569
 2.675       1.5190
 2.725       1.3782
 2.775       1.2435
 2.825       1.1368
 2.875       1.0613
 2.925       0.9924
 2.975       0.9339
 3.025       0.9105
 3.075       0.8831
 3.125       0.8788
 3.175       0.8680
 3.225       0.8540
 3.275       0.8651
 3.325       0.8806
 3.375       0.8925
 3.425       0.9025
 3.475       0.9017
 3.525       0.9177
 3.575       0.9339
 3.625       0.9556
 3.675       0.9738
 3.725       0.9831
 3.775       0.9936
 3.825       0.9835
 3.875       1.0038
 3.925       1.0129
 3.975       1.0167
 4.025       1.0115
 4.075       1.0146
 4.125       1.0151
 4.175       1.0083
 4.225       1.0048
 4.275       1.0056
 4.325       1.0017
 4.375       1.0068
 4.425       0.9946
 4.475       0.9977
 4.525       0.9922
 4.575       0.9919
 4.625       1.0049
 4.675       0.9912
 4.725       0.9882
 4.775       0.9830
 4.825       0.9970
 4.875       0.9876
 4.925       0.9833
 4.975       0.9798
 5.025       0.9855
 5.075       0.9804
 5.125       0.9790
 5.175       0.9834
 5.225       0.9823
 5.275       0.9817
 5.325       0.9862
 5.375       0.9913
 5.425       0.9919
 5.475       0.9992
 5.525       1.0005
 5.575       1.0041
 5.625       1.0079
 5.675       1.0037
 5.725       1.0056
 5.775       1.0115
 5.825       1.0124
 5.875       1.0042
 5.925       1.0124
 5.975       1.0142
 6.025       1.0171
 6.075       1.0087
 6.125       1.0083
 6.175       1.0098
 6.225       1.0004
 6.275       0.9984
 6.325       1.0053
 6.375       1.0003
 6.425       0.9900
 6.475       0.9968
 6.525       0.9923
 6.575       1.0036
 6.625       0.9971
 6.675       0.9901
 6.725       0.9921
 6.775       0.9962
 6.825       0.9910
 6.875       0.9967
 6.925       0.9903
 6.975       0.9949
