Time[ps]     GFree[eV]    Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.8100       -6877.0708  -6880.0630   -6902.8560      22.7931  2755.2
0.8200       -6877.1011  -6879.1270   -6902.5630      23.4363  2833.0
0.8300       -6877.0957  -6877.8262   -6902.5146      24.6885  2984.4
0.8400       -6877.0786  -6876.5708   -6902.9678      26.3968  3190.9
0.8500       -6877.0503  -6875.8882   -6902.5610      26.6731  3224.3
0.8600       -6877.0093  -6875.9219   -6901.6274      25.7055  3107.3
0.8700       -6877.0054  -6876.3867   -6901.1235      24.7367  2990.2
0.8800       -6877.0039  -6876.9653   -6901.4072      24.4419  2954.5
0.8900       -6877.0142  -6877.5303   -6901.6704      24.1399  2918.0
0.9000       -6877.0234  -6878.0200   -6902.0903      24.0703  2909.6
0.9100       -6877.0146  -6878.3291   -6901.5312      23.2020  2804.7
0.9200       -6877.0386  -6878.3359   -6901.9976      23.6617  2860.2
0.9300       -6877.0493  -6878.0864   -6901.8813      23.7949  2876.3
0.9400       -6877.0591  -6877.6421   -6901.6626      24.0205  2903.6
0.9500       -6877.0522  -6877.1128   -6903.3823      26.2695  3175.5
0.9600       -6877.0142  -6877.1650   -6904.7637      27.5985  3336.1
0.9700       -6876.9707  -6878.1592   -6903.3262      25.1668  3042.2
0.9800       -6876.9937  -6879.2432   -6900.9146      21.6716  2619.7
0.9900       -6877.0366  -6879.5288   -6900.4551      20.9263  2529.6
1.0000       -6877.0830  -6878.9312   -6902.3564      23.4254  2831.7
1.0100       -6877.0859  -6877.8975   -6901.7905      23.8933  2888.2
1.0200       -6877.0947  -6876.7173   -6901.2378      24.5203  2964.0
1.0300       -6877.0669  -6875.5449   -6902.9937      27.4487  3318.0
1.0400       -6877.0293  -6875.2007   -6901.1904      25.9898  3141.7
1.0500       -6876.9995  -6875.5254   -6902.6060      27.0807  3273.5
1.0600       -6876.9663  -6876.6680   -6902.5894      25.9212  3133.4
1.0700       -6876.9468  -6878.2329   -6903.2368      25.0037  3022.5
1.0800       -6876.9487  -6879.9985   -6904.3398      24.3413  2942.4
1.0900       -6876.9517  -6881.5386   -6904.2754      22.7367  2748.4
1.1000       -6876.9766  -6882.7173   -6906.9790      24.2616  2932.8
1.1100       -6877.0107  -6883.7344   -6905.5493      21.8152  2637.0
1.1200       -6877.0581  -6883.9121   -6903.8789      19.9667  2413.6
1.1300       -6877.1079  -6882.9692   -6905.1069      22.1377  2676.0
1.1400       -6877.1279  -6881.2261   -6904.5234      23.2972  2816.2
1.1500       -6877.1484  -6879.0991   -6903.3530      24.2540  2931.8
1.1600       -6877.1304  -6876.7974   -6903.3628      26.5652  3211.2
1.1700       -6877.0801  -6875.0156   -6903.6914      28.6758  3466.3
1.1800       -6877.0210  -6874.7051   -6903.2554      28.5501  3451.1
1.1900       -6876.9639  -6875.6895   -6900.6792      24.9898  3020.8
1.2000       -6876.9785  -6876.8257   -6900.0405      23.2147  2806.2
1.2100       -6876.9946  -6877.6729   -6902.4575      24.7849  2996.0
1.2200       -6876.9766  -6878.6162   -6903.3125      24.6965  2985.3
1.2300       -6876.9795  -6879.5083   -6902.0571      22.5488  2725.7
1.2400       -6877.0156  -6879.9546   -6903.8857      23.9309  2892.8
1.2500       -6877.0127  -6880.2720   -6905.7310      25.4591  3077.5
1.2600       -6877.0029  -6880.7993   -6904.0479      23.2486  2810.3
1.2700       -6877.0444  -6880.9429   -6901.9639      21.0212  2541.1
1.2800       -6877.0996  -6880.2358   -6902.7661      22.5302  2723.5
1.2900       -6877.1084  -6878.8628   -6902.4531      23.5904  2851.6
1.3000       -6877.1079  -6877.1895   -6902.3340      25.1445  3039.5
1.3100       -6877.1006  -6875.6509   -6900.6284      24.9777  3019.3
1.3200       -6877.0894  -6874.2935   -6898.4341      24.1407  2918.1
1.3300       -6877.0854  -6872.9180   -6898.7803      25.8622  3126.2
1.3400       -6877.0381  -6871.9258   -6900.5474      28.6218  3459.8
1.3500       -6876.9619  -6872.3594   -6901.6323      29.2729  3538.5
1.3600       -6876.8877  -6874.6753   -6904.2139      29.5386  3570.6
1.3700       -6876.8354  -6878.5757   -6904.5845      26.0088  3144.0
1.3800       -6876.8569  -6882.2349   -6902.7021      20.4672  2474.1
1.3900       -6876.9404  -6884.3740   -6903.3247      18.9508  2290.8
1.4000       -6877.0068  -6885.2119   -6905.5625      20.3506  2460.0
1.4100       -6877.0684  -6885.0107   -6906.1304      21.1199  2553.0
1.4200       -6877.1133  -6883.8716   -6904.0044      20.1326  2433.6
1.4300       -6877.1924  -6881.7373   -6901.1924      19.4549  2351.7
1.4400       -6877.2480  -6878.1289   -6902.5522      24.4232  2952.3
1.4500       -6877.2021  -6873.5757   -6903.0288      29.4534  3560.3
1.4600       -6877.0889  -6870.3188   -6901.9707      31.6517  3826.1
1.4700       -6876.9814  -6869.8457   -6901.8726      32.0270  3871.4
1.4800       -6876.8770  -6872.3267   -6901.6670      29.3402  3546.7
1.4900       -6876.8545  -6875.8267   -6898.2959      22.4693  2716.1
1.5000       -6876.8945  -6878.4614   -6900.8872      22.4255  2710.8
1.5100       -6876.9175  -6880.6890   -6903.9102      23.2210  2807.0
1.5200       -6876.9575  -6882.3511   -6903.2046      20.8537  2520.8
1.5300       -6877.0088  -6883.0029   -6903.7324      20.7295  2505.8
1.5400       -6877.0806  -6882.7192   -6904.1606      21.4415  2591.9
1.5500       -6877.1157  -6881.5449   -6902.5127      20.9677  2534.6
1.5600       -6877.1592  -6879.4360   -6904.2207      24.7845  2996.0
1.5700       -6877.1221  -6877.0244   -6903.6470      26.6226  3218.1
1.5800       -6877.0908  -6875.2539   -6900.4448      25.1910  3045.1
1.5900       -6877.0737  -6873.8564   -6899.0146      25.1584  3041.2
1.6000       -6877.0474  -6872.7114   -6900.3682      27.6566  3343.1
1.6100       -6876.9854  -6872.6772   -6902.5156      29.8382  3606.9
1.6200       -6876.9097  -6874.5566   -6903.3442      28.7876  3479.9
1.6300       -6876.8652  -6877.8721   -6904.4595      26.5872  3213.9
1.6400       -6876.8491  -6881.4302   -6904.2764      22.8464  2761.7
1.6500       -6876.9126  -6884.1865   -6904.8335      20.6472  2495.8
1.6600       -6876.9771  -6885.7354   -6904.8301      19.0949  2308.2
1.6700       -6877.0562  -6885.9141   -6904.1602      18.2462  2205.6
1.6800       -6877.1431  -6884.6479   -6903.3462      18.6981  2260.2
1.6900       -6877.2153  -6881.8472   -6903.5776      21.7305  2626.8
1.7000       -6877.2417  -6877.7690   -6902.9297      25.1608  3041.4
1.7100       -6877.2002  -6873.3887   -6900.2734      26.8847  3249.8
1.7200       -6877.1509  -6869.7012   -6896.7627      27.0615  3271.2
1.7300       -6877.0957  -6866.9355   -6899.3730      32.4375  3921.1
1.7400       -6876.9429  -6867.0063   -6900.9263      33.9198  4100.2
1.7500       -6876.8052  -6870.9502   -6902.3594      31.4094  3796.8
1.7600       -6876.7544  -6876.6992   -6901.1562      24.4570  2956.4
1.7700       -6876.8140  -6881.2070   -6900.7061      19.4993  2357.1
1.7800       -6876.8955  -6883.9277   -6901.6772      17.7495  2145.6
1.7900       -6877.0112  -6885.0903   -6903.5796      18.4890  2235.0
1.8000       -6877.0884  -6884.8608   -6905.0801      20.2192  2444.1
1.8100       -6877.1436  -6883.4692   -6903.5386      20.0691  2426.0
1.8200       -6877.2104  -6880.9878   -6902.1646      21.1768  2559.9
1.8300       -6877.2354  -6877.2056   -6903.2886      26.0831  3152.9
1.8400       -6877.1787  -6873.3071   -6901.4575      28.1506  3402.9
1.8500       -6877.1030  -6870.5771   -6899.9233      29.3464  3547.4
1.8600       -6877.0156  -6869.6445   -6900.4136      30.7688  3719.3
1.8700       -6876.9233  -6870.9844   -6899.5093      28.5250  3448.1
1.8800       -6876.8647  -6873.7656   -6901.0122      27.2464  3293.6
1.8900       -6876.8555  -6877.3760   -6903.0273      25.6512  3100.7
1.9000       -6876.8394  -6881.0640   -6904.2461      23.1819  2802.2
1.9100       -6876.8804  -6883.9307   -6903.6406      19.7099  2382.5
1.9200       -6876.9834  -6885.3555   -6903.9658      18.6103  2249.6
1.9300       -6877.0630  -6885.4404   -6906.1357      20.6951  2501.6
1.9400       -6877.1245  -6884.4580   -6904.1084      19.6502  2375.3
1.9500       -6877.1846  -6882.2832   -6904.6973      22.4143  2709.4
1.9600       -6877.1855  -6879.1050   -6904.3516      25.2464  3051.8
1.9700       -6877.1592  -6875.9341   -6902.7393      26.8052  3240.2
1.9800       -6877.1157  -6873.4009   -6900.5083      27.1073  3276.7
1.9900       -6877.0586  -6871.8384   -6901.4038      29.5656  3573.9
2.0000       -6876.9814  -6871.9824   -6900.5796      28.5973  3456.9
2.0100       -6876.9165  -6873.5903   -6900.8145      27.2239  3290.8
2.0200       -6876.8906  -6876.2563   -6903.5605      27.3040  3300.5
2.0300       -6876.8594  -6879.6519   -6903.9907      24.3386  2942.1
2.0400       -6876.8857  -6882.4736   -6902.6880      20.2141  2443.5
2.0500       -6876.9824  -6883.9761   -6902.7910      18.8149  2274.3
2.0600       -6877.0732  -6884.1006   -6903.8149      19.7143  2383.1
2.0700       -6877.1089  -6882.9746   -6905.1426      22.1679  2679.7
2.0800       -6877.1421  -6881.0767   -6904.7178      23.6409  2857.7
2.0900       -6877.1514  -6878.8291   -6903.9561      25.1268  3037.3
2.1000       -6877.1152  -6876.6494   -6904.6450      27.9955  3384.1
2.1100       -6877.0454  -6875.4985   -6902.9097      27.4111  3313.5
2.1200       -6876.9956  -6875.4961   -6903.3896      27.8933  3371.8
2.1300       -6876.9580  -6876.6294   -6902.8081      26.1786  3164.5
2.1400       -6876.9512  -6878.1797   -6901.6235      23.4438  2833.9
2.1500       -6876.9722  -6879.3291   -6901.2559      21.9266  2650.5
2.1600       -6877.0127  -6879.8438   -6903.0396      23.1959  2803.9
2.1700       -6877.0200  -6880.0117   -6904.4053      24.3933  2948.7
2.1800       -6877.0332  -6880.0542   -6902.7598      22.7058  2744.7
2.1900       -6877.0659  -6879.7012   -6903.7266      24.0254  2904.2
2.2000       -6877.0537  -6879.1157   -6902.7930      23.6770  2862.1
2.2100       -6877.0742  -6878.3403   -6901.7349      23.3944  2827.9
2.2200       -6877.0757  -6877.3213   -6904.5518      27.2303  3291.6
2.2300       -6877.0200  -6877.0991   -6905.7388      28.6395  3462.0
2.2400       -6876.9463  -6878.1978   -6904.2017      26.0040  3143.4
2.2500       -6876.9536  -6879.6899   -6902.7021      23.0121  2781.7
2.2600       -6876.9995  -6880.7012   -6902.2397      21.5386  2603.6
2.2700       -6877.0518  -6880.8438   -6900.6689      19.8251  2396.5
2.2800       -6877.1255  -6879.8555   -6900.8594      21.0041  2539.0
2.2900       -6877.1436  -6877.7734   -6903.9805      26.2069  3167.9
2.3000       -6877.0918  -6875.8530   -6903.7354      27.8822  3370.4
2.3100       -6877.0347  -6875.1421   -6904.0845      28.9426  3498.6
2.3200       -6876.9702  -6875.8662   -6901.2339      25.3677  3066.5
2.3300       -6876.9854  -6876.8208   -6899.6211      22.8001  2756.1
2.3400       -6877.0020  -6877.3135   -6900.3374      23.0238  2783.1
2.3500       -6877.0303  -6877.4604   -6902.0464      24.5860  2972.0
2.3600       -6877.0244  -6877.6460   -6903.1714      25.5255  3085.5
2.3700       -6877.0059  -6878.1001   -6902.7188      24.6185  2975.9
2.3800       -6876.9941  -6878.6455   -6903.5327      24.8874  3008.4
2.3900       -6876.9956  -6879.3691   -6904.0293      24.6600  2980.9
2.4000       -6877.0044  -6880.0049   -6902.0796      22.0749  2668.4
2.4100       -6877.0391  -6880.0562   -6903.3584      23.3020  2816.8
2.4200       -6877.0503  -6879.7510   -6903.9038      24.1527  2919.6
2.4300       -6877.0669  -6879.3306   -6903.1343      23.8038  2877.4
2.4400       -6877.0576  -6878.6982   -6902.2441      23.5461  2846.3
2.4500       -6877.0938  -6877.8525   -6901.7061      23.8536  2883.4
2.4600       -6877.0713  -6876.8076   -6903.3643      26.5566  3210.2
2.4700       -6877.0312  -6876.3760   -6903.7510      27.3752  3309.1
2.4800       -6876.9971  -6876.8579   -6902.1353      25.2773  3055.5
2.4900       -6876.9956  -6877.6558   -6902.4697      24.8140  2999.5
2.5000       -6876.9868  -6878.5327   -6902.5273      23.9947  2900.5
2.5100       -6877.0020  -6879.2568   -6902.5815      23.3247  2819.5
2.5200       -6877.0273  -6879.6704   -6902.9604      23.2899  2815.3
2.5300       -6877.0396  -6879.7505   -6903.7056      23.9553  2895.7
2.5400       -6877.0327  -6879.6748   -6904.1494      24.4746  2958.5
2.5500       -6877.0405  -6879.5811   -6903.2451      23.6640  2860.5
2.5600       -6877.0547  -6879.2661   -6902.5430      23.2769  2813.7
2.5700       -6877.0771  -6878.6572   -6903.0498      24.3927  2948.6
2.5800       -6877.0684  -6877.9116   -6900.8726      22.9609  2775.5
2.5900       -6877.0942  -6876.8882   -6902.5200      25.6317  3098.4
2.6000       -6877.0386  -6876.1187   -6904.7852      28.6666  3465.2
2.6100       -6876.9907  -6876.6157   -6901.8608      25.2453  3051.7
2.6200       -6876.9941  -6877.3740   -6900.8784      23.5044  2841.2
2.6300       -6877.0034  -6877.9331   -6902.5020      24.5687  2969.9
2.6400       -6877.0049  -6878.4580   -6902.1665      23.7084  2865.9
2.6500       -6877.0010  -6878.8560   -6903.8047      24.9489  3015.8
2.6600       -6876.9985  -6879.3882   -6904.1348      24.7464  2991.4
2.6700       -6876.9902  -6880.0176   -6904.9526      24.9351  3014.2
2.6800       -6876.9878  -6880.8770   -6906.5029      25.6258  3097.7
2.6900       -6876.9810  -6882.0000   -6905.8911      23.8912  2888.0
2.7000       -6877.0000  -6882.9253   -6906.0283      23.1029  2792.7
2.7100       -6877.0137  -6883.4795   -6906.8149      23.3355  2820.8
2.7200       -6877.0342  -6883.6182   -6905.0752      21.4570  2593.7
2.7300       -6877.0796  -6883.0029   -6904.5664      21.5636  2606.6
2.7400       -6877.1240  -6881.5752   -6904.3862      22.8110  2757.4
2.7500       -6877.1426  -6879.5645   -6905.0229      25.4583  3077.4
2.7600       -6877.1099  -6877.6685   -6904.8799      27.2115  3289.3
2.7700       -6877.0635  -6876.6187   -6903.7217      27.1031  3276.2
2.7800       -6877.0200  -6876.4819   -6902.8784      26.3963  3190.8
2.7900       -6876.9897  -6877.0879   -6903.8682      26.7802  3237.2
2.8000       -6876.9673  -6878.3452   -6902.8091      24.4641  2957.2
2.8100       -6876.9785  -6879.5444   -6902.6152      23.0710  2788.8
2.8200       -6876.9961  -6880.3682   -6903.7686      23.4003  2828.6
2.8300       -6877.0146  -6880.8374   -6903.4360      22.5988  2731.8
2.8400       -6877.0503  -6880.7793   -6902.8579      22.0784  2668.8
2.8500       -6877.0889  -6880.0742   -6903.4043      23.3301  2820.1
2.8600       -6877.0806  -6878.9966   -6905.2324      26.2359  3171.4
2.8700       -6877.0522  -6878.3218   -6902.7524      24.4307  2953.2
2.8800       -6877.0532  -6877.7305   -6901.7539      24.0234  2904.0
2.8900       -6877.0474  -6877.0923   -6903.4414      26.3492  3185.1
2.9000       -6877.0254  -6876.9136   -6901.6094      24.6956  2985.2
2.9100       -6877.0220  -6876.9604   -6903.2085      26.2480  3172.9
2.9200       -6876.9634  -6877.5396   -6904.2173      26.6779  3224.8
2.9300       -6876.9561  -6878.9131   -6904.7725      25.8596  3125.9
2.9400       -6876.9546  -6880.5366   -6903.9893      23.4526  2835.0
2.9500       -6876.9727  -6881.8940   -6905.6777      23.7835  2875.0
2.9600       -6876.9707  -6883.1226   -6907.6465      24.5241  2964.5
2.9700       -6876.9810  -6884.2627   -6906.8169      22.5542  2726.4
2.9800       -6877.0146  -6884.7725   -6905.4673      20.6948  2501.6
2.9900       -6877.0806  -6884.3403   -6905.7310      21.3905  2585.7
3.0000       -6877.1138  -6883.0205   -6906.4683      23.4477  2834.4
3.0100       -6877.1157  -6881.2651   -6905.7900      24.5250  2964.6
3.0200       -6877.1177  -6879.4902   -6904.0859      24.5958  2973.2
3.0300       -6877.1025  -6877.7471   -6902.4575      24.7106  2987.0
3.0400       -6877.1001  -6876.1084   -6901.5366      25.4284  3073.8
3.0500       -6877.0581  -6874.7534   -6902.4634      27.7102  3349.6
3.0600       -6877.0073  -6874.4487   -6902.3154      27.8666  3368.5
3.0700       -6876.9712  -6875.3003   -6901.7461      26.4460  3196.8
3.0800       -6876.9478  -6876.7866   -6901.8936      25.1070  3034.9
3.0900       -6876.9434  -6878.4009   -6902.1074      23.7063  2865.6
3.1000       -6876.9497  -6879.7173   -6902.8213      23.1038  2792.8
3.1100       -6876.9824  -6880.7490   -6905.2617      24.5127  2963.1
3.1200       -6876.9780  -6881.7891   -6906.4023      24.6132  2975.3
3.1300       -6876.9766  -6882.8340   -6906.3525      23.5183  2842.9
3.1400       -6877.0107  -6883.4790   -6903.9116      20.4325  2469.9
3.1500       -6877.0923  -6883.1143   -6903.2100      20.0957  2429.2
3.1600       -6877.1362  -6881.5664   -6903.6831      22.1169  2673.5
3.1700       -6877.1597  -6879.1895   -6903.7422      24.5529  2968.0
3.1800       -6877.1348  -6876.5977   -6902.8447      26.2471  3172.8
3.1900       -6877.0933  -6874.4824   -6900.8379      26.3557  3185.9
3.2000       -6877.0635  -6873.0547   -6899.4268      26.3719  3187.8
3.2100       -6877.0234  -6872.3438   -6901.0161      28.6723  3465.9
3.2200       -6876.9590  -6873.0239   -6900.8286      27.8048  3361.1
3.2300       -6876.9150  -6874.9487   -6902.7466      27.7977  3360.2
3.2400       -6876.8687  -6877.8545   -6902.5415      24.6869  2984.2
3.2500       -6876.8892  -6880.3008   -6900.4912      20.1904  2440.6
3.2600       -6876.9751  -6881.4854   -6900.4028      18.9175  2286.8
3.2700       -6877.0625  -6881.2974   -6900.5811      19.2838  2331.0
3.2800       -6877.1260  -6879.7842   -6902.8408      23.0565  2787.1
3.2900       -6877.1294  -6877.5566   -6900.9478      23.3911  2827.5
3.3000       -6877.1436  -6875.0542   -6900.5620      25.5077  3083.4
3.3100       -6877.1084  -6872.6128   -6897.7827      25.1699  3042.5
3.3200       -6877.1123  -6870.5342   -6895.6406      25.1065  3034.9
3.3300       -6877.0747  -6868.6631   -6898.4756      29.8125  3603.8
3.3400       -6876.9536  -6868.5498   -6900.5801      32.0305  3871.9
3.3500       -6876.8633  -6871.4160   -6901.9326      30.5167  3688.9
3.3600       -6876.7798  -6875.9878   -6900.7451      24.7573  2992.7
3.3700       -6876.8325  -6879.6025   -6898.9961      19.3936  2344.3
3.3800       -6876.9121  -6881.8389   -6902.6226      20.7839  2512.4
3.3900       -6876.9678  -6883.1631   -6904.6055      21.4424  2592.0
3.4000       -6877.0103  -6883.7012   -6905.4907      21.7894  2633.9
3.4100       -6877.0654  -6883.4531   -6903.8408      20.3877  2464.5
3.4200       -6877.1123  -6882.1738   -6904.1689      21.9953  2658.8
3.4300       -6877.1377  -6880.0557   -6904.4136      24.3579  2944.4
3.4400       -6877.1289  -6877.7285   -6902.5854      24.8570  3004.7
3.4500       -6877.1094  -6875.4858   -6899.1694      23.6838  2862.9
3.4600       -6877.1016  -6873.1318   -6902.5371      29.4051  3554.5
3.4700       -6877.0073  -6872.1279   -6902.9116      30.7838  3721.2
3.4800       -6876.9175  -6873.4077   -6901.6753      28.2677  3417.0
3.4900       -6876.8774  -6875.9961   -6902.8779      26.8816  3249.5
3.5000       -6876.8433  -6879.3716   -6905.0679      25.6962  3106.2
3.5100       -6876.8540  -6882.6187   -6903.4346      20.8158  2516.2
3.5200       -6876.9453  -6884.3887   -6902.2661      17.8775  2161.0
3.5300       -6877.0342  -6884.6934   -6905.2949      20.6015  2490.3
3.5400       -6877.0942  -6883.9277   -6904.5825      20.6548  2496.8
3.5500       -6877.1475  -6882.1714   -6903.5923      21.4209  2589.4
3.5600       -6877.1724  -6879.4067   -6903.8823      24.4756  2958.6
3.5700       -6877.1470  -6876.2915   -6903.5112      27.2197  3290.3
3.5800       -6877.0913  -6873.8862   -6901.6519      27.7658  3356.3
3.5900       -6877.0298  -6872.7129   -6902.3335      29.6206  3580.5
3.6000       -6876.9263  -6873.3574   -6902.5068      29.1494  3523.6
3.6100       -6876.8804  -6875.6396   -6902.3394      26.6998  3227.5
3.6200       -6876.8701  -6878.4150   -6902.3672      23.9520  2895.3
3.6300       -6876.8936  -6880.9458   -6904.3525      23.4066  2829.4
3.6400       -6876.9141  -6883.0747   -6905.3223      22.2477  2689.3
3.6500       -6876.9585  -6884.3799   -6903.7993      19.4196  2347.5
3.6600       -6877.0522  -6884.4243   -6904.3677      19.9432  2410.7
3.6700       -6877.1064  -6883.2617   -6905.1147      21.8531  2641.6
3.6800       -6877.1318  -6881.2681   -6904.3457      23.0778  2789.7
3.6900       -6877.1377  -6878.7642   -6902.5435      23.7791  2874.4
3.7000       -6877.1221  -6875.9346   -6904.1494      28.2149  3410.6
3.7100       -6877.0586  -6874.0020   -6902.2969      28.2951  3420.3
3.7200       -6876.9878  -6873.5527   -6902.7637      29.2109  3531.0
3.7300       -6876.9150  -6874.8770   -6903.4341      28.5570  3452.0
3.7400       -6876.8862  -6877.1929   -6900.3896      23.1967  2804.0
3.7500       -6876.9175  -6879.1626   -6903.2192      24.0566  2908.0
3.7600       -6876.9219  -6881.0371   -6904.7612      23.7239  2867.8
3.7700       -6876.9521  -6882.4985   -6903.5801      21.0817  2548.4
3.7800       -6877.0117  -6882.9883   -6903.2695      20.2810  2451.6
3.7900       -6877.0674  -6882.4561   -6905.6079      23.1520  2798.6
3.8000       -6877.0752  -6881.4009   -6905.3726      23.9717  2897.7
3.8100       -6877.0806  -6880.1689   -6902.6899      22.5209  2722.3
3.8200       -6877.1152  -6878.4888   -6901.9980      23.5094  2841.8
3.8300       -6877.1167  -6876.4072   -6902.2573      25.8500  3124.8
3.8400       -6877.0845  -6874.5981   -6900.7295      26.1312  3158.7
3.8500       -6877.0635  -6873.3823   -6899.4072      26.0250  3145.9
3.8600       -6877.0127  -6872.7041   -6899.6812      26.9772  3261.0
