Time[ps]     GFree[eV]    Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
9.9000       -6889.3169  -6892.5317   -6907.4014      14.8699  1797.5
9.9100       -6889.3354  -6892.2837   -6908.6367      16.3530  1976.8
9.9200       -6889.3081  -6891.9600   -6908.1787      16.2187  1960.5
9.9300       -6889.3115  -6891.6558   -6907.8442      16.1885  1956.9
9.9400       -6889.3105  -6891.3096   -6907.3213      16.0118  1935.5
9.9500       -6889.3154  -6890.8906   -6906.8296      15.9392  1926.7
9.9600       -6889.3301  -6890.3721   -6906.4858      16.1139  1947.9
9.9700       -6889.3105  -6889.8022   -6907.3018      17.4993  2115.3
9.9800       -6889.3003  -6889.5586   -6906.4028      16.8441  2036.1
9.9900       -6889.2788  -6889.5239   -6906.5161      16.9922  2054.0
10.0000      -6889.2856  -6889.7603   -6907.3433      17.5829  2125.4
10.0100      -6889.2559  -6890.4355   -6908.4487      18.0130  2177.4
10.0200      -6889.2397  -6891.5547   -6907.3423      15.7874  1908.4
10.0300      -6889.2544  -6892.3901   -6906.3789      13.9887  1691.0
10.0400      -6889.2983  -6892.6128   -6906.6855      14.0726  1701.1
10.0500      -6889.3237  -6892.2578   -6907.9375      15.6796  1895.4
10.0600      -6889.3311  -6891.6465   -6907.7632      16.1169  1948.2
10.0700      -6889.3320  -6890.9624   -6906.9565      15.9941  1933.4
10.0800      -6889.3306  -6890.1938   -6906.6167      16.4229  1985.2
10.0900      -6889.2861  -6889.4653   -6908.6514      19.1860  2319.2
10.1000      -6889.2773  -6889.7158   -6908.9736      19.2580  2327.9
10.1100      -6889.2285  -6890.8418   -6907.4917      16.6499  2012.6
10.1200      -6889.2373  -6891.9800   -6907.0161      15.0363  1817.6
10.1300      -6889.2480  -6892.7104   -6907.0542      14.3436  1733.9
10.1400      -6889.2983  -6892.9092   -6907.0117      14.1025  1704.7
10.1500      -6889.3164  -6892.5239   -6908.4136      15.8896  1920.7
10.1600      -6889.3174  -6891.9575   -6908.9448      16.9872  2053.4
10.1700      -6889.2969  -6891.5703   -6908.8745      17.3042  2091.7
10.1800      -6889.3003  -6891.5732   -6909.4521      17.8789  2161.2
10.1900      -6889.2607  -6892.0020   -6908.7236      16.7216  2021.3
10.2000      -6889.2622  -6892.5518   -6908.0269      15.4749  1870.6
10.2100      -6889.3013  -6892.8735   -6907.7554      14.8818  1798.9
10.2200      -6889.3032  -6892.7627   -6907.7944      15.0320  1817.1
10.2300      -6889.3232  -6892.3115   -6907.7607      15.4490  1867.5
10.2400      -6889.3442  -6891.5913   -6906.9443      15.3529  1855.9
10.2500      -6889.3359  -6890.5684   -6906.7720      16.2035  1958.7
10.2600      -6889.3203  -6889.4868   -6907.7173      18.2305  2203.7
10.2700      -6889.3115  -6888.9497   -6906.9009      17.9511  2169.9
10.2800      -6889.2866  -6889.0542   -6907.7090      18.6549  2255.0
10.2900      -6889.2129  -6889.8101   -6906.5947      16.7848  2029.0
10.3000      -6889.2412  -6890.7939   -6907.1372      16.3431  1975.6
10.3100      -6889.2427  -6891.8140   -6908.6147      16.8006  2030.9
10.3200      -6889.2510  -6892.8594   -6907.2944      14.4349  1744.9
10.3300      -6889.2959  -6893.2642   -6906.0679      12.8035  1547.7
10.3400      -6889.3198  -6892.8467   -6908.5166      15.6697  1894.2
10.3500      -6889.3066  -6892.1182   -6908.9219      16.8035  2031.2
10.3600      -6889.3057  -6891.5161   -6907.8628      16.3469  1976.0
10.3700      -6889.3286  -6890.9971   -6907.9766      16.9797  2052.5
10.3800      -6889.3120  -6890.6558   -6908.3516      17.6959  2139.1
10.3900      -6889.2754  -6890.7632   -6908.5410      17.7780  2149.0
10.4000      -6889.2896  -6891.3530   -6907.8237      16.4706  1991.0
10.4100      -6889.2993  -6891.9370   -6907.4058      15.4688  1869.9
10.4200      -6889.2900  -6892.2925   -6908.1636      15.8712  1918.5
10.4300      -6889.2725  -6892.4814   -6907.8770      15.3955  1861.0
10.4400      -6889.3008  -6892.4736   -6908.2378      15.7642  1905.6
10.4500      -6889.3276  -6892.3003   -6908.4731      16.1726  1955.0
10.4600      -6889.2852  -6892.0366   -6908.4990      16.4623  1990.0
10.4700      -6889.3154  -6891.8252   -6906.3286      14.5034  1753.2
10.4800      -6889.3394  -6891.1675   -6905.4028      14.2353  1720.8
10.4900      -6889.3818  -6889.9473   -6905.4463      15.4989  1873.5
10.5000      -6889.3608  -6888.3320   -6905.7842      17.4520  2109.6
10.5100      -6889.3286  -6886.9414   -6905.5308      18.5895  2247.1
10.5200      -6889.2847  -6886.3145   -6905.1909      18.8765  2281.8
10.5300      -6889.2651  -6886.6504   -6905.4253      18.7747  2269.5
10.5400      -6889.2119  -6887.7305   -6905.0176      17.2872  2089.7
10.5500      -6889.2212  -6889.0933   -6904.5454      15.4520  1867.8
10.5600      -6889.2598  -6889.9985   -6903.1274      13.1287  1587.0
10.5700      -6889.3018  -6890.1348   -6905.0410      14.9061  1801.9
10.5800      -6889.3120  -6889.8721   -6906.4741      16.6020  2006.9
10.5900      -6889.2935  -6889.6006   -6905.3599      15.7594  1905.0
10.6000      -6889.3193  -6889.2236   -6904.0981      14.8746  1798.0
10.6100      -6889.3232  -6888.4536   -6904.3105      15.8569  1916.8
10.6200      -6889.3198  -6887.5366   -6906.8315      19.2951  2332.4
10.6300      -6889.2749  -6887.4575   -6905.7202      18.2628  2207.6
10.6400      -6889.2456  -6888.0078   -6904.4019      16.3940  1981.7
10.6500      -6889.2471  -6888.6738   -6905.5005      16.8265  2034.0
10.6600      -6889.2393  -6889.5171   -6906.6362      17.1191  2069.4
10.6700      -6889.2422  -6890.6265   -6907.1064      16.4798  1992.1
10.6800      -6889.2261  -6891.6118   -6906.1577      14.5459  1758.3
10.6900      -6889.2939  -6892.1768   -6907.1260      14.9491  1807.0
10.7000      -6889.2993  -6892.3555   -6908.6475      16.2919  1969.4
10.7100      -6889.2925  -6892.5078   -6908.8184      16.3106  1971.6
10.7200      -6889.2656  -6892.6182   -6908.3433      15.7249  1900.8
10.7300      -6889.2803  -6892.6265   -6908.8682      16.2418  1963.3
10.7400      -6889.3042  -6892.6479   -6909.4399      16.7922  2029.8
10.7500      -6889.2949  -6892.7446   -6908.5981      15.8535  1916.4
10.7600      -6889.2891  -6892.7021   -6907.7349      15.0329  1817.2
10.7700      -6889.3115  -6892.3442   -6907.5928      15.2486  1843.3
10.7800      -6889.3374  -6891.6836   -6907.7319      16.0481  1939.9
10.7900      -6889.3452  -6890.9189   -6908.2261      17.3073  2092.1
10.8000      -6889.3105  -6890.4141   -6908.6943      18.2805  2209.8
10.8100      -6889.2573  -6890.6021   -6909.6870      19.0851  2307.0
10.8200      -6889.2471  -6891.8140   -6910.3110      18.4973  2236.0
10.8300      -6889.1895  -6893.5806   -6910.0498      16.4692  1990.8
10.8400      -6889.2197  -6895.2798   -6910.4985      15.2188  1839.7
10.8500      -6889.2339  -6896.6250   -6911.6279      15.0031  1813.6
10.8600      -6889.2612  -6897.5112   -6911.0562      13.5450  1637.3
10.8700      -6889.3086  -6897.6221   -6909.8516      12.2293  1478.3
10.8800      -6889.3730  -6896.8008   -6909.6377      12.8368  1551.7
10.8900      -6889.4233  -6895.0103   -6909.6665      14.6561  1771.6
10.9000      -6889.4219  -6892.4287   -6909.6470      17.2184  2081.4
10.9100      -6889.3882  -6889.8032   -6908.4136      18.6105  2249.6
10.9200      -6889.3311  -6887.8701   -6908.0977      20.2278  2445.1
10.9300      -6889.2705  -6887.2734   -6906.0649      18.7913  2271.5
10.9400      -6889.2690  -6887.6309   -6904.6177      16.9867  2053.4
10.9500      -6889.2764  -6888.2085   -6904.4814      16.2729  1967.1
10.9600      -6889.2534  -6888.7861   -6905.6982      16.9123  2044.4
10.9700      -6889.2529  -6889.6450   -6907.1113      17.4665  2111.4
10.9800      -6889.2163  -6890.7744   -6907.0942      16.3200  1972.8
10.9900      -6889.2275  -6891.8823   -6907.4077      15.5254  1876.7
11.0000      -6889.2285  -6892.7510   -6908.4014      15.6505  1891.8
11.0100      -6889.2554  -6893.4458   -6908.7383      15.2926  1848.6
11.0200      -6889.2891  -6893.7974   -6908.0068      14.2093  1717.6
11.0300      -6889.3164  -6893.5688   -6907.4385      13.8695  1676.5
11.0400      -6889.3442  -6892.6968   -6906.7666      14.0698  1700.8
11.0500      -6889.3545  -6891.1777   -6906.7827      15.6048  1886.3
11.0600      -6889.3813  -6889.3042   -6906.4980      17.1941  2078.4
11.0700      -6889.3643  -6887.5640   -6904.2485      16.6844  2016.8
11.0800      -6889.3584  -6886.0322   -6902.9751      16.9430  2048.1
11.0900      -6889.3530  -6884.6938   -6903.9331      19.2391  2325.6
11.1000      -6889.2759  -6884.2393   -6904.0796      19.8404  2398.3
11.1100      -6889.2100  -6885.1240   -6904.8281      19.7040  2381.8
11.1200      -6889.1758  -6887.3208   -6906.4346      19.1140  2310.5
11.1300      -6889.1143  -6890.1606   -6906.4829      16.3224  1973.1
11.1400      -6889.1431  -6892.6099   -6906.3628      13.7531  1662.5
11.1500      -6889.2158  -6894.1265   -6906.1836      12.0572  1457.5
11.1600      -6889.2930  -6894.5352   -6905.7554      11.2204  1356.3
11.1700      -6889.3535  -6893.8188   -6906.5679      12.7490  1541.1
11.1800      -6889.4062  -6892.0781   -6906.7036      14.6254  1767.9
11.1900      -6889.4023  -6889.5938   -6906.1714      16.5775  2003.9
11.2000      -6889.3931  -6886.8901   -6906.3770      19.4867  2355.6
11.2100      -6889.3145  -6885.0122   -6906.5796      21.5674  2607.1
11.2200      -6889.2495  -6885.1250   -6905.2461      20.1210  2432.2
11.2300      -6889.2065  -6886.5620   -6904.3931      17.8311  2155.4
11.2400      -6889.1812  -6888.5498   -6906.2148      17.6650  2135.4
11.2500      -6889.1621  -6890.7627   -6906.0850      15.3222  1852.2
11.2600      -6889.2134  -6892.4634   -6906.2358      13.7725  1664.8
11.2700      -6889.2515  -6893.4316   -6907.1030      13.6713  1652.6
11.2800      -6889.2773  -6893.6768   -6906.9746      13.2979  1607.5
11.2900      -6889.3428  -6893.1973   -6906.8325      13.6355  1648.3
11.3000      -6889.3789  -6891.9595   -6907.7510      15.7917  1908.9
11.3100      -6889.3501  -6890.3345   -6907.7368      17.4021  2103.6
11.3200      -6889.3535  -6889.0054   -6906.4233      17.4181  2105.5
11.3300      -6889.3301  -6888.0420   -6905.3604      17.3185  2093.5
11.3400      -6889.3071  -6887.4507   -6905.7144      18.2634  2207.7
11.3500      -6889.2495  -6887.5000   -6906.2417      18.7417  2265.5
11.3600      -6889.2104  -6888.4575   -6907.0083      18.5507  2242.4
11.3700      -6889.2061  -6889.9761   -6905.2017      15.2253  1840.4
11.3800      -6889.2441  -6890.9746   -6904.5015      13.5270  1635.1
11.3900      -6889.2661  -6891.3052   -6906.5767      15.2715  1846.0
11.4000      -6889.2856  -6891.3208   -6906.5518      15.2311  1841.1
11.4100      -6889.2920  -6891.0229   -6906.5166      15.4936  1872.9
11.4200      -6889.3032  -6890.4995   -6906.9727      16.4734  1991.3
11.4300      -6889.3232  -6890.0132   -6906.5586      16.5454  2000.0
11.4400      -6889.3188  -6889.5610   -6905.4780      15.9168  1924.0
11.4500      -6889.3296  -6889.0347   -6904.8745      15.8399  1914.7
11.4600      -6889.3145  -6888.3394   -6903.7397      15.4002  1861.6
11.4700      -6889.3091  -6887.4209   -6903.6108      16.1901  1957.1
11.4800      -6889.3179  -6886.4385   -6903.5449      17.1066  2067.9
11.4900      -6889.3013  -6885.6748   -6903.4438      17.7692  2148.0
11.5000      -6889.2510  -6885.3745   -6903.5874      18.2127  2201.6
11.5100      -6889.2388  -6885.7109   -6902.8662      17.1555  2073.8
11.5200      -6889.2529  -6886.4790   -6905.2461      18.7673  2268.6
11.5300      -6889.1865  -6888.0352   -6906.0449      18.0099  2177.0
11.5400      -6889.1606  -6889.9058   -6905.4233      15.5174  1875.7
11.5500      -6889.1880  -6891.4668   -6906.0107      14.5439  1758.1
11.5600      -6889.2451  -6892.3999   -6905.2319      12.8321  1551.2
11.5700      -6889.2979  -6892.4717   -6906.5806      14.1088  1705.5
11.5800      -6889.2832  -6891.9038   -6908.1880      16.2844  1968.5
11.5900      -6889.3179  -6891.3008   -6907.5444      16.2434  1963.5
11.6000      -6889.3125  -6890.6396   -6906.3672      15.7277  1901.2
11.6100      -6889.3198  -6889.8633   -6906.9390      17.0757  2064.1
11.6200      -6889.3042  -6889.2832   -6907.5093      18.2263  2203.2
11.6300      -6889.2661  -6889.2744   -6906.5967      17.3223  2093.9
11.6400      -6889.2344  -6889.6416   -6906.7920      17.1503  2073.1
11.6500      -6889.2437  -6890.3184   -6907.2598      16.9416  2047.9
11.6600      -6889.1953  -6891.1621   -6908.2402      17.0779  2064.4
11.6700      -6889.2217  -6892.2803   -6907.9902      15.7101  1899.0
11.6800      -6889.2588  -6893.0234   -6906.7573      13.7341  1660.2
11.6900      -6889.2759  -6893.1855   -6909.5034      16.3180  1972.5
11.7000      -6889.2939  -6893.3169   -6909.6963      16.3796  1980.0
11.7100      -6889.2764  -6893.3901   -6908.5073      15.1171  1827.4
11.7200      -6889.3052  -6893.1782   -6907.9199      14.7418  1782.0
11.7300      -6889.3306  -6892.5405   -6908.0078      15.4671  1869.7
11.7400      -6889.3496  -6891.6201   -6907.7090      16.0889  1944.8
11.7500      -6889.3433  -6890.5903   -6907.3438      16.7535  2025.2
11.7600      -6889.3052  -6889.6743   -6908.3081      18.6338  2252.5
11.7700      -6889.2607  -6889.5063   -6908.2788      18.7723  2269.2
11.7800      -6889.2339  -6890.0820   -6906.1626      16.0804  1943.8
11.7900      -6889.2729  -6890.6592   -6906.3667      15.7074  1898.7
11.8000      -6889.2744  -6891.0298   -6906.8350      15.8053  1910.6
11.8100      -6889.2754  -6891.2363   -6906.6040      15.3678  1857.7
11.8200      -6889.2915  -6891.1729   -6906.1665      14.9936  1812.4
11.8300      -6889.3311  -6890.7974   -6907.1279      16.3306  1974.1
11.8400      -6889.2910  -6890.3491   -6908.2695      17.9202  2166.2
11.8500      -6889.2700  -6890.4189   -6907.8931      17.4742  2112.3
11.8600      -6889.2520  -6890.8003   -6906.6763      15.8759  1919.1
11.8700      -6889.2505  -6891.1353   -6907.7080      16.5726  2003.3
11.8800      -6889.2676  -6891.5498   -6907.7329      16.1832  1956.2
11.8900      -6889.2705  -6891.8730   -6906.8125      14.9396  1805.9
11.9000      -6889.2988  -6891.7920   -6905.5435      13.7513  1662.3
11.9100      -6889.3247  -6891.0566   -6905.0972      14.0407  1697.2
11.9200      -6889.3647  -6889.6968   -6905.4609      15.7641  1905.6
11.9300      -6889.3740  -6887.9849   -6906.8389      18.8542  2279.1
11.9400      -6889.2861  -6886.8770   -6906.9858      20.1088  2430.8
11.9500      -6889.2285  -6887.1895   -6906.4067      19.2175  2323.0
11.9600      -6889.2007  -6888.6240   -6907.8101      19.1859  2319.2
11.9700      -6889.1733  -6891.0972   -6909.3774      18.2802  2209.7
11.9800      -6889.1611  -6893.7827   -6908.6641      14.8814  1798.9
11.9900      -6889.1963  -6895.6924   -6908.5615      12.8689  1555.6
12.0000      -6889.2354  -6896.6045   -6909.0083      12.4037  1499.4
12.0100      -6889.3252  -6896.6533   -6909.5986      12.9451  1564.8
12.0200      -6889.3633  -6895.8047   -6908.5513      12.7468  1540.8
12.0300      -6889.4248  -6894.0898   -6908.0234      13.9337  1684.3
12.0400      -6889.4414  -6891.4521   -6907.8823      16.4300  1986.1
12.0500      -6889.4028  -6888.3960   -6907.4092      19.0130  2298.3
12.0600      -6889.3604  -6886.0215   -6906.4019      20.3805  2463.6
12.0700      -6889.2642  -6885.1377   -6906.5796      21.4421  2591.9
12.0800      -6889.2114  -6886.3730   -6907.6963      21.3232  2577.6
12.0900      -6889.1226  -6889.4058   -6908.5923      19.1866  2319.3
12.1000      -6889.1064  -6892.9160   -6908.3154      15.3995  1861.5
12.1100      -6889.1499  -6895.6309   -6909.1255      13.4945  1631.2
12.1200      -6889.2104  -6897.3984   -6909.4414      12.0429  1455.8
12.1300      -6889.2769  -6898.0010   -6908.7329      10.7319  1297.3
12.1400      -6889.3462  -6897.4336   -6909.1392      11.7054  1415.0
12.1500      -6889.4316  -6895.7290   -6909.2422      13.5133  1633.5
12.1600      -6889.4321  -6892.9097   -6909.1152      16.2057  1959.0
12.1700      -6889.4316  -6889.5669   -6908.6152      19.0484  2302.6
12.1800      -6889.3770  -6886.8110   -6907.4897      20.6785  2499.6
12.1900      -6889.2881  -6885.6265   -6906.5879      20.9612  2533.8
12.2000      -6889.2412  -6886.1553   -6903.9683      17.8130  2153.2
12.2100      -6889.2344  -6887.2002   -6903.9253      16.7251  2021.7
12.2200      -6889.2153  -6888.4077   -6905.4424      17.0346  2059.2
12.2300      -6889.2075  -6889.8511   -6906.4014      16.5503  2000.6
12.2400      -6889.2241  -6891.2051   -6905.5205      14.3153  1730.4
12.2500      -6889.2563  -6891.8960   -6905.2861      13.3900  1618.6
12.2600      -6889.3115  -6891.8735   -6905.7466      13.8730  1677.0
12.2700      -6889.3271  -6891.1621   -6906.0850      14.9229  1803.9
12.2800      -6889.3350  -6890.0083   -6907.8325      17.8242  2154.6
12.2900      -6889.2798  -6889.1436   -6907.7651      18.6214  2251.0
12.3000      -6889.2646  -6889.0918   -6906.7515      17.6598  2134.7
12.3100      -6889.2656  -6889.5493   -6907.0923      17.5429  2120.6
12.3200      -6889.2373  -6890.3892   -6907.4492      17.0603  2062.3
12.3300      -6889.2236  -6891.3413   -6906.5000      15.1586  1832.4
12.3400      -6889.2563  -6892.0229   -6907.4150      15.3923  1860.6
12.3500      -6889.2803  -6892.3989   -6907.2661      14.8672  1797.2
12.3600      -6889.2754  -6892.3628   -6907.8179      15.4552  1868.2
12.3700      -6889.2959  -6892.1348   -6909.1709      17.0360  2059.3
12.3800      -6889.2725  -6892.0869   -6909.7104      17.6236  2130.4
12.3900      -6889.2769  -6892.4751   -6909.4272      16.9519  2049.2
12.4000      -6889.2480  -6893.0044   -6909.0078      16.0036  1934.5
12.4100      -6889.2554  -6893.4761   -6909.3345      15.8582  1916.9
12.4200      -6889.2554  -6893.8252   -6909.8867      16.0616  1941.5
12.4300      -6889.2905  -6894.1108   -6909.4995      15.3885  1860.2
12.4400      -6889.2754  -6894.0586   -6908.8779      14.8191  1791.3
12.4500      -6889.3188  -6893.6724   -6909.1240      15.4518  1867.8
12.4600      -6889.3037  -6892.9463   -6908.2954      15.3490  1855.4
12.4700      -6889.3604  -6892.0273   -6907.8125      15.7850  1908.1
12.4800      -6889.3354  -6890.8398   -6906.5269      15.6870  1896.2
12.4900      -6889.3521  -6889.5288   -6906.3984      16.8695  2039.2
12.5000      -6889.3135  -6888.2686   -6906.8750      18.6066  2249.2
12.5100      -6889.2866  -6887.7544   -6906.4663      18.7119  2261.9
12.5200      -6889.2441  -6888.1216   -6907.1411      19.0194  2299.1
12.5300      -6889.2100  -6889.4536   -6907.8374      18.3837  2222.2
12.5400      -6889.1802  -6891.3145   -6907.3315      16.0172  1936.2
12.5500      -6889.2041  -6892.8457   -6906.7134      13.8676  1676.3
12.5600      -6889.2515  -6893.6582   -6907.0840      13.4259  1622.9
12.5700      -6889.2783  -6893.7178   -6907.5928      13.8751  1677.2
12.5800      -6889.3262  -6893.1484   -6907.5210      14.3723  1737.3
12.5900      -6889.3545  -6892.0063   -6906.9062      14.8999  1801.1
12.6000      -6889.3545  -6890.3882   -6906.9502      16.5620  2002.0
12.6100      -6889.3286  -6888.6787   -6908.6045      19.9258  2408.6
12.6200      -6889.2627  -6888.0566   -6907.7939      19.7372  2385.8
12.6300      -6889.2412  -6888.6167   -6905.2671      16.6506  2012.7
12.6400      -6889.2197  -6889.2979   -6905.5601      16.2623  1965.8
12.6500      -6889.2549  -6890.0747   -6906.9517      16.8769  2040.1
12.6600      -6889.2217  -6890.9463   -6907.4331      16.4867  1992.9
12.6700      -6889.2588  -6891.8994   -6907.5811      15.6818  1895.6
12.6800      -6889.2593  -6892.5498   -6907.1045      14.5549  1759.4
12.6900      -6889.2788  -6892.7520   -6907.8213      15.0693  1821.6
12.7000      -6889.2720  -6892.5884   -6908.2461      15.6579  1892.7
12.7100      -6889.2861  -6892.2505   -6908.5122      16.2616  1965.7
12.7200      -6889.2676  -6891.8857   -6909.1523      17.2666  2087.2
12.7300      -6889.2812  -6891.8042   -6908.0010      16.1968  1957.9
12.7400      -6889.3120  -6891.7236   -6907.3154      15.5919  1884.8
12.7500      -6889.3032  -6891.4014   -6906.8472      15.4456  1867.1
12.7600      -6889.3110  -6890.8525   -6906.6338      15.7812  1907.6
12.7700      -6889.2837  -6890.1270   -6907.4546      17.3276  2094.6
12.7800      -6889.2930  -6889.7314   -6907.7783      18.0467  2181.5
12.7900      -6889.2441  -6889.8442   -6907.3462      17.5021  2115.7
12.8000      -6889.2354  -6890.3452   -6906.2505      15.9052  1922.6
12.8100      -6889.2549  -6890.7144   -6906.0244      15.3101  1850.7
12.8200      -6889.2607  -6890.8467   -6907.5024      16.6559  2013.4
12.8300      -6889.2593  -6891.0732   -6907.9800      16.9067  2043.7
12.8400      -6889.2583  -6891.4775   -6907.7354      16.2577  1965.2
12.8500      -6889.2769  -6891.8418   -6907.0991      15.2573  1844.3
12.8600      -6889.2754  -6891.8657   -6906.2793      14.4137  1742.3
12.8700      -6889.3140  -6891.4087   -6905.1333      13.7245  1659.0
12.8800      -6889.3457  -6890.2803   -6905.7891      15.5088  1874.7
12.8900      -6889.3423  -6888.7339   -6906.5181      17.7844  2149.8
12.9000      -6889.3159  -6887.5205   -6905.6304      18.1097  2189.1
12.9100      -6889.2783  -6886.9429   -6905.4404      18.4978  2236.0
12.9200      -6889.2495  -6887.1289   -6905.3940      18.2653  2207.9
12.9300      -6889.2178  -6888.0923   -6907.0732      18.9807  2294.4
12.9400      -6889.1885  -6889.8398   -6906.5454      16.7058  2019.4
12.9500      -6889.1929  -6891.5547   -6907.5034      15.9486  1927.9
12.9600      -6889.1816  -6893.2476   -6909.6758      16.4280  1985.8
12.9700      -6889.1968  -6894.8394   -6909.3779      14.5388  1757.5
12.9800      -6889.2188  -6895.7915   -6909.1309      13.3394  1612.5
12.9900      -6889.2812  -6895.9771   -6908.4873      12.5103  1512.2
13.0000      -6889.3472  -6895.2573   -6908.3267      13.0693  1579.8
13.0100      -6889.3696  -6893.5562   -6910.0474      16.4913  1993.5
13.0200      -6889.3472  -6891.5479   -6910.3008      18.7530  2266.9
13.0300      -6889.3101  -6890.2271   -6907.9224      17.6953  2139.0
13.0400      -6889.2979  -6889.4648   -6905.3315      15.8668  1918.0
13.0500      -6889.2988  -6888.6792   -6905.1572      16.4781  1991.9
13.0600      -6889.3047  -6887.9551   -6906.3423      18.3871  2222.6
13.0700      -6889.2637  -6887.8516   -6906.5273      18.6756  2257.5
13.0800      -6889.2222  -6888.5625   -6906.4009      17.8385  2156.3
13.0900      -6889.2188  -6889.6777   -6905.3706      15.6929  1897.0
13.1000      -6889.2378  -6890.5947   -6906.1724      15.5776  1883.0
13.1100      -6889.2339  -6891.3135   -6907.1548      15.8411  1914.9
13.1200      -6889.2529  -6891.8467   -6906.6040      14.7575  1783.9
13.1300      -6889.2515  -6891.9556   -6907.6777      15.7223  1900.5
13.1400      -6889.2720  -6891.9883   -6909.7017      17.7133  2141.2
13.1500      -6889.2656  -6892.3457   -6908.2847      15.9389  1926.7
13.1600      -6889.2852  -6892.5303   -6906.0664      13.5359  1636.2
13.1700      -6889.3110  -6892.0498   -6907.1416      15.0920  1824.3
13.1800      -6889.3188  -6891.1460   -6908.0781      16.9320  2046.7
13.1900      -6889.2856  -6890.3262   -6907.3057      16.9793  2052.5
13.2000      -6889.2832  -6889.7988   -6907.9346      18.1357  2192.3
13.2100      -6889.2515  -6889.8730   -6908.6445      18.7715  2269.1
13.2200      -6889.2300  -6890.7671   -6908.3906      17.6237  2130.4
13.2300      -6889.2061  -6891.9834   -6907.7534      15.7703  1906.3
13.2400      -6889.2305  -6892.9180   -6906.7881      13.8701  1676.6
13.2500      -6889.2793  -6893.2241   -6907.8218      14.5976  1764.6
13.2600      -6889.2886  -6893.0703   -6909.4976      16.4270  1985.7
13.2700      -6889.2500  -6892.8857   -6909.6958      16.8099  2032.0
13.2800      -6889.2734  -6892.8750   -6908.5337      15.6586  1892.8
13.2900      -6889.2935  -6892.6855   -6908.0464      15.3608  1856.8
13.3000      -6889.2852  -6892.2241   -6908.6372      16.4131  1984.0
13.3100      -6889.2627  -6891.7568   -6908.5391      16.7822  2028.6
13.3200      -6889.2920  -6891.5176   -6909.1890      17.6713  2136.1
13.3300      -6889.2607  -6891.7310   -6910.5269      18.7957  2272.0
13.3400      -6889.2119  -6892.6929   -6909.8843      17.1916  2078.1
13.3500      -6889.2173  -6893.8467   -6909.0654      15.2189  1839.7
13.3600      -6889.2241  -6894.6265   -6909.2866      14.6603  1772.1
13.3700      -6889.2793  -6894.9688   -6909.0186      14.0499  1698.4
13.3800      -6889.3301  -6894.6870   -6908.3818      13.6949  1655.4
13.3900      -6889.3398  -6893.6948   -6910.3564      16.6617  2014.1
13.4000      -6889.2944  -6892.6035   -6911.2744      18.6708  2256.9
13.4100      -6889.2881  -6892.2568   -6909.4067      17.1499  2073.1
13.4200      -6889.2578  -6892.2183   -6908.9614      16.7433  2023.9
13.4300      -6889.2637  -6892.3765   -6908.9629      16.5866  2005.0
13.4400      -6889.2891  -6892.5713   -6907.6460      15.0746  1822.2
13.4500      -6889.2637  -6892.4185   -6908.3511      15.9328  1926.0
13.4600      -6889.3120  -6892.1968   -6908.0205      15.8240  1912.8
13.4700      -6889.2954  -6891.7646   -6906.9897      15.2252  1840.4
13.4800      -6889.3311  -6891.0825   -6905.9268      14.8442  1794.4
13.4900      -6889.3359  -6889.9756   -6905.2275      15.2522  1843.7
13.5000      -6889.3315  -6888.5142   -6905.9546      17.4407  2108.2
13.5100      -6889.2964  -6887.2563   -6906.4009      19.1446  2314.2
13.5200      -6889.2554  -6886.9468   -6905.9517      19.0047  2297.3
13.5300      -6889.2212  -6887.6299   -6906.0293      18.3994  2224.1
13.5400      -6889.1958  -6888.8960   -6905.2549      16.3590  1977.5
13.5500      -6889.1943  -6890.1758   -6906.5278      16.3519  1976.6
13.5600      -6889.2070  -6891.5107   -6907.9170      16.4063  1983.2
13.5700      -6889.2061  -6892.8223   -6908.5718      15.7495  1903.8
13.5800      -6889.2275  -6893.8643   -6907.8774      14.0131  1693.9
13.5900      -6889.2725  -6894.1924   -6906.3472      12.1549  1469.3
13.6000      -6889.3311  -6893.5640   -6905.6846      12.1207  1465.2
13.6100      -6889.3916  -6891.8701   -6906.6338      14.7634  1784.6
13.6200      -6889.3975  -6889.3071   -6907.0884      17.7810  2149.4
13.6300      -6889.3491  -6886.8701   -6905.9990      19.1291  2312.3
13.6400      -6889.2939  -6885.3647   -6904.6587      19.2941  2332.3
13.6500      -6889.2676  -6885.0239   -6904.7065      19.6826  2379.2
13.6600      -6889.2031  -6885.8789   -6904.7915      18.9126  2286.2
13.6700      -6889.1772  -6887.5811   -6905.0518      17.4707  2111.9
13.6800      -6889.1851  -6889.6411   -6906.3325      16.6916  2017.7
13.6900      -6889.1572  -6891.5869   -6906.5767      14.9897  1812.0
13.7000      -6889.2153  -6893.0786   -6907.1265      14.0481  1698.1
13.7100      -6889.2397  -6893.8984   -6907.9199      14.0216  1694.9
13.7200      -6889.2627  -6894.1021   -6908.0781      13.9763  1689.5
13.7300      -6889.3022  -6893.7070   -6908.2144      14.5075  1753.7
13.7400      -6889.3237  -6892.7778   -6908.3267      15.5488  1879.5
13.7500      -6889.3408  -6891.5684   -6907.4414      15.8731  1918.7
13.7600      -6889.3516  -6890.2095   -6906.3125      16.1033  1946.6
