Time[ps]     GFree[eV]    Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.4600       -6880.9597  -6881.7555   -6904.6984      22.9428  2773.3
0.4700       -6880.9855  -6881.2704   -6903.6455      22.3750  2704.7
0.4800       -6881.0134  -6880.2240   -6903.4185      23.1945  2803.8
0.4900       -6881.0207  -6878.7601   -6903.8241      25.0641  3029.8
0.5000       -6881.0042  -6877.3546   -6902.3908      25.0362  3026.4
0.5100       -6880.9970  -6876.1813   -6901.1065      24.9252  3013.0
0.5200       -6880.9861  -6875.1693   -6900.6011      25.4318  3074.2
0.5300       -6880.9549  -6874.5240   -6902.4882      27.9642  3380.3
0.5400       -6880.8912  -6874.9962   -6903.1322      28.1360  3401.1
0.5500       -6880.8367  -6876.8322   -6904.5187      27.6865  3346.8
0.5600       -6880.8073  -6879.5181   -6903.7245      24.2064  2926.1
0.5700       -6880.8342  -6881.8983   -6904.2323      22.3340  2699.7
0.5800       -6880.8772  -6883.5280   -6904.3084      20.7804  2511.9
0.5900       -6880.9369  -6884.1871   -6905.8459      21.6589  2618.1
0.6000       -6880.9711  -6884.0511   -6906.0732      22.0221  2662.0
0.6100       -6881.0061  -6883.2486   -6905.8062      22.5576  2726.8
0.6200       -6881.0332  -6881.8769   -6904.9409      23.0640  2788.0
0.6300       -6881.0586  -6880.0687   -6902.0039      21.9352  2651.5
0.6400       -6881.0873  -6877.6186   -6901.7340      24.1154  2915.1
0.6500       -6881.0626  -6874.7380   -6902.4723      27.7342  3352.5
0.6600       -6880.9976  -6872.7048   -6900.9132      28.2084  3409.8
0.6700       -6880.9279  -6872.1442   -6902.8103      30.6661  3706.9
0.6800       -6880.8306  -6873.7690   -6902.2955      28.5265  3448.3
0.6900       -6880.7960  -6876.6838   -6902.4060      25.7222  3109.3
0.7000       -6880.7972  -6879.7041   -6902.6278      22.9238  2771.0
0.7100       -6880.8460  -6881.9119   -6901.4043      19.4925  2356.3
0.7200       -6880.9356  -6882.7414   -6901.8355      19.0942  2308.1
0.7300       -6881.0050  -6882.2788   -6903.3898      21.1110  2551.9
0.7400       -6881.0433  -6880.8288   -6903.7657      22.9369  2772.6
0.7500       -6881.0622  -6878.8119   -6901.5093      22.6975  2743.7
0.7600       -6881.0773  -6876.3080   -6901.1806      24.8726  3006.6
0.7700       -6881.0396  -6873.6530   -6902.4437      28.7907  3480.2
0.7800       -6880.9608  -6872.2859   -6901.8137      29.5277  3569.3
0.7900       -6880.8876  -6872.7353   -6900.5695      27.8342  3364.6
0.8000       -6880.8457  -6874.4321   -6901.4827      27.0506  3269.9
0.8100       -6880.8138  -6876.9108   -6902.3376      25.4268  3073.6
0.8200       -6880.8115  -6879.5930   -6903.7864      24.1934  2924.5
0.8300       -6880.8278  -6882.0178   -6904.3833      22.3656  2703.6
0.8400       -6880.8735  -6883.7058   -6904.6054      20.8995  2526.3
0.8500       -6880.9379  -6884.3859   -6904.3340      19.9481  2411.3
0.8600       -6881.0080  -6883.9164   -6904.3096      20.3932  2465.1
0.8700       -6881.0543  -6882.3325   -6904.9546      22.6221  2734.6
0.8800       -6881.0713  -6880.0477   -6903.9175      23.8698  2885.4
0.8900       -6881.0783  -6877.5106   -6901.3702      23.8596  2884.2
0.9000       -6881.0716  -6874.7479   -6901.0159      26.2680  3175.3
0.9100       -6881.0238  -6872.3457   -6900.7543      28.4086  3434.0
0.9200       -6880.9550  -6871.2375   -6899.9472      28.7097  3470.4
0.9300       -6880.8953  -6871.6539   -6899.2104      27.5566  3331.1
0.9400       -6880.8623  -6873.0789   -6898.4572      25.3783  3067.7
0.9500       -6880.8588  -6874.7582   -6899.3994      24.6412  2978.6
0.9600       -6880.8533  -6876.5333   -6901.3717      24.8384  3002.5
0.9700       -6880.8551  -6878.3444   -6901.4311      23.0867  2790.7
0.9800       -6880.8883  -6879.6514   -6902.0951      22.4437  2713.0
0.9900       -6880.9108  -6880.4970   -6904.3677      23.8707  2885.5
1.0000       -6880.9356  -6881.0014   -6901.6194      20.6181  2492.3
1.0100       -6881.0059  -6880.5430   -6901.2312      20.6882  2500.8
1.0200       -6881.0366  -6879.0214   -6903.1104      24.0890  2911.9
1.0300       -6881.0299  -6877.1922   -6902.4988      25.3066  3059.1
1.0400       -6881.0000  -6875.5832   -6903.2760      27.6928  3347.5
1.0500       -6880.9516  -6874.9148   -6901.0386      26.1237  3157.8
1.0600       -6880.9270  -6874.9629   -6901.6212      26.6583  3222.5
1.0700       -6880.8879  -6875.7765   -6902.8620      27.0856  3274.1
1.0800       -6880.8574  -6877.3448   -6902.3003      24.9555  3016.6
1.0900       -6880.8563  -6879.0726   -6903.9424      24.8697  3006.3
1.1000       -6880.8489  -6880.9609   -6905.5033      24.5424  2966.7
1.1100       -6880.8693  -6882.6605   -6904.1774      21.5169  2601.0
1.1200       -6880.9369  -6883.3913   -6902.1668      18.7755  2269.6
1.1300       -6881.0210  -6882.7797   -6903.5282      20.7485  2508.1
1.1400       -6881.0511  -6881.0185   -6905.1108      24.0923  2912.3
1.1500       -6881.0506  -6878.9299   -6902.8347      23.9047  2889.6
1.1600       -6881.0518  -6876.7231   -6902.4942      25.7711  3115.2
1.1700       -6881.0045  -6874.7439   -6903.2203      28.4764  3442.2
1.1800       -6880.9303  -6874.1102   -6903.4864      29.3762  3551.0
1.1900       -6880.8582  -6875.2743   -6903.6399      28.3656  3428.8
1.2000       -6880.8141  -6877.6985   -6903.7855      26.0870  3153.4
1.2100       -6880.8047  -6880.4904   -6904.6354      24.1450  2918.7
1.2200       -6880.8263  -6882.9943   -6905.2464      22.2520  2689.8
1.2300       -6880.8820  -6884.6187   -6903.7931      19.1745  2317.8
1.2400       -6880.9788  -6884.8503   -6902.8510      18.0008  2175.9
1.2500       -6881.0673  -6883.5753   -6904.2281      20.6527  2496.5
1.2600       -6881.1025  -6881.0142   -6904.0232      23.0090  2781.3
1.2700       -6881.1054  -6877.7593   -6903.2160      25.4567  3077.2
1.2800       -6881.0785  -6874.5771   -6900.9159      26.3388  3183.8
1.2900       -6881.0416  -6871.9582   -6899.5490      27.5907  3335.2
1.3000       -6880.9953  -6870.3196   -6896.8711      26.5515  3209.6
1.3100       -6880.9502  -6869.5562   -6898.4914      28.9352  3497.7
1.3200       -6880.8618  -6870.3991   -6900.7818      30.3827  3672.7
1.3300       -6880.7791  -6873.3810   -6901.5518      28.1707  3405.3
1.3400       -6880.7567  -6877.0961   -6900.0840      22.9880  2778.8
1.3500       -6880.7968  -6880.1097   -6902.6569      22.5472  2725.5
1.3600       -6880.8246  -6882.6044   -6905.1709      22.5664  2727.8
1.3700       -6880.8637  -6884.4346   -6905.4157      20.9812  2536.2
1.3800       -6880.9267  -6885.2748   -6905.7167      20.4420  2471.0
1.3900       -6880.9890  -6885.0630   -6905.5156      20.4526  2472.3
1.4000       -6881.0444  -6883.7967   -6905.4052      21.6085  2612.0
1.4100       -6881.0654  -6881.6026   -6906.6388      25.0362  3026.4
1.4200       -6881.0423  -6879.2933   -6904.8836      25.5903  3093.4
1.4300       -6881.0122  -6877.4012   -6905.9587      28.5575  3452.0
1.4400       -6880.9489  -6876.6453   -6902.6803      26.0350  3147.1
1.4500       -6880.9425  -6876.5826   -6901.6737      25.0911  3033.0
1.4600       -6880.9199  -6876.8052   -6903.2137      26.4084  3192.3
1.4700       -6880.8879  -6877.6781   -6904.8556      27.1775  3285.2
1.4800       -6880.8498  -6879.3831   -6904.7284      25.3454  3063.8
1.4900       -6880.8672  -6881.0985   -6902.3194      21.2209  2565.2
1.5000       -6880.9377  -6881.8069   -6901.3062      19.4993  2357.1
1.5100       -6881.0072  -6881.2844   -6901.9571      20.6727  2498.9
1.5200       -6881.0402  -6879.6924   -6904.5566      24.8642  3005.6
1.5300       -6881.0165  -6877.9073   -6903.5908      25.6835  3104.6
1.5400       -6880.9879  -6876.5491   -6903.8579      27.3089  3301.1
1.5500       -6880.9223  -6876.1929   -6906.1077      29.9148  3616.1
1.5600       -6880.8477  -6877.6092   -6904.5262      26.9170  3253.7
1.5700       -6880.8298  -6879.8262   -6905.0428      25.2166  3048.2
1.5800       -6880.8381  -6882.0417   -6903.9301      21.8884  2645.9
1.5900       -6880.8973  -6883.3604   -6904.1846      20.8242  2517.2
1.6000       -6880.9448  -6883.7573   -6905.6931      21.9359  2651.6
1.6100       -6880.9861  -6883.4162   -6904.6333      21.2171  2564.7
1.6200       -6881.0392  -6882.2337   -6903.5140      21.2803  2572.4
1.6300       -6881.0669  -6880.1106   -6904.5682      24.4576  2956.4
1.6400       -6881.0405  -6877.6826   -6905.4663      27.7838  3358.5
1.6500       -6880.9962  -6876.1331   -6900.9495      24.8164  2999.8
1.6600       -6880.9983  -6874.9831   -6900.5575      25.5744  3091.4
1.6700       -6880.9543  -6874.1638   -6902.4644      28.3007  3421.0
1.6800       -6880.8956  -6874.5934   -6902.1368      27.5434  3329.5
1.6900       -6880.8574  -6876.0648   -6902.2260      26.1612  3162.4
1.7000       -6880.8420  -6878.0041   -6902.6276      24.6235  2976.5
1.7100       -6880.8494  -6879.9597   -6903.6185      23.6588  2859.9
1.7200       -6880.8771  -6881.4893   -6903.1150      21.6257  2614.1
1.7300       -6880.9235  -6882.2606   -6904.0402      21.7797  2632.7
1.7400       -6880.9716  -6882.2418   -6902.8413      20.5996  2490.1
1.7500       -6881.0329  -6881.2451   -6902.1263      20.8812  2524.1
1.7600       -6881.0691  -6879.2156   -6902.8115      23.5959  2852.3
1.7700       -6881.0599  -6876.6541   -6903.2633      26.6092  3216.5
1.7800       -6881.0290  -6874.5718   -6899.6134      25.0417  3027.0
1.7900       -6881.0061  -6872.8660   -6900.7535      27.8876  3371.1
1.8000       -6880.9432  -6872.1105   -6899.7027      27.5922  3335.4
1.8100       -6880.8817  -6872.7212   -6902.9167      30.1956  3650.1
1.8200       -6880.8051  -6875.1138   -6901.3078      26.1940  3166.3
1.8300       -6880.8084  -6877.8934   -6901.4973      23.6039  2853.2
1.8400       -6880.8441  -6880.0359   -6900.3630      20.3271  2457.1
1.8500       -6880.9109  -6881.0975   -6902.4046      21.3071  2575.6
1.8600       -6880.9549  -6881.2889   -6902.5599      21.2710  2571.2
1.8700       -6881.0036  -6880.6257   -6902.2804      21.6546  2617.6
1.8800       -6881.0348  -6879.1567   -6902.5192      23.3625  2824.1
1.8900       -6881.0464  -6877.2509   -6900.9477      23.6968  2864.5
1.9000       -6881.0467  -6875.0906   -6900.2251      25.1346  3038.3
1.9100       -6881.0013  -6873.0525   -6903.4699      30.4174  3676.9
1.9200       -6880.8946  -6872.9322   -6903.5240      30.5918  3698.0
1.9300       -6880.8236  -6874.9438   -6901.7370      26.7931  3238.8
1.9400       -6880.8064  -6877.6089   -6902.5068      24.8979  3009.7
1.9500       -6880.8094  -6880.2988   -6903.8285      23.5297  2844.3
1.9600       -6880.8387  -6882.4988   -6904.0316      21.5328  2602.9
1.9700       -6880.8877  -6883.8730   -6905.6274      21.7545  2629.7
1.9800       -6880.9283  -6884.5041   -6906.3779      21.8738  2644.1
1.9900       -6880.9773  -6884.3832   -6904.7576      20.3744  2462.9
2.0000       -6881.0470  -6883.2471   -6903.2282      19.9811  2415.3
2.0100       -6881.0877  -6880.8369   -6905.4584      24.6214  2976.2
2.0200       -6881.0613  -6877.9931   -6904.5403      26.5472  3209.0
2.0300       -6881.0245  -6875.7568   -6902.6559      26.8991  3251.6
2.0400       -6880.9754  -6874.3626   -6902.4764      28.1138  3398.4
2.0500       -6880.9074  -6874.2806   -6903.7132      29.4326  3557.8
2.0600       -6880.8279  -6876.0656   -6905.3866      29.3209  3544.3
2.0700       -6880.7824  -6879.2365   -6903.6730      24.4365  2953.9
2.0800       -6880.8263  -6881.7546   -6900.9566      19.2020  2321.1
2.0900       -6880.9165  -6882.8333   -6902.3255      19.4922  2356.2
2.1000       -6880.9809  -6882.6996   -6904.0115      21.3119  2576.2
2.1100       -6881.0134  -6881.6700   -6905.1408      23.4708  2837.2
2.1200       -6881.0207  -6880.2292   -6904.0710      23.8418  2882.0
2.1300       -6881.0179  -6878.6082   -6904.3479      25.7397  3111.4
2.1400       -6880.9759  -6877.3093   -6905.7232      28.4140  3434.7
2.1500       -6880.9127  -6877.2703   -6904.7693      27.4990  3324.1
2.1600       -6880.8848  -6878.2285   -6903.2689      25.0403  3026.9
2.1700       -6880.8898  -6879.3185   -6902.5826      23.2641  2812.2
2.1800       -6880.9163  -6880.0448   -6902.7443      22.6995  2743.9
2.1900       -6880.9445  -6880.2590   -6902.8300      22.5711  2728.4
2.2000       -6880.9678  -6879.9572   -6903.6417      23.6845  2863.0
2.2100       -6880.9694  -6879.4095   -6904.2313      24.8218  3000.5
2.2200       -6880.9676  -6878.9136   -6902.7027      23.7891  2875.6
2.2300       -6880.9822  -6878.2841   -6902.1034      23.8194  2879.3
2.2400       -6880.9888  -6877.4319   -6900.9810      23.5491  2846.6
2.2500       -6880.9859  -6876.3986   -6903.3748      26.9762  3260.9
2.2600       -6880.9294  -6876.0570   -6903.8349      27.7779  3357.8
2.2700       -6880.8979  -6876.7212   -6901.0747      24.3535  2943.9
2.2800       -6880.9093  -6877.4447   -6901.7125      24.2679  2933.5
2.2900       -6880.9113  -6878.1042   -6902.3316      24.2274  2928.6
2.3000       -6880.9221  -6878.5995   -6901.1720      22.5724  2728.6
2.3100       -6880.9392  -6878.7121   -6903.7032      24.9911  3020.9
2.3200       -6880.9195  -6878.9576   -6904.9062      25.9486  3136.7
2.3300       -6880.9054  -6879.6405   -6904.0568      24.4163  2951.5
2.3400       -6880.9340  -6880.1668   -6900.8081      20.6414  2495.1
2.3500       -6880.9963  -6879.7544   -6901.7134      21.9590  2654.4
2.3600       -6881.0091  -6878.5405   -6903.0609      24.5204  2964.0
2.3700       -6881.0003  -6877.2334   -6902.4887      25.2553  3052.9
2.3800       -6880.9876  -6876.1492   -6900.9111      24.7619  2993.2
2.3900       -6880.9780  -6875.2303   -6901.1329      25.9026  3131.1
2.4000       -6880.9337  -6874.8126   -6903.4802      28.6677  3465.4
2.4100       -6880.8620  -6875.8307   -6904.3217      28.4910  3444.0
2.4200       -6880.8140  -6878.1847   -6904.4707      26.2859  3177.5
2.4300       -6880.8067  -6880.8717   -6904.2019      23.3301  2820.2
2.4400       -6880.8384  -6883.1078   -6905.5584      22.4506  2713.8
2.4500       -6880.8853  -6884.5952   -6904.3343      19.7391  2386.1
2.4600       -6880.9794  -6884.7893   -6902.5828      17.7935  2150.9
2.4700       -6881.0746  -6883.4601   -6903.0058      19.5456  2362.7
2.4800       -6881.1205  -6880.6119   -6904.3856      23.7737  2873.8
2.4900       -6881.0990  -6876.9688   -6904.1240      27.1551  3282.5
2.5000       -6881.0523  -6873.9797   -6901.1704      27.1907  3286.8
2.5100       -6881.0028  -6871.9648   -6900.1776      28.2128  3410.4
2.5200       -6880.9340  -6871.2532   -6900.1437      28.8905  3492.3
2.5300       -6880.8591  -6872.2604   -6902.8229      30.5625  3694.4
2.5400       -6880.7611  -6875.5858   -6904.4404      28.8545  3488.0
2.5500       -6880.7407  -6879.6871   -6902.1105      22.4234  2710.6
2.5600       -6880.8002  -6882.6243   -6902.6214      19.9972  2417.3
2.5700       -6880.8686  -6884.4305   -6905.5363      21.1058  2551.3
2.5800       -6880.9269  -6885.2775   -6904.7496      19.4721  2353.8
2.5900       -6881.0198  -6884.8681   -6902.7127      17.8446  2157.1
2.6000       -6881.1114  -6882.9341   -6903.0888      20.1547  2436.3
2.6100       -6881.1449  -6879.4177   -6904.1498      24.7321  2989.6
2.6200       -6881.1119  -6875.3859   -6902.7332      27.3474  3305.8
2.6300       -6881.0272  -6872.0222   -6904.9087      32.8865  3975.3
2.6400       -6880.8923  -6871.5624   -6902.5903      31.0278  3750.7
2.6500       -6880.8128  -6873.7010   -6902.4067      28.7057  3470.0
2.6600       -6880.7650  -6877.1655   -6903.0360      25.8704  3127.2
2.6700       -6880.7712  -6880.5955   -6902.7512      22.1558  2678.2
2.6800       -6880.8236  -6883.1117   -6903.8973      20.7857  2512.6
2.6900       -6880.8916  -6884.5301   -6903.9569      19.4268  2348.3
2.7000       -6880.9776  -6884.6518   -6903.4831      18.8313  2276.3
2.7100       -6881.0516  -6883.4033   -6904.4866      21.0833  2548.6
2.7200       -6881.0799  -6881.0130   -6905.2248      24.2118  2926.7
2.7300       -6881.0706  -6878.2810   -6903.7948      25.5138  3084.1
2.7400       -6881.0326  -6875.7382   -6903.7610      28.0228  3387.4
2.7500       -6880.9697  -6874.2943   -6902.8197      28.5254  3448.2
2.7600       -6880.9076  -6874.2946   -6901.8592      27.5646  3332.0
2.7700       -6880.8710  -6875.3841   -6901.6859      26.3018  3179.4
2.7800       -6880.8489  -6877.0744   -6902.5768      25.5024  3082.7
2.7900       -6880.8457  -6878.9885   -6902.6226      23.6341  2856.9
2.8000       -6880.8765  -6880.4766   -6901.6252      21.1486  2556.5
2.8100       -6880.9291  -6881.0757   -6903.2053      22.1296  2675.0
2.8200       -6880.9469  -6881.0825   -6905.3926      24.3100  2938.6
2.8300       -6880.9539  -6880.9392   -6903.7440      22.8048  2756.7
2.8400       -6880.9868  -6880.3703   -6902.7411      22.3708  2704.2
2.8500       -6881.0074  -6879.2252   -6903.4098      24.1846  2923.4
2.8600       -6881.0084  -6877.8877   -6901.7440      23.8563  2883.8
2.8700       -6881.0141  -6876.4190   -6901.2452      24.8262  3001.0
2.8800       -6880.9878  -6875.0164   -6902.5134      27.4970  3323.9
2.8900       -6880.9415  -6874.5034   -6900.9904      26.4869  3201.8
2.9000       -6880.9189  -6874.7066   -6900.3356      25.6290  3098.0
2.9100       -6880.8962  -6875.3738   -6901.6518      26.2780  3176.5
2.9200       -6880.8758  -6876.5601   -6901.2799      24.7198  2988.1
2.9300       -6880.8881  -6877.7198   -6900.1500      22.4301  2711.4
2.9400       -6880.9245  -6878.3134   -6901.0133      22.6999  2744.0
2.9500       -6880.9431  -6878.4272   -6902.0901      23.6629  2860.4
2.9600       -6880.9586  -6878.2495   -6900.9149      22.6653  2739.8
2.9700       -6880.9845  -6877.6188   -6901.2193      23.6005  2852.8
2.9800       -6880.9808  -6876.7101   -6902.6811      25.9710  3139.4
2.9900       -6880.9485  -6876.2028   -6902.6596      26.4569  3198.1
3.0000       -6880.9217  -6876.3269   -6902.0148      25.6880  3105.2
3.0100       -6880.9006  -6876.9154   -6902.8445      25.9292  3134.3
3.0200       -6880.8866  -6877.9262   -6902.2655      24.3393  2942.1
3.0300       -6880.9051  -6878.7997   -6901.1227      22.3230  2698.4
3.0400       -6880.9308  -6879.1486   -6903.2630      24.1144  2915.0
3.0500       -6880.9196  -6879.4197   -6905.1889      25.7692  3115.0
3.0600       -6880.9017  -6880.0548   -6905.0145      24.9596  3017.1
3.0700       -6880.9041  -6880.8083   -6904.3262      23.5179  2842.9
3.0800       -6880.9234  -6881.3050   -6904.6268      23.3217  2819.1
3.0900       -6880.9439  -6881.4652   -6904.1950      22.7299  2747.6
3.1000       -6880.9762  -6881.1164   -6903.5972      22.4808  2717.5
3.1100       -6880.9912  -6880.2250   -6904.7159      24.4909  2960.5
3.1200       -6880.9869  -6879.2459   -6903.7943      24.5484  2967.4
3.1300       -6880.9828  -6878.3248   -6903.0870      24.7622  2993.3
3.1400       -6880.9817  -6877.4841   -6901.5118      24.0277  2904.5
3.1500       -6880.9784  -6876.5937   -6902.5803      25.9867  3141.3
3.1600       -6880.9502  -6876.0887   -6901.4415      25.3527  3064.7
3.1700       -6880.9490  -6875.9143   -6900.3557      24.4415  2954.5
3.1800       -6880.9502  -6875.7431   -6899.6214      23.8783  2886.4
3.1900       -6880.9606  -6875.4132   -6899.4434      24.0301  2904.8
3.2000       -6880.9480  -6875.0224   -6901.4189      26.3964  3190.8
3.2100       -6880.9152  -6875.2066   -6901.3521      26.1455  3160.5
3.2200       -6880.8948  -6875.9383   -6901.6717      25.7334  3110.7
3.2300       -6880.8717  -6877.1443   -6902.7710      25.6267  3097.8
3.2400       -6880.8658  -6878.6256   -6902.7040      24.0784  2910.6
3.2500       -6880.8788  -6879.9623   -6903.0376      23.0753  2789.4
3.2600       -6880.9076  -6880.8392   -6903.2685      22.4293  2711.3
3.2700       -6880.9350  -6881.1887   -6904.2706      23.0819  2790.2
3.2800       -6880.9631  -6881.0792   -6902.9161      21.8369  2639.7
3.2900       -6881.0090  -6880.2785   -6901.7112      21.4327  2590.8
3.3000       -6881.0436  -6878.6460   -6902.3674      23.7213  2867.4
3.3100       -6881.0329  -6876.5830   -6902.6442      26.0612  3150.3
3.3200       -6881.0002  -6874.9243   -6901.9532      27.0288  3267.3
3.3300       -6880.9561  -6874.0792   -6900.7901      26.7109  3228.8
3.3400       -6880.9222  -6874.0649   -6900.5635      26.4986  3203.2
3.3500       -6880.8927  -6874.7554   -6901.0800      26.3247  3182.1
3.3600       -6880.8701  -6876.0153   -6900.7857      24.7704  2994.3
3.3700       -6880.8814  -6877.2847   -6900.3962      23.1115  2793.7
3.3800       -6880.9030  -6878.1634   -6901.4824      23.3190  2818.8
3.3900       -6880.9140  -6878.7533   -6902.9189      24.1656  2921.1
3.4000       -6880.9224  -6879.2126   -6902.7691      23.5565  2847.5
3.4100       -6880.9433  -6879.3751   -6901.7089      22.3338  2699.7
3.4200       -6880.9781  -6878.9876   -6901.7847      22.7972  2755.7
3.4300       -6881.0020  -6878.0826   -6900.7812      22.6986  2743.8
3.4400       -6881.0298  -6876.6807   -6899.1397      22.4590  2714.9
3.4500       -6881.0348  -6874.6862   -6901.2891      26.6030  3215.8
3.4600       -6880.9643  -6873.1344   -6903.9120      30.7776  3720.4
3.4700       -6880.8642  -6873.7714   -6903.3307      29.5593  3573.1
3.4800       -6880.8077  -6876.1692   -6902.7533      26.5840  3213.5
3.4900       -6880.7956  -6879.0450   -6903.0719      24.0269  2904.4
3.5000       -6880.8204  -6881.5520   -6903.1754      21.6235  2613.9
3.5100       -6880.8789  -6883.0955   -6903.5085      20.4130  2467.5
3.5200       -6880.9340  -6883.6253   -6905.5649      21.9397  2652.1
3.5300       -6880.9613  -6883.4673   -6906.7606      23.2933  2815.7
3.5400       -6880.9873  -6882.9015   -6904.5234      21.6219  2613.7
3.5500       -6881.0442  -6881.6454   -6901.8198      20.1745  2438.7
3.5600       -6881.0858  -6879.2398   -6903.8329      24.5930  2972.8
3.5700       -6881.0541  -6876.3597   -6904.2182      27.8585  3367.5
3.5800       -6881.0049  -6874.4182   -6900.6852      26.2670  3175.2
3.5900       -6880.9712  -6873.2717   -6900.5999      27.3282  3303.4
3.6000       -6880.9278  -6873.0495   -6899.6639      26.6144  3217.2
3.6100       -6880.8955  -6873.6030   -6900.2914      26.6884  3226.1
3.6200       -6880.8527  -6875.0214   -6902.8964      27.8750  3369.5
3.6300       -6880.8089  -6877.5053   -6903.2940      25.7886  3117.3
3.6400       -6880.8150  -6880.0461   -6901.9993      21.9532  2653.7
3.6500       -6880.8631  -6881.8420   -6904.2564      22.4144  2709.5
3.6600       -6880.8968  -6882.9978   -6904.4260      21.4283  2590.3
3.6700       -6880.9546  -6883.2859   -6903.4433      20.1574  2436.6
3.6800       -6881.0231  -6882.4893   -6902.9323      20.4430  2471.2
3.6900       -6881.0765  -6880.5907   -6902.2207      21.6300  2614.6
3.7000       -6881.1027  -6877.7649   -6901.5466      23.7817  2874.7
3.7100       -6881.0721  -6874.3452   -6904.2106      29.8654  3610.1
3.7200       -6880.9667  -6872.3240   -6903.0456      30.7217  3713.6
3.7300       -6880.8935  -6872.6459   -6899.7562      27.1103  3277.1
3.7400       -6880.8832  -6873.7475   -6897.1017      23.3543  2823.1
3.7500       -6880.8959  -6874.6767   -6899.3785      24.7018  2986.0
3.7600       -6880.8907  -6875.6434   -6899.7091      24.0657  2909.1
3.7700       -6880.9017  -6876.4991   -6900.4269      23.9278  2892.4
3.7800       -6880.9043  -6877.2058   -6901.5450      24.3392  2942.1
3.7900       -6880.8986  -6877.9519   -6903.5644      25.6124  3096.0
3.8000       -6880.8803  -6879.0259   -6903.8888      24.8629  3005.4
3.8100       -6880.8882  -6880.1705   -6903.4425      23.2721  2813.1
3.8200       -6880.9230  -6880.8555   -6901.6429      20.7875  2512.8
3.8300       -6880.9865  -6880.5953   -6901.5039      20.9086  2527.4
3.8400       -6881.0262  -6879.3575   -6902.3986      23.0411  2785.2
3.8500       -6881.0325  -6877.5667   -6902.2793      24.7127  2987.3
3.8600       -6881.0218  -6875.7612   -6901.3474      25.5862  3092.9
