Time[ps]     GFree[eV]    Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0100       -6887.5254  -6887.7373   -6904.2173      16.4799  1992.1
0.0200       -6887.5244  -6887.9146   -6903.9053      15.9908  1933.0
0.0300       -6887.5195  -6888.0889   -6906.0327      17.9437  2169.0
0.0400       -6887.4834  -6888.8301   -6907.3906      18.5606  2243.6
0.0500       -6887.4443  -6890.1055   -6905.6479      15.5426  1878.8
0.0600       -6887.4907  -6891.1240   -6905.8560      14.7318  1780.8
0.0700       -6887.5283  -6891.6948   -6906.5195      14.8246  1792.0
0.0800       -6887.5366  -6891.8271   -6906.9468      15.1196  1827.7
0.0900       -6887.5684  -6891.6299   -6906.8081      15.1784  1834.8
0.1000       -6887.5791  -6891.1240   -6907.7363      16.6122  2008.1
0.1100       -6887.5444  -6890.6279   -6907.7559      17.1281  2070.5
0.1200       -6887.5688  -6890.4399   -6907.1572      16.7173  2020.8
0.1300       -6887.5405  -6890.3652   -6907.4370      17.0719  2063.7
0.1400       -6887.5161  -6890.5522   -6907.7490      17.1970  2078.8
0.1500       -6887.5093  -6891.0254   -6907.8730      16.8477  2036.6
0.1600       -6887.4863  -6891.7842   -6910.1475      18.3632  2219.7
0.1700       -6887.4634  -6893.2378   -6910.8428      17.6050  2128.1
0.1800       -6887.4624  -6894.8740   -6909.7729      14.8991  1801.0
0.1900       -6887.4868  -6895.9297   -6909.1382      13.2087  1596.7
0.2000       -6887.5352  -6896.1777   -6909.3501      13.1725  1592.3
0.2100       -6887.6099  -6895.6680   -6909.5947      13.9266  1683.5
0.2200       -6887.6260  -6894.4326   -6909.0000      14.5676  1760.9
0.2300       -6887.6489  -6892.6436   -6909.0493      16.4055  1983.1
0.2400       -6887.6333  -6890.6562   -6908.4380      17.7816  2149.5
0.2500       -6887.6274  -6889.0918   -6906.7949      17.7030  2139.9
0.2600       -6887.5757  -6887.9937   -6906.7471      18.7533  2266.9
0.2700       -6887.5508  -6887.7754   -6906.9541      19.1787  2318.3
0.2800       -6887.4902  -6888.4727   -6905.8135      17.3408  2096.2
0.2900       -6887.4927  -6889.4146   -6904.5039      15.0892  1824.0
0.3000       -6887.5317  -6890.0552   -6905.6641      15.6087  1886.8
0.3100       -6887.5322  -6890.5283   -6907.3813      16.8530  2037.2
0.3200       -6887.5059  -6891.1348   -6907.5405      16.4055  1983.1
0.3300       -6887.5308  -6891.7393   -6906.9429      15.2036  1837.8
0.3400       -6887.5654  -6892.1055   -6908.5146      16.4093  1983.6
0.3500       -6887.5288  -6892.4219   -6908.7178      16.2959  1969.9
0.3600       -6887.5371  -6892.7349   -6908.1284      15.3938  1860.8
0.3700       -6887.5537  -6892.8433   -6909.2061      16.3627  1977.9
0.3800       -6887.5532  -6892.9443   -6909.3999      16.4557  1989.2
0.3900       -6887.5605  -6893.0806   -6908.9238      15.8435  1915.2
0.4000       -6887.5674  -6893.0752   -6908.6050      15.5297  1877.2
0.4100       -6887.5825  -6892.8750   -6908.9429      16.0678  1942.3
0.4200       -6887.5591  -6892.5757   -6909.3296      16.7540  2025.2
0.4300       -6887.5493  -6892.3926   -6908.3877      15.9950  1933.5
0.4400       -6887.5801  -6892.1685   -6907.6958      15.5274  1877.0
0.4500       -6887.5791  -6891.7124   -6907.9326      16.2200  1960.7
0.4600       -6887.5498  -6891.2002   -6908.1294      16.9294  2046.4
0.4700       -6887.5449  -6890.8740   -6907.4463      16.5725  2003.3
0.4800       -6887.5522  -6890.6836   -6907.3911      16.7074  2019.6
0.4900       -6887.5581  -6890.5830   -6906.5283      15.9452  1927.5
0.5000       -6887.5449  -6890.4458   -6908.0171      17.5712  2124.0
0.5100       -6887.5278  -6890.6978   -6908.2031      17.5055  2116.1
0.5200       -6887.5415  -6891.2192   -6905.9551      14.7360  1781.3
0.5300       -6887.5322  -6891.3223   -6907.0928      15.7706  1906.4
0.5400       -6887.5474  -6891.3423   -6908.6089      17.2664  2087.2
0.5500       -6887.5151  -6891.5537   -6907.6519      16.0982  1946.0
0.5600       -6887.5327  -6891.6846   -6905.6216      13.9373  1684.7
0.5700       -6887.5986  -6891.2598   -6905.4458      14.1861  1714.8
0.5800       -6887.6123  -6890.1816   -6906.8574      16.6760  2015.8
0.5900       -6887.5776  -6889.0469   -6907.4409      18.3940  2223.5
0.6000       -6887.5361  -6888.5942   -6907.8101      19.2159  2322.8
0.6100       -6887.5303  -6889.1270   -6906.3857      17.2586  2086.2
0.6200       -6887.5020  -6889.8701   -6905.6987      15.8284  1913.3
0.6300       -6887.5312  -6890.6011   -6907.3369      16.7358  2023.0
0.6400       -6887.5093  -6891.3872   -6907.5366      16.1492  1952.1
0.6500       -6887.5088  -6892.1274   -6908.3530      16.2254  1961.3
0.6600       -6887.5059  -6892.9814   -6910.6699      17.6883  2138.2
0.6700       -6887.4829  -6894.1470   -6909.9302      15.7834  1907.9
0.6800       -6887.5137  -6895.0103   -6908.3833      13.3728  1616.5
0.6900       -6887.5771  -6895.1074   -6908.0605      12.9533  1565.8
0.7000       -6887.6191  -6894.3511   -6908.3286      13.9774  1689.6
0.7100       -6887.6685  -6892.8940   -6909.2368      16.3429  1975.5
0.7200       -6887.6250  -6891.1646   -6910.5322      19.3678  2341.2
0.7300       -6887.5547  -6890.3271   -6909.7402      19.4129  2346.6
0.7400       -6887.5234  -6890.5640   -6907.3340      16.7701  2027.2
0.7500       -6887.5249  -6891.0249   -6907.3535      16.3287  1973.8
0.7600       -6887.5103  -6891.4551   -6907.2207      15.7655  1905.7
0.7700       -6887.5571  -6891.7993   -6907.7310      15.9314  1925.8
0.7800       -6887.5537  -6891.9761   -6907.8999      15.9237  1924.9
0.7900       -6887.5562  -6892.0630   -6908.2480      16.1850  1956.4
0.8000       -6887.5435  -6892.0825   -6907.9702      15.8877  1920.5
0.8100       -6887.5444  -6891.9824   -6907.3047      15.3223  1852.2
0.8200       -6887.5669  -6891.6172   -6906.4458      14.8288  1792.5
0.8300       -6887.5723  -6890.8438   -6906.6045      15.7607  1905.2
0.8400       -6887.6011  -6889.8882   -6906.7114      16.8231  2033.6
0.8500       -6887.5977  -6889.0498   -6907.2852      18.2354  2204.3
0.8600       -6887.5640  -6888.8242   -6907.8901      19.0661  2304.7
0.8700       -6887.5298  -6889.5571   -6907.9951      18.4382  2228.8
0.8800       -6887.4702  -6890.9888   -6908.7671      17.7783  2149.0
0.8900       -6887.4575  -6892.8462   -6909.1265      16.2801  1967.9
0.9000       -6887.4736  -6894.5181   -6909.2031      14.6853  1775.2
0.9100       -6887.5288  -6895.5742   -6907.8574      12.2832  1484.8
0.9200       -6887.5938  -6895.5820   -6907.4673      11.8854  1436.7
0.9300       -6887.6514  -6894.5376   -6909.6826      15.1449  1830.7
0.9400       -6887.6519  -6892.8979   -6908.3433      15.4454  1867.0
0.9500       -6887.6582  -6891.0239   -6906.8921      15.8684  1918.2
0.9600       -6887.6396  -6888.8911   -6907.0664      18.1755  2197.1
0.9700       -6887.5796  -6887.1553   -6906.7266      19.5714  2365.8
0.9800       -6887.5527  -6886.5825   -6905.5337      18.9513  2290.8
0.9900       -6887.5015  -6886.9512   -6905.1909      18.2397  2204.8
1.0000       -6887.4688  -6888.0239   -6905.9980      17.9741  2172.7
1.0100       -6887.4648  -6889.7246   -6907.8345      18.1100  2189.1
1.0200       -6887.4292  -6891.9551   -6908.9775      17.0226  2057.7
1.0300       -6887.4365  -6894.1084   -6908.3496      14.2414  1721.5
1.0400       -6887.5063  -6895.4888   -6908.6177      13.1287  1587.0
1.0500       -6887.5503  -6896.0952   -6910.6035      14.5082  1753.8
1.0600       -6887.5796  -6896.2188   -6911.0635      14.8446  1794.4
1.0700       -6887.5693  -6895.8613   -6909.9219      14.0608  1699.7
1.0800       -6887.6045  -6894.9683   -6909.4878      14.5196  1755.1
1.0900       -6887.6211  -6893.5127   -6910.0239      16.5114  1995.9
1.1000       -6887.6079  -6891.9268   -6909.2388      17.3119  2092.7
1.1100       -6887.6099  -6890.6685   -6907.9150      17.2467  2084.8
1.1200       -6887.5801  -6889.7471   -6909.1099      19.3629  2340.6
1.1300       -6887.5254  -6889.7393   -6907.3745      17.6355  2131.8
1.1400       -6887.5098  -6890.2368   -6907.1641      16.9272  2046.2
1.1500       -6887.5146  -6891.0156   -6908.5923      17.5768  2124.7
1.1600       -6887.5010  -6892.1895   -6909.2007      17.0111  2056.3
1.1700       -6887.5034  -6893.4224   -6908.0464      14.6241  1767.8
1.1800       -6887.5430  -6894.0669   -6907.1685      13.1014  1583.7
1.1900       -6887.5952  -6893.9404   -6908.3750      14.4346  1744.9
1.2000       -6887.5967  -6893.2236   -6908.7822      15.5587  1880.7
1.2100       -6887.5835  -6892.2314   -6907.6064      15.3752  1858.6
1.2200       -6887.6138  -6891.0303   -6907.1538      16.1235  1949.0
1.2300       -6887.6123  -6889.6831   -6906.9937      17.3107  2092.5
1.2400       -6887.5747  -6888.5806   -6906.6533      18.0726  2184.6
1.2500       -6887.5503  -6888.0444   -6905.3311      17.2864  2089.6
1.2600       -6887.5420  -6887.8901   -6905.0562      17.1663  2075.1
1.2700       -6887.5420  -6888.0952   -6906.5581      18.4628  2231.8
1.2800       -6887.4673  -6889.0376   -6908.1504      19.1130  2310.4
1.2900       -6887.4312  -6890.9805   -6909.3320      18.3515  2218.3
1.3000       -6887.4307  -6893.5054   -6910.2188      16.7134  2020.3
1.3100       -6887.4551  -6895.8120   -6909.7563      13.9444  1685.6
1.3200       -6887.5098  -6897.0830   -6908.0444      10.9613  1325.0
1.3300       -6887.5869  -6897.1367   -6908.8926      11.7561  1421.1
1.3400       -6887.6479  -6896.1016   -6910.5459      14.4443  1746.0
1.3500       -6887.6479  -6894.3169   -6909.4277      15.1107  1826.6
1.3600       -6887.6562  -6892.1816   -6907.1133      14.9318  1805.0
1.3700       -6887.6611  -6889.5757   -6907.0415      17.4656  2111.3
1.3800       -6887.6523  -6886.9556   -6906.9697      20.0141  2419.3
1.3900       -6887.5786  -6885.4653   -6904.8608      19.3957  2344.6
1.4000       -6887.5493  -6885.2178   -6904.0806      18.8627  2280.1
1.4100       -6887.5000  -6885.9702   -6905.5137      19.5434  2362.4
1.4200       -6887.4507  -6887.6958   -6904.6934      16.9975  2054.7
1.4300       -6887.4429  -6889.4785   -6904.8242      15.3455  1855.0
1.4400       -6887.5010  -6890.8511   -6904.5020      13.6508  1650.1
1.4500       -6887.5298  -6891.4517   -6905.4453      13.9934  1691.5
1.4600       -6887.5854  -6891.5205   -6906.9810      15.4605  1868.9
1.4700       -6887.5562  -6891.2451   -6907.0889      15.8435  1915.2
1.4800       -6887.5669  -6890.8340   -6905.5400      14.7060  1777.7
1.4900       -6887.6021  -6890.0645   -6906.1665      16.1022  1946.4
1.5000       -6887.5947  -6889.0996   -6905.9150      16.8154  2032.7
1.5100       -6887.5947  -6888.2832   -6904.6895      16.4063  1983.2
1.5200       -6887.5737  -6887.5366   -6905.2412      17.7044  2140.1
1.5300       -6887.5625  -6887.2090   -6904.7661      17.5572  2122.3
1.5400       -6887.5464  -6887.3242   -6904.9370      17.6127  2129.0
1.5500       -6887.5103  -6887.8633   -6905.3867      17.5235  2118.2
1.5600       -6887.5024  -6888.8315   -6906.0854      17.2541  2085.7
1.5700       -6887.4722  -6890.0503   -6906.6904      16.6401  2011.5
1.5800       -6887.4858  -6891.3237   -6906.5728      15.2490  1843.3
1.5900       -6887.5039  -6892.1382   -6905.7007      13.5626  1639.4
1.6000       -6887.5518  -6892.2632   -6906.0142      13.7510  1662.2
1.6100       -6887.5996  -6891.7095   -6906.1396      14.4300  1744.3
1.6200       -6887.6001  -6890.5581   -6906.7554      16.1973  1957.9
1.6300       -6887.5967  -6889.2773   -6906.9819      17.7044  2140.1
1.6400       -6887.5698  -6888.3735   -6906.8408      18.4675  2232.4
1.6500       -6887.5391  -6888.1885   -6906.1860      17.9975  2175.5
1.6600       -6887.5020  -6888.5845   -6906.0942      17.5098  2116.6
1.6700       -6887.4951  -6889.4380   -6906.9321      17.4941  2114.7
1.6800       -6887.4697  -6890.6240   -6907.3960      16.7717  2027.4
1.6900       -6887.4849  -6891.8701   -6906.7544      14.8842  1799.2
1.7000       -6887.5190  -6892.6050   -6906.7422      14.1372  1708.9
1.7100       -6887.5425  -6892.7998   -6908.0996      15.3000  1849.5
1.7200       -6887.5615  -6892.6963   -6908.4521      15.7558  1904.6
1.7300       -6887.5625  -6892.4214   -6908.7197      16.2986  1970.2
1.7400       -6887.5581  -6892.1030   -6907.5449      15.4418  1866.6
1.7500       -6887.5747  -6891.5713   -6906.3740      14.8026  1789.3
1.7600       -6887.5928  -6890.6450   -6907.0630      16.4180  1984.6
1.7700       -6887.5835  -6889.6362   -6906.5884      16.9523  2049.2
1.7800       -6887.5605  -6888.8306   -6906.5718      17.7410  2144.5
1.7900       -6887.5259  -6888.5176   -6907.6230      19.1053  2309.5
1.8000       -6887.4966  -6889.1997   -6907.9722      18.7727  2269.2
1.8100       -6887.4600  -6890.5781   -6907.1304      16.5523  2000.8
1.8200       -6887.4487  -6891.8867   -6906.5610      14.6742  1773.8
1.8300       -6887.5215  -6892.7017   -6906.1406      13.4391  1624.5
1.8400       -6887.5640  -6892.7231   -6906.3101      13.5870  1642.4
1.8500       -6887.5864  -6892.0400   -6908.1743      16.1343  1950.3
1.8600       -6887.5596  -6891.1680   -6909.0840      17.9162  2165.7
1.8700       -6887.5356  -6890.7832   -6908.7505      17.9675  2171.9
1.8800       -6887.5068  -6890.9888   -6909.0020      18.0131  2177.4
1.8900       -6887.4873  -6891.7012   -6907.8418      16.1404  1951.1
1.9000       -6887.5293  -6892.2554   -6905.5605      13.3051  1608.3
1.9100       -6887.5718  -6892.0605   -6906.3203      14.2597  1723.7
1.9200       -6887.5830  -6891.2500   -6906.8301      15.5799  1883.3
1.9300       -6887.5684  -6890.1499   -6905.8760      15.7260  1901.0
1.9400       -6887.5669  -6888.8833   -6905.7627      16.8796  2040.4
1.9500       -6887.5532  -6887.7334   -6905.8203      18.0869  2186.4
1.9600       -6887.5552  -6887.1763   -6905.9268      18.7504  2266.6
1.9700       -6887.4980  -6887.3652   -6904.8911      17.5261  2118.6
1.9800       -6887.4976  -6887.9717   -6904.2178      16.2460  1963.8
1.9900       -6887.4946  -6888.5762   -6904.8335      16.2572  1965.2
2.0000       -6887.4873  -6889.1665   -6905.5054      16.3390  1975.1
2.0100       -6887.4932  -6889.7656   -6905.6050      15.8392  1914.6
2.0200       -6887.5010  -6890.2207   -6906.2446      16.0239  1937.0
2.0300       -6887.5107  -6890.6533   -6907.3428      16.6896  2017.5
2.0400       -6887.4985  -6891.1230   -6906.9082      15.7852  1908.1
2.0500       -6887.5073  -6891.4790   -6907.5142      16.0354  1938.4
2.0600       -6887.4888  -6891.7896   -6909.0137      17.2240  2082.0
2.0700       -6887.4858  -6892.4082   -6909.4429      17.0347  2059.2
2.0800       -6887.4971  -6893.1602   -6908.2158      15.0557  1819.9
2.0900       -6887.5210  -6893.4854   -6907.1870      13.7018  1656.3
2.1000       -6887.5469  -6893.1548   -6907.6338      14.4792  1750.3
2.1100       -6887.5864  -6892.3027   -6907.4141      15.1111  1826.6
2.1200       -6887.6216  -6891.0737   -6907.3472      16.2732  1967.1
2.1300       -6887.5674  -6889.6729   -6907.5723      17.8995  2163.7
2.1400       -6887.5527  -6888.7588   -6906.5312      17.7724  2148.3
2.1500       -6887.5361  -6888.3818   -6906.7773      18.3955  2223.7
2.1600       -6887.4790  -6888.7275   -6907.4604      18.7329  2264.4
2.1700       -6887.4854  -6889.8140   -6905.9463      16.1323  1950.1
2.1800       -6887.4624  -6890.6641   -6905.1040      14.4402  1745.5
2.1900       -6887.4888  -6891.1040   -6906.9404      15.8366  1914.3
2.2000       -6887.4951  -6891.4214   -6907.8257      16.4045  1983.0
2.2100       -6887.5156  -6891.7046   -6906.8296      15.1248  1828.3
2.2200       -6887.5444  -6891.6924   -6907.2534      15.5610  1881.0
2.2300       -6887.5566  -6891.4653   -6908.1782      16.7130  2020.3
2.2400       -6887.5415  -6891.3384   -6908.4375      17.0993  2067.0
2.2500       -6887.5171  -6891.3833   -6906.6978      15.3145  1851.2
2.2600       -6887.5356  -6891.2036   -6906.2832      15.0795  1822.8
2.2700       -6887.5605  -6890.7197   -6907.2314      16.5118  1995.9
2.2800       -6887.5356  -6890.1646   -6905.7402      15.5756  1882.8
2.2900       -6887.5518  -6889.5122   -6906.3188      16.8067  2031.6
2.3000       -6887.5371  -6888.9512   -6906.3662      17.4153  2105.2
2.3100       -6887.5298  -6888.7354   -6905.6826      16.9473  2048.6
2.3200       -6887.5117  -6888.7690   -6906.3853      17.6163  2129.5
2.3300       -6887.4878  -6889.2202   -6906.5483      17.3282  2094.6
2.3400       -6887.4834  -6889.9995   -6906.5933      16.5937  2005.9
2.3500       -6887.4854  -6890.8540   -6907.0347      16.1806  1955.9
2.3600       -6887.5073  -6891.6855   -6907.5903      15.9048  1922.6
2.3700       -6887.5073  -6892.2842   -6906.5137      14.2296  1720.1
2.3800       -6887.5439  -6892.3315   -6906.2383      13.9069  1681.1
2.3900       -6887.5874  -6891.7568   -6907.1655      15.4085  1862.6
2.4000       -6887.5688  -6890.8228   -6908.8223      17.9994  2175.8
2.4100       -6887.5430  -6890.3594   -6909.0962      18.7371  2264.9
2.4200       -6887.4946  -6890.7085   -6908.6362      17.9277  2167.1
2.4300       -6887.4780  -6891.5620   -6908.1978      16.6358  2010.9
2.4400       -6887.4570  -6892.5640   -6909.5312      16.9671  2051.0
2.4500       -6887.4717  -6893.7617   -6909.6577      15.8958  1921.5
2.4600       -6887.4707  -6894.6855   -6909.1021      14.4164  1742.7
2.4700       -6887.5273  -6895.1147   -6909.1128      13.9980  1692.1
2.4800       -6887.5518  -6894.8833   -6908.6514      13.7681  1664.3
2.4900       -6887.6055  -6894.0190   -6908.6733      14.6541  1771.4
2.5000       -6887.5947  -6892.5610   -6908.2480      15.6868  1896.2
2.5100       -6887.6138  -6890.8647   -6908.3740      17.5092  2116.5
2.5200       -6887.5728  -6889.3701   -6908.2183      18.8483  2278.4
2.5300       -6887.5493  -6888.6904   -6905.6582      16.9678  2051.1
2.5400       -6887.5303  -6888.3433   -6905.4229      17.0798  2064.6
2.5500       -6887.5127  -6888.2725   -6906.1021      17.8294  2155.2
2.5600       -6887.4966  -6888.6782   -6905.7832      17.1048  2067.6
2.5700       -6887.5029  -6889.3408   -6905.6318      16.2911  1969.3
2.5800       -6887.5039  -6889.9829   -6906.0688      16.0861  1944.5
2.5900       -6887.5039  -6890.5503   -6906.3115      15.7610  1905.2
2.6000       -6887.5117  -6890.9731   -6907.0420      16.0688  1942.4
2.6100       -6887.5190  -6891.3340   -6907.3926      16.0587  1941.2
2.6200       -6887.5312  -6891.5996   -6907.2031      15.6036  1886.2
2.6300       -6887.5151  -6891.6538   -6907.4990      15.8451  1915.4
2.6400       -6887.5396  -6891.6025   -6907.4414      15.8388  1914.6
2.6500       -6887.5405  -6891.3994   -6907.2974      15.8980  1921.8
2.6600       -6887.5361  -6891.0356   -6905.7153      14.6796  1774.5
2.6700       -6887.5962  -6890.3262   -6905.5244      15.1982  1837.2
2.6800       -6887.5938  -6889.2065   -6906.7051      17.4986  2115.2
2.6900       -6887.5742  -6888.3452   -6906.5391      18.1940  2199.3
2.7000       -6887.5234  -6888.1646   -6907.5718      19.4074  2346.0
2.7100       -6887.4956  -6889.0132   -6906.7812      17.7682  2147.8
2.7200       -6887.4521  -6890.1978   -6905.7964      15.5985  1885.6
2.7300       -6887.4922  -6891.1377   -6905.7476      14.6100  1766.1
2.7400       -6887.5059  -6891.6514   -6907.5371      15.8857  1920.3
2.7500       -6887.5039  -6892.0039   -6907.5308      15.5268  1876.9
2.7600       -6887.5117  -6892.1206   -6907.3188      15.1982  1837.2
2.7700       -6887.5308  -6891.9663   -6908.1377      16.1715  1954.8
2.7800       -6887.5415  -6891.7661   -6908.6245      16.8583  2037.8
2.7900       -6887.5420  -6891.6768   -6907.3589      15.6819  1895.6
2.8000       -6887.5444  -6891.4180   -6906.4663      15.0483  1819.0
2.8100       -6887.5630  -6890.8413   -6906.8877      16.0465  1939.7
2.8200       -6887.5601  -6890.1519   -6907.4087      17.2568  2086.0
2.8300       -6887.5220  -6889.6753   -6906.2729      16.5975  2006.3
2.8400       -6887.5635  -6889.3906   -6905.3857      15.9949  1933.5
2.8500       -6887.5537  -6888.9985   -6905.5483      16.5496  2000.5
2.8600       -6887.5239  -6888.6636   -6906.2119      17.5484  2121.3
2.8700       -6887.5088  -6888.7993   -6907.3140      18.5145  2238.0
2.8800       -6887.4995  -6889.5649   -6905.7617      16.1970  1957.9
2.8900       -6887.4824  -6890.2417   -6905.9814      15.7400  1902.7
2.9000       -6887.5137  -6890.8726   -6907.4883      16.6155  2008.5
2.9100       -6887.5142  -6891.5117   -6907.2080      15.6962  1897.4
2.9200       -6887.5186  -6891.9761   -6907.5981      15.6218  1888.4
2.9300       -6887.5288  -6892.2861   -6908.6973      16.4111  1983.8
2.9400       -6887.5112  -6892.5728   -6908.4736      15.9008  1922.1
2.9500       -6887.5156  -6892.7114   -6907.3735      14.6619  1772.3
2.9600       -6887.5410  -6892.4526   -6908.0107      15.5583  1880.7
2.9700       -6887.5498  -6891.9316   -6907.6738      15.7420  1902.9
2.9800       -6887.5659  -6891.2441   -6906.9731      15.7292  1901.4
2.9900       -6887.5703  -6890.4175   -6909.1860      18.7687  2268.8
3.0000       -6887.5176  -6890.2622   -6908.7930      18.5305  2240.0
3.0100       -6887.5151  -6890.9048   -6908.1665      17.2617  2086.6
3.0200       -6887.4790  -6891.7432   -6907.6299      15.8868  1920.4
3.0300       -6887.4805  -6892.4961   -6908.2910      15.7947  1909.3
3.0400       -6887.5117  -6893.1113   -6908.7969      15.6853  1896.0
3.0500       -6887.5405  -6893.5610   -6909.3237      15.7625  1905.4
3.0600       -6887.5361  -6893.7734   -6908.6714      14.8977  1800.8
3.0700       -6887.5474  -6893.6094   -6908.6406      15.0314  1817.0
3.0800       -6887.5527  -6893.1055   -6909.6689      16.5637  2002.2
3.0900       -6887.5493  -6892.6069   -6908.6299      16.0230  1936.9
3.1000       -6887.5737  -6892.0596   -6906.8618      14.8024  1789.3
3.1100       -6887.5854  -6891.1279   -6907.1304      16.0023  1934.4
3.1200       -6887.5923  -6890.0210   -6906.2749      16.2540  1964.8
3.1300       -6887.5962  -6888.9072   -6905.6025      16.6953  2018.1
3.1400       -6887.5620  -6887.8652   -6905.3794      17.5141  2117.1
3.1500       -6887.5337  -6887.2124   -6905.3677      18.1552  2194.6
3.1600       -6887.5127  -6887.2158   -6905.8403      18.6247  2251.4
3.1700       -6887.4727  -6887.9863   -6905.8032      17.8167  2153.7
3.1800       -6887.4448  -6889.2202   -6905.8291      16.6089  2007.7
3.1900       -6887.4644  -6890.3804   -6904.2402      13.8597  1675.4
3.2000       -6887.5269  -6890.7935   -6903.4790      12.6855  1533.4
3.2100       -6887.5791  -6890.3389   -6904.9604      14.6218  1767.5
3.2200       -6887.5894  -6889.3066   -6906.1606      16.8539  2037.3
3.2300       -6887.5625  -6888.3037   -6905.6934      17.3897  2102.1
3.2400       -6887.5552  -6887.6421   -6903.8491      16.2068  1959.1
3.2500       -6887.5459  -6887.0342   -6904.0371      17.0028  2055.3
3.2600       -6887.5312  -6886.6367   -6904.4512      17.8145  2153.4
3.2700       -6887.4985  -6886.6807   -6903.6772      16.9964  2054.5
3.2800       -6887.4995  -6887.0977   -6905.6328      18.5350  2240.5
3.2900       -6887.4380  -6888.2812   -6907.2495      18.9682  2292.9
3.3000       -6887.4258  -6890.3291   -6907.4609      17.1319  2070.9
3.3100       -6887.4292  -6892.2769   -6906.2695      13.9925  1691.4
3.3200       -6887.4873  -6893.4136   -6906.4121      12.9986  1571.3
3.3300       -6887.5356  -6893.7368   -6907.5049      13.7682  1664.3
3.3400       -6887.5396  -6893.3618   -6907.9419      14.5802  1762.5
3.3500       -6887.5786  -6892.5181   -6907.7061      15.1881  1835.9
3.3600       -6887.6172  -6891.3213   -6907.8618      16.5406  1999.4
3.3700       -6887.5762  -6890.0342   -6906.9233      16.8889  2041.5
3.3800       -6887.5767  -6888.9663   -6904.9663      15.9998  1934.1
3.3900       -6887.5879  -6887.9048   -6906.7915      18.8867  2283.0
3.4000       -6887.5117  -6887.5762   -6907.8594      20.2833  2451.9
3.4100       -6887.4824  -6888.5264   -6905.3350      16.8084  2031.8
3.4200       -6887.4619  -6889.6694   -6906.4072      16.7378  2023.3
3.4300       -6887.4629  -6890.8877   -6906.3359      15.4481  1867.4
3.4400       -6887.4839  -6891.7959   -6906.7588      14.9629  1808.7
3.4500       -6887.5078  -6892.3711   -6908.0659      15.6947  1897.2
3.4600       -6887.5000  -6892.7080   -6908.0024      15.2945  1848.8
3.4700       -6887.5337  -6892.8223   -6908.7451      15.9228  1924.8
3.4800       -6887.5200  -6892.7710   -6908.6611      15.8901  1920.8
3.4900       -6887.5454  -6892.5903   -6906.9736      14.3833  1738.7
3.5000       -6887.5771  -6891.9287   -6906.6685      14.7398  1781.8
3.5100       -6887.5767  -6890.7729   -6908.3599      17.5867  2125.9
3.5200       -6887.5518  -6889.8384   -6907.3662      17.5277  2118.8
3.5300       -6887.5459  -6889.4072   -6907.7280      18.3207  2214.6
3.5400       -6887.5078  -6889.5977   -6907.6006      18.0028  2176.2
3.5500       -6887.4824  -6890.4136   -6908.5015      18.0877  2186.4
3.5600       -6887.4551  -6891.7959   -6908.7764      16.9803  2052.6
3.5700       -6887.4414  -6893.1670   -6907.8418      14.6749  1773.9
3.5800       -6887.4995  -6894.0801   -6908.2183      14.1384  1709.1
3.5900       -6887.5225  -6894.3418   -6908.3804      14.0384  1697.0
3.6000       -6887.5386  -6894.0669   -6910.7520      16.6852  2016.9
3.6100       -6887.5225  -6893.8247   -6911.3037      17.4791  2112.9
3.6200       -6887.5059  -6893.9233   -6910.2207      16.2972  1970.0
3.6300       -6887.5195  -6894.0601   -6910.1890      16.1288  1949.7
3.6400       -6887.5220  -6894.2031   -6911.6284      17.4252  2106.4
3.6500       -6887.5029  -6894.6084   -6910.4194      15.8110  1911.2
3.6600       -6887.5205  -6894.8037   -6908.2012      13.3977  1619.5
3.6700       -6887.5806  -6894.3408   -6909.3657      15.0251  1816.2
3.6800       -6887.5635  -6893.3643   -6909.9736      16.6095  2007.8
3.6900       -6887.5596  -6892.4414   -6909.5229      17.0814  2064.8
3.7000       -6887.5454  -6891.7910   -6910.4380      18.6471  2254.1
3.7100       -6887.4873  -6891.7739   -6908.2378      16.4638  1990.1
3.7200       -6887.5229  -6891.8804   -6906.5688      14.6883  1775.5
3.7300       -6887.5366  -6891.5791   -6907.6016      16.0225  1936.8
3.7400       -6887.5288  -6891.1255   -6907.2710      16.1453  1951.7
3.7500       -6887.5488  -6890.6670   -6906.6914      16.0244  1937.0
3.7600       -6887.5532  -6890.0894   -6905.6377      15.5483  1879.5
3.7700       -6887.5547  -6889.3330   -6906.8809      17.5477  2121.2
3.7800       -6887.5391  -6888.8896   -6906.4678      17.5781  2124.9
3.7900       -6887.5142  -6888.8521   -6905.8281      16.9760  2052.1
3.8000       -6887.5054  -6889.1138   -6906.7935      17.6795  2137.1
3.8100       -6887.4863  -6889.7188   -6905.2925      15.5735  1882.5
3.8200       -6887.5117  -6890.0796   -6904.8140      14.7345  1781.1
3.8300       -6887.4951  -6890.1030   -6907.9502      17.8471  2157.4
3.8400       -6887.4868  -6890.5850   -6908.1963      17.6112  2128.9
3.8500       -6887.4639  -6891.3843   -6907.1836      15.7991  1909.8
3.8600       -6887.4995  -6892.0293   -6906.6738      14.6447  1770.3
3.8700       -6887.5332  -6892.1626   -6905.9849      13.8221  1670.8
