 0.025       0.0000
 0.075       0.0000
 0.125       0.0000
 0.175       0.0000
 0.225       0.0000
 0.275       0.0000
 0.325       0.0000
 0.375       0.0000
 0.425       0.0000
 0.475       0.0000
 0.525       0.0000
 0.575       0.0000
 0.625       0.0000
 0.675       0.0000
 0.725       0.0000
 0.775       0.0000
 0.825       0.0000
 0.875       0.0000
 0.925       0.0000
 0.975       0.0000
 1.025       0.0000
 1.075       0.0000
 1.125       0.0000
 1.175       0.0000
 1.225       0.0000
 1.275       0.0000
 1.325       0.0000
 1.375       0.0000
 1.425       0.0000
 1.475       0.0000
 1.525       0.0000
 1.575       0.0000
 1.625       0.0000
 1.675       0.0000
 1.725       0.0000
 1.775       0.0002
 1.825       0.0006
 1.875       0.0018
 1.925       0.0112
 1.975       0.0437
 2.025       0.1243
 2.075       0.2771
 2.125       0.5250
 2.175       0.8366
 2.225       1.1658
 2.275       1.4814
 2.325       1.7082
 2.375       1.8452
 2.425       1.9113
 2.475       1.8813
 2.525       1.7996
 2.575       1.7128
 2.625       1.6063
 2.675       1.4938
 2.725       1.3725
 2.775       1.2885
 2.825       1.1826
 2.875       1.1253
 2.925       1.0721
 2.975       1.0357
 3.025       1.0017
 3.075       0.9578
 3.125       0.9458
 3.175       0.9139
 3.225       0.9192
 3.275       0.9094
 3.325       0.9121
 3.375       0.9055
 3.425       0.9089
 3.475       0.9064
 3.525       0.9064
 3.575       0.9240
 3.625       0.9295
 3.675       0.9380
 3.725       0.9497
 3.775       0.9426
 3.825       0.9499
 3.875       0.9515
 3.925       0.9626
 3.975       0.9696
 4.025       0.9771
 4.075       0.9751
 4.125       0.9805
 4.175       0.9792
 4.225       0.9775
 4.275       0.9921
 4.325       0.9957
 4.375       1.0012
 4.425       0.9980
 4.475       1.0043
 4.525       0.9940
 4.575       1.0035
 4.625       1.0010
 4.675       1.0046
 4.725       1.0133
 4.775       1.0073
 4.825       1.0094
 4.875       1.0036
 4.925       1.0029
 4.975       1.0112
 5.025       1.0027
 5.075       0.9963
 5.125       1.0026
 5.175       1.0004
 5.225       1.0015
 5.275       0.9955
 5.325       0.9902
 5.375       1.0015
 5.425       0.9999
 5.475       1.0042
 5.525       0.9965
 5.575       1.0061
 5.625       1.0049
 5.675       1.0035
 5.725       1.0013
 5.775       1.0072
 5.825       1.0016
 5.875       1.0008
 5.925       0.9984
 5.975       1.0016
 6.025       0.9976
 6.075       1.0019
 6.125       1.0004
 6.175       1.0036
 6.225       1.0027
 6.275       0.9947
 6.325       0.9995
 6.375       0.9957
 6.425       0.9903
 6.475       0.9957
 6.525       0.9915
 6.575       0.9904
 6.625       0.9938
 6.675       0.9955
 6.725       0.9964
 6.775       1.0011
 6.825       0.9979
 6.875       0.9961
 6.925       0.9904
 6.975       0.9938
